device/C,kernel/C,workDimension/C,width/F,height/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,2348,2348,1,1,1,42,115.209,30.277,0.013,6848.32,43.09,3.804
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,2348,2348,1,2,1,42,151.698,36.575,0.014,4820.38,40.497,4.635
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,2348,2348,1,4,1,42,159.605,36.594,0.012,3686.14,41.462,3.755
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,2348,2348,1,8,1,42,155.988,36.307,0.019,3110.51,42.177,3.325
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,2348,2348,1,16,1,42,152.125,36.795,0.017,2743.69,43.1,4.211
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,2348,2348,1,32,1,42,152.175,36.654,0.014,2540.02,40.434,4.454
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,2348,2348,1,64,1,42,154.796,36.616,0.018,2426.23,39.418,4.536
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,2348,2348,1,128,1,42,158.45,36.697,0.014,2330.45,43.663,4.34
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,2348,2348,1,256,1,42,152.396,36.689,0.014,2161.62,40.105,4.418
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,2348,2348,1,512,1,42,154.555,36.657,0.018,1861.62,41.191,4.738
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,2348,2348,1,1024,1,42,160.019,36.444,0.012,1824.32,42.357,3.568
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,2348,2348,1,2048,1,42,152.139,36.358,0.013,2085.19,42.543,4.255
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,2348,2348,1,4096,1,42,155.133,36.728,0.018,2620.39,43.077,4.682
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,2348,2348,1,8192,1,42,155.87,36.4,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,2348,2348,2,1,1,42,154.352,35.882,0.018,4828.56,42.684,4.227
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,2348,2348,2,2,1,42,154.871,36.185,0.013,3759.8,39.543,4.855
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,2348,2348,2,4,1,42,153.808,36.529,0.013,3132.66,40.507,4.899
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,2348,2348,2,8,1,42,154.569,36.423,0.014,2778.25,42.821,4.192
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,2348,2348,2,16,1,42,155.715,36.213,0.018,2556.18,45.431,4.782
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,2348,2348,2,32,1,42,150.031,36.577,0.016,2426.47,43.985,4.466
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,2348,2348,2,64,1,42,149.444,36.138,0.014,2365.87,39.818,4.545
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,2348,2348,2,128,1,42,151.478,37.105,0.014,2152.1,42.715,4.882
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,2348,2348,2,256,1,42,156.652,36.873,0.014,1850.86,32.453,4.579
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,2348,2348,2,512,1,42,151.094,36.95,0.013,1832.72,33.239,5.164
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,2348,2348,2,1024,1,42,156.545,36.987,0.014,2088.86,33.078,4.487
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,2348,2348,2,2048,1,42,151.744,37.054,0.015,2639.51,34.504,3.356
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,2348,2348,2,4096,1,42,149.223,36.904,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,2348,2348,4,1,1,42,152.78,36.964,0.013,3759.33,31.372,4.079
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,2348,2348,4,2,1,42,153.815,37.027,0.017,3141.68,31.933,4.908
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,2348,2348,4,4,1,42,150.784,37.13,0.014,2735.67,31.914,4.183
