device/C,kernel/C,workDimension/C,width/F,height/F,steps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1056,2112,4,1,1,1,34.0312,760.347,39.069,0.005,2202.53,0.006,4.607
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1056,2112,4,1,2,1,34.0312,818.726,38.317,0.005,2058.22,0.006,7.35
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1056,2112,4,1,4,1,34.0312,902.335,38.563,0.007,1904.94,0.009,4.493
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1056,2112,4,1,8,1,34.0312,826.555,37.165,0.007,1874.69,0.004,4.25
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1056,2112,4,1,16,1,34.0312,849.052,38.026,0.007,1892.9,0.005,4.308
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1056,2112,4,1,32,1,34.0312,905.218,37.973,0.007,1897.92,0.005,4.48
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1056,2112,4,1,64,1,34.0312,889.379,39.007,0.007,1851.54,0.004,4.292
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1056,2112,4,1,128,1,34.0312,832.988,38.153,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1056,2112,4,1,256,1,34.0312,762.581,38.045,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1056,2112,4,1,512,1,34.0312,759.902,38.02,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1056,2112,4,1,1024,1,34.0312,763.519,38.074,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1056,2112,4,1,2048,1,34.0312,760.071,38.345,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1056,2112,4,1,4096,1,34.0312,763.096,38.066,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1056,2112,4,1,8192,1,34.0312,760.82,38.241,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1056,2112,4,2,1,1,34.0312,761.749,38.508,0.007,2003.86,0.007,4.882
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1056,2112,4,2,2,1,34.0312,869.665,38.356,0.006,1947.86,0.006,4.586
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1056,2112,4,2,4,1,34.0312,898.922,38.274,0.007,1896.79,0.011,3.982
