device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,1,1,1,8,108.479,6.142,0.007,14.324,5.335,1.549
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,2,1,1,8,108.007,7.769,0.006,12.528,5.114,1.491
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,4,1,1,8,110.679,6.566,0.006,10.672,10.543,1.215
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,8,1,1,8,106.3,7.613,0.006,9.052,5.282,1.529
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,16,1,1,8,110.896,7.682,0.007,9.92,4.63,1.519
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,32,1,1,8,108.441,6.785,0.007,10.555,11.476,1.268
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,64,1,1,8,106.648,8.056,0.006,9.343,4.431,1.391
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,128,1,1,8,109.046,7.393,0.006,9.303,8.244,1.775
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,256,1,1,8,112.917,9.524,0.005,9.029,3.545,1.632
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,512,1,1,8,107.576,7.744,0.007,9.766,5.111,1.494
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,1024,1,1,8,112.475,7.755,0.006,11.604,5.112,1.573
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,2048,1,1,8,112.697,6.821,0.006,8.163,3.431,1.335
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,4096,1,1,8,106.815,7.001,0.007,8.261,4.916,1.387
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,8192,1,1,8,107.165,7.677,0.006,11.289,16.089,1.542
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,1,1,1,8,116.005,5.028,0.007,15.241,9.209,1.67
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,2,1,1,8,111.24,6.998,0.005,12.173,15.109,1.389
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,4,1,1,8,108.617,6.846,0.008,14.384,4.596,1.477
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,8,1,1,8,107.398,8.299,0.006,15.64,1.568,1.294
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,16,1,1,8,114.957,7.941,0.006,8.311,1.42,1.169
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,32,1,1,8,107.909,7.326,0.006,16.684,1.462,1.737
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,64,1,1,8,110.208,6.859,0.005,8.45,1.353,1.193
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,128,1,1,8,111.411,6.551,0.005,16.645,1.372,1.403
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,256,1,1,8,107.65,7.224,0.006,11.53,1.456,1.428
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,512,1,1,8,107.84,7.371,0.005,13.757,1.426,1.431
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,1024,1,1,8,111.879,7.864,0.006,12.319,1.509,1.234
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,2048,1,1,8,109.491,7.521,0.005,14.633,1.463,1.268
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,4096,1,1,8,112.274,7.568,0.005,8.345,1.443,1.231
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,8192,1,1,8,111.582,7.72,0.005,10.316,1.43,2.695
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,1,1,1,8,116.071,6.779,0.005,16.099,7.268,1.232
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,2,1,1,8,108.553,6.6,0.007,12.912,16.752,1.24
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,4,1,1,8,107.33,6.696,0.006,10.058,4.994,1.375
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,8,1,1,8,107.256,6.864,0.006,9.223,14.923,1.357
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,16,1,1,8,106.992,6.794,0.005,12.142,4.446,1.236
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,32,1,1,8,107.169,6.979,0.006,7.669,15.171,1.32
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,64,1,1,8,107.26,7.374,0.007,18.185,4.641,1.614
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,128,1,1,8,112.581,6.518,0.006,11.213,5.254,1.581
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,256,1,1,8,108.371,7.387,0.006,9.722,6.282,1.555
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,512,1,1,8,112.392,7.972,0.006,12.669,2.491,1.755
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,1024,1,1,8,112.294,6.306,0.006,8.111,15.011,1.317
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,2048,1,1,8,106.583,6.285,0.007,10.435,3.851,1.442
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,4096,1,1,8,106.553,7.122,0.008,20.62,4.984,1.518
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,8192,1,1,8,110.902,6.832,0.005,12.794,8.714,2.254
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,1,1,1,8,109.092,5.57,0.009,15.884,4.139,1.213
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,2,1,1,8,109.832,6.71,0.006,11.67,6.687,1.586
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,4,1,1,8,111.561,7.45,0.006,10.694,9.665,1.679
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,8,1,1,8,109.04,7.526,0.007,9.221,4.82,1.649
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,16,1,1,8,110.191,6.821,0.007,8.176,3.736,1.795
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,32,1,1,8,114.616,7.76,0.006,10.92,4.394,1.301
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,64,1,1,8,106.014,7.066,0.007,13.645,3.932,1.492
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,128,1,1,8,108.554,7.154,0.008,11.729,4.471,1.659
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,256,1,1,8,111.852,7.444,0.007,7.81,5.577,1.529
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,512,1,1,8,109.779,7.754,0.007,10.753,7.138,2.046
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,1024,1,1,8,111.012,7.491,0.006,13.722,5.009,1.879
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,2048,1,1,8,111.296,7.294,0.005,11.608,4.759,1.795
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,4096,1,1,8,112.996,7.219,0.006,12.607,3.492,1.307
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,8192,1,1,8,114.071,6.348,0.006,11.986,4.491,1.851
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,1,1,1,8,82.394,5.258,0.006,14.203,14.88,1.5
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,2,1,1,8,112.653,8.538,0.006,12.826,2.704,1.35
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,4,1,1,8,90.268,6.058,0.006,9.394,3.315,1.192
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,8,1,1,8,82.403,6.448,0.006,9.206,4.06,1.259
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,16,1,1,8,83.195,6.164,0.005,7.96,4.547,1.408
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,32,1,1,8,88.419,7.132,0.005,10.545,1.459,1.479
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,64,1,1,8,87.219,6.988,0.006,7.507,1.442,1.211
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,128,1,1,8,82.6,7.237,0.004,8.001,1.418,1.206
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,256,1,1,8,87.609,6.112,0.004,6.396,1.295,1.45
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,512,1,1,8,85.303,6.394,0.005,6.437,1.379,1.22
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,1024,1,1,8,85.022,5.748,0.004,10.92,1.446,1.649
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,2048,1,1,8,88.501,5.039,0.004,8.598,1.474,1.227
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,2.09715e+06,4096,1,1,8,85.242,5.243,0.004,6.409,1.294,1.163
