device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,1,1,1,33,469.14,52.016,0.012,18567.2,19.684,3.893
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,1,2,1,33,378.657,45.802,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,1,4,1,33,350.255,43.785,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,1,8,1,33,348.65,43.559,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,1,16,1,33,350.267,44.042,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,1,32,1,33,350.041,43.016,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,1,64,1,33,345.011,43.914,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,1,128,1,33,346.048,43.775,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,1,256,1,33,344.961,43.324,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,1,512,1,33,346.35,44.814,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,1,1024,1,33,344.891,39.105,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,1,2048,1,33,345.162,40.827,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,1,4096,1,33,344.965,34.33,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,1,8192,1,33,344.62,34.029,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,2,1,1,33,346.773,34.226,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,2,2,1,33,344.905,33.672,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,2,4,1,33,345.662,34.07,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,2,8,1,33,346.907,33.955,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,2,16,1,33,344.466,33.878,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,2,32,1,33,346.236,34.226,0.024,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,2,64,1,33,345.943,33.974,0.012,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,2,128,1,33,347.859,34.104,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,2,256,1,33,345.504,34.132,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,2,512,1,33,345.665,33.868,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,2,1024,1,33,346.724,33.833,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,2,2048,1,33,344.868,34.028,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,2,4096,1,33,345.901,34.025,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,4,1,1,33,345.088,33.551,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,4,2,1,33,344.677,33.998,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,4,4,1,33,347.101,33.928,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,4,8,1,33,345.037,33.776,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,4,16,1,33,346.534,34.01,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,4,32,1,33,345.231,33.82,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,4,64,1,33,345.125,34.065,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,4,128,1,33,347.143,34.161,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,4,256,1,33,344.887,33.567,0.025,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,4,512,1,33,345.501,34.022,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,4,1024,1,33,345.064,34.106,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,4,2048,1,33,344.563,34.556,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,8,1,1,33,347.749,34.25,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,8,2,1,33,344.845,34.25,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,8,4,1,33,345.815,34.214,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,8,8,1,33,344.949,34.625,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,8,16,1,33,345.287,34.73,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,8,32,1,33,346.419,34.302,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,8,64,1,33,344.677,33.41,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,8,128,1,33,345.129,34.33,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,8,256,1,33,345.118,34.586,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,8,512,1,33,344.723,34.408,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,8,1024,1,33,346.608,34.463,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,16,1,1,33,345.219,34.39,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,16,2,1,33,349.268,44.632,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,2985,2985,2985,16,4,1,33,349.608,44.205,0.007,-1,-1,-1
