device/C,kernel/C,workDimension/C,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1,1,1,4,0,0,0,1.827,0.001,1.127
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2,1,1,4,0,0,0.001,0.838,0.001,0.989
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4,1,1,4,0,0,0.001,0.399,0.001,1.075
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8,1,1,4,0.001,0,0,0.281,0,1.042
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,16,1,1,4,0.001,0,0,0.255,0,1.049
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,32,1,1,4,0.001,0,0,0.242,0,1.026
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,64,1,1,4,0,0,0,0.228,0,1.002
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,128,1,1,4,0,0,0,0.218,0,0.984
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,256,1,1,4,0,0,0.001,0.233,0.001,0.975
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,512,1,1,4,0,0.001,0,0.197,0.001,0.958
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1024,1,1,4,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2048,1,1,4,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4096,1,1,4,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8192,1,1,4,0.001,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1,1,1,4,0.001,0.001,0,1.518,0.001,0.671
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2,1,1,4,0,0,0,0.904,0.001,0.898
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4,1,1,4,0,0,0,0.408,0.001,0.952
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8,1,1,4,0.001,0.001,0,0.417,0,0.948
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,16,1,1,4,0,0,0,0.357,0.001,0.975
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,32,1,1,4,0,0,0,0.399,0,0.913
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,64,1,1,4,0,0,0,0.365,0.001,1.048
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,128,1,1,4,0,0.001,0,0.327,0.001,1.035
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,256,1,1,4,0,0,0.001,0.314,0.001,1.071
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,512,1,1,4,0.001,0,0,0.294,0,1.315
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1024,1,1,4,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2048,1,1,4,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4096,1,1,4,0,0,0.001,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8192,1,1,4,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1,1,1,4,0.001,0,0.001,1.35,0.001,0.933
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2,1,1,4,0.001,0,0,0.802,0.001,1.037
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4,1,1,4,0.001,0,0,2.737,0.001,0.641
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8,1,1,4,0,0,0,0.44,0,0.95
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,16,1,1,4,0.001,0,0,0.392,0,0.98
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,32,1,1,4,0.001,0,0,0.319,0.001,1.046
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,64,1,1,4,0.001,0,0,0.374,0,0.94
