device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,1.84549e+08,1,1,1,704,3653.65,114.677,0.008,870.969,310.453,7.705
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,1.84549e+08,2,1,1,704,3698.58,119.096,0.009,560.338,256.653,7.007
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,1.84549e+08,4,1,1,704,3652.84,118.034,0.026,435.298,263.261,10.261
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,1.84549e+08,8,1,1,704,3706.95,116.641,0.009,387.279,307.089,9.202
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,1.84549e+08,16,1,1,704,3747.95,116.005,0.009,335.973,254.372,6.652
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,1.84549e+08,32,1,1,704,3646.67,116.025,0.009,325.214,252.327,6.883
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,1.84549e+08,64,1,1,704,3645.42,116.952,0.01,324.597,252.551,6.865
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,1.84549e+08,128,1,1,704,3645.82,118.53,0.01,325.272,257.489,10.312
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,1.84549e+08,256,1,1,704,3694.63,119.012,0.009,337.493,307.059,8.282
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,1.84549e+08,512,1,1,704,3717.06,118.243,0.009,331.691,256.07,6.373
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,1.84549e+08,1024,1,1,704,3642.66,118.414,0.008,330.132,256.08,7.051
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,1.84549e+08,2048,1,1,704,3665.31,118.214,0.01,329.164,254.543,6.261
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,1.84549e+08,4096,1,1,704,3641.51,116.619,0.009,331.953,255.424,6.777
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,1.84549e+08,8192,1,1,704,3652.29,118.264,0.009,329.104,254.965,6.754
