device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,262144,1,1,1,1,8.885,1.433,0.004,13.588,0.959,0.836
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,262144,2,1,1,1,8.408,1.565,0.004,21.284,0.341,0.692
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,262144,4,1,1,1,6.598,1.512,0.002,14.199,0.516,0.822
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,262144,8,1,1,1,12.589,1.593,0.004,13.045,0.463,0.693
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,262144,16,1,1,1,8.137,1.607,0.003,12.078,0.508,0.769
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,262144,32,1,1,1,11.833,1.612,0.005,12.579,0.502,0.833
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,262144,64,1,1,1,13.154,1.579,0.006,6.368,0.408,0.699
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,262144,128,1,1,1,11.637,1.558,0.004,10.108,0.511,0.79
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,262144,256,1,1,1,13.199,1.913,0.004,10.571,0.544,0.788
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,262144,512,1,1,1,13.199,1.827,0.005,7.492,0.505,0.781
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,262144,1024,1,1,1,13.193,1.823,0.005,4.97,0.523,0.759
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,262144,2048,1,1,1,13.205,1.862,0.004,3.821,0.372,0.674
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,262144,4096,1,1,1,7.871,1.653,0.003,4.124,0.494,0.81
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,262144,8192,1,1,1,13.209,1.935,0.004,8.158,0.505,1.012
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,262144,1,1,1,1,12.134,2.089,0.003,13.752,1.555,1.149
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,262144,2,1,1,1,11.456,1.44,0.004,15.682,0.546,0.911
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,262144,4,1,1,1,11.403,1.478,0.004,13.761,0.54,0.833
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,262144,8,1,1,1,12.393,1.457,0.005,13.785,0.541,0.817
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,262144,16,1,1,1,12.887,1.43,0.004,11.225,0.434,0.736
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,262144,32,1,1,1,9.136,1.851,0.006,14.557,1.149,0.825
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,262144,64,1,1,1,13.192,2.065,0.004,10.843,0.547,0.928
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,262144,128,1,1,1,11.961,1.544,0.006,13.963,0.442,1.116
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,262144,256,1,1,1,7.519,1.745,0.003,8.611,0.637,0.861
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,262144,512,1,1,1,7.897,1.768,0.003,5.983,0.542,0.975
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,262144,1024,1,1,1,13.279,2.058,0.005,6.528,0.517,0.818
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,262144,2048,1,1,1,7.161,1.649,0.002,4.572,0.341,0.891
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,262144,4096,1,1,1,6.645,1.509,0.002,4.211,0.366,0.709
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,262144,8192,1,1,1,8.326,1.724,0.003,4.714,0.472,1.368
