device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,8,8,1,127,1517.73,223.656,0.011,274444,55.351,5.699
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,8,16,1,127,1371.67,153.117,0.011,276470,56.742,5.6
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,8,32,1,127,1438.02,152.298,0.008,276964,55.055,6.9
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,8,64,1,127,1360.19,154.261,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,8,128,1,127,1327.67,153.278,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,8,256,1,127,1327.38,153.529,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,8,512,1,127,1327.38,153.876,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,8,1024,1,127,1328.49,153.631,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,16,8,1,127,1326.34,153.589,0.027,9194.83,79.359,6.287
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,16,16,1,127,1367.81,152.314,0.008,9164.98,53.846,5.427
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,16,32,1,127,1393.28,152.588,0.01,9387.85,59.53,6.054
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,16,64,1,127,1385.3,152.564,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,16,128,1,127,1325.78,152.264,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,16,256,1,127,1324.94,151.712,0.012,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,16,512,1,127,1325.37,152.787,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,32,8,1,127,1325.4,152.194,0.01,9489.3,61.195,5.539
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,32,16,1,127,1397.25,152.003,0.008,9722.59,57.813,5.475
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,32,32,1,127,1377.38,152.225,0.008,9613.1,59.393,5.792
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,32,64,1,127,1361.45,152.187,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,32,128,1,127,1324.8,152.205,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,32,256,1,127,1325.33,152.389,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,64,8,1,127,1325.39,151.963,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,64,16,1,127,1325.47,152.156,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,64,32,1,127,1326.54,152.246,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,64,64,1,127,1324.77,152.996,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,64,128,1,127,1325.84,152.423,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,128,8,1,127,1325.69,152.3,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,128,16,1,127,1325.74,152.199,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,128,32,1,127,1324.73,152.557,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,128,64,1,127,1324.82,152.16,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,256,8,1,127,1325.81,151.982,0.012,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,256,16,1,127,1325.68,152.166,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,256,32,1,127,1326.68,151.764,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,512,8,1,127,1324.82,151.752,0.023,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,512,16,1,127,1324.65,152.089,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,5792,5792,5792,1024,8,1,127,1325.38,152.138,0.009,-1,-1,-1
