device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,4,1,1,34,177.545,27.079,0.01,7.191,8.555,1.888
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,8,1,1,34,182.802,27.535,0.01,6.537,4.469,1.761
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,16,1,1,34,180.002,26.976,0.011,5.416,1.977,2.337
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,32,1,1,34,187.314,26.849,0.009,5.085,1.24,2.408
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,64,1,1,34,181.07,26.371,0.009,4.866,0.424,2.08
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,128,1,1,34,179.179,26.161,0.023,4.815,0.511,2.486
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,256,1,1,34,181.86,26.579,0.01,6.961,0.229,2.03
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,512,1,1,34,184.276,26.736,0.01,7.962,0.191,2.182
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,1024,1,1,34,183.133,26.109,0.009,5.664,0.217,2.224
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,2048,1,1,34,182.505,25.922,0.01,11.783,0.174,1.956
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,4096,1,1,34,180.945,26.468,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,8192,1,1,34,173.991,24.582,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,1,1,1,34,192.519,30.471,0.013,11.103,26.351,2.639
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,2,1,1,34,182.406,28.813,0.025,8.299,13.744,2.216
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,4,1,1,34,177.762,27.655,0.009,7.425,9.074,2.917
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,8,1,1,34,181.462,26.746,0.009,6.45,4.633,2.333
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,16,1,1,34,179.675,26.762,0.008,5.727,2.311,2.833
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,32,1,1,34,181.415,26.71,0.022,5.229,0.908,2.74
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,64,1,1,34,183.679,27.095,0.008,6.119,0.529,1.957
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,128,1,1,34,181.284,26.837,0.008,7.514,0.497,4.334
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,256,1,1,34,181.672,26.614,0.008,4.689,0.206,2.042
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,512,1,1,34,183.997,27.5,0.008,11.152,0.167,2.193
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,1024,1,1,34,181.901,27.286,0.009,6.357,0.14,1.587
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,2048,1,1,34,178.007,27.216,0.009,6.023,0.135,1.8
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,4096,1,1,34,175.147,26.667,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,8192,1,1,34,184.802,24.327,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,1,1,1,34,193.401,29.61,0.01,18.232,23.077,1.872
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,2,1,1,34,177.103,28.269,0.009,8.451,15.773,1.863
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,4,1,1,34,175.555,27.447,0.01,6.974,7.464,1.866
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,8,1,1,34,175.586,27.274,0.009,6.429,4.646,2.454
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,16,1,1,34,175.367,26.88,0.009,5.637,2.438,1.977
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,32,1,1,34,175.484,26.553,0.009,7.323,1.04,2.536
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,64,1,1,34,185.78,26.296,0.009,4.896,0.459,2.033
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,128,1,1,34,178.313,26.624,0.01,9.402,0.279,2.178
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,256,1,1,34,181.42,26.801,0.009,7.261,0.372,2.343
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,512,1,1,34,183.082,26.415,0.011,5.856,0.156,1.896
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,1024,1,1,34,176.982,26.184,0.01,6.357,0.146,2.35
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,2048,1,1,34,177.302,26.739,0.01,7.874,0.134,1.867
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,4096,1,1,34,178.534,26.601,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.22822e+06,8192,1,1,34,180.364,24.424,0.009,-1,-1,-1
