device/C,kernel/C,workDimension/C,width/F,height/F,xLocal/I,yLocal/I,zLocal/I,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,32,2,1,128.205,0.009,24.281,137.38,3.508
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,32,4,1,129.916,0.012,27.032,140.497,3.389
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,32,8,1,128.324,0.009,28.042,142.01,3.818
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,32,16,1,130.085,0.008,34.728,138.945,3.558
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,32,32,1,128.662,0.009,35.624,141.39,3.399
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,32,64,1,131.087,0.009,39.181,138.548,3.509
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,32,128,1,133.412,0.009,53.152,125.085,3.996
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,32,256,1,129.513,0.009,53.188,140.567,3.596
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,64,1,1,132.41,0.01,25.542,158.463,3.976
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,64,2,1,129.687,0.01,25.002,139.397,3.593
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,64,4,1,130.238,0.01,24.705,137.788,3.417
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,64,8,1,129.608,0.009,27.376,154.825,3.949
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,64,16,1,128.048,0.009,25.848,143.508,3.462
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,64,32,1,131.156,0.01,29.183,142.461,3.564
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,64,64,1,131.364,0.01,31.693,142.314,3.56
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,64,128,1,129.57,0.008,38.443,137.539,3.976
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,128,1,1,131.087,0.008,25.567,159.109,3.874
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,128,2,1,132.532,0.01,26.166,140.77,3.496
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,128,4,1,131.877,0.009,26.123,137.595,3.346
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,128,8,1,131.335,0.01,25.29,159.368,4.124
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,128,16,1,133.055,0.008,26.053,157.306,3.962
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,128,32,1,131.904,0.009,28.115,159.467,4.101
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,128,64,1,132.502,0.009,28.841,158.296,4.016
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,256,1,1,129.319,0.009,24.439,137.921,3.429
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,256,2,1,129.775,0.01,26.102,140.75,3.479
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,256,4,1,129.148,0.009,25.235,156.576,3.957
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,256,8,1,129.673,0.009,25.418,153.587,3.997
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,256,16,1,132.569,0.009,26.422,154.071,3.979
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,256,32,1,133.001,0.009,27.858,140.391,3.407
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,512,1,1,128.699,0.01,26.432,160.032,3.983
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,512,2,1,128.484,0.009,25.559,158.626,4.09
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,512,4,1,129.386,0.01,25.009,158.205,3.969
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,512,8,1,129.325,0.009,25.516,153.974,4.058
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,512,16,1,132.199,0.01,24.685,138.317,3.484
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1024,1,1,131.368,0.01,25.264,159.349,3.88
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1024,2,1,132.93,0.009,24.115,137.532,3.388
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1024,4,1,131.887,0.009,25.464,138.495,3.474
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1024,8,1,128.286,0.01,25.092,139.261,3.388
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,2048,1,1,131.255,0.009,24.944,137.143,3.481
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,2048,2,1,132.088,0.01,25.444,155.611,3.923
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,2048,4,1,128.161,0.01,25.997,141.308,3.403
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,4096,1,1,131.541,0.01,26.534,139.928,3.452
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,4096,2,1,132.812,0.01,25.093,141.783,3.44
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,8192,1,1,133.162,0.009,25.505,140.961,3.378
