device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,1,1,1,327,1748.89,113.126,0.011,12.791,16.503,1.222
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,1,1,1,327,1749.53,111.979,0.012,12.775,16.335,1.287
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,1,1,1,327,1748.52,112.416,0.011,12.787,16.332,1.352
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,1,1,1,327,1749.55,111.901,0.011,12.779,16.343,1.33
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,1,1,1,327,1750.34,112.33,0.012,12.779,16.375,1.3
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,1,1,1,327,1749.65,112.093,0.012,12.782,16.354,1.336
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,1,1,1,327,1756.31,114.073,0.009,12.782,16.681,1.317
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,1,1,1,327,1748.13,112.327,0.011,12.776,16.665,1.27
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,1,1,1,327,1747.69,112.558,0.01,12.778,16.585,1.304
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,1,1,1,327,1747.47,112.076,0.011,12.785,16.632,1.278
