device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Uux3a,ONE_D,7.6546e+06,1,1,1,583,3926.56,206.867,0.01,0.146,0.01,1.648
Tesla K20Xm,Uux3a,ONE_D,7.6546e+06,1,1,1,583,3942.13,199.502,0.012,0.146,0.01,1.782
Tesla K20Xm,Uux3a,ONE_D,7.6546e+06,1,1,1,583,3932.84,200.344,0.01,0.144,0.01,1.855
Tesla K20Xm,Uux3a,ONE_D,7.6546e+06,1,1,1,583,3933.3,198.64,0.011,0.148,0.009,1.704
Tesla K20Xm,Uux3a,ONE_D,7.6546e+06,1,1,1,583,3932.45,199.056,0.01,0.145,0.009,1.678
Tesla K20Xm,Uux3a,ONE_D,7.6546e+06,1,1,1,583,3936.33,198.723,0.011,0.147,0.009,1.719
Tesla K20Xm,Uux3a,ONE_D,7.6546e+06,1,1,1,583,3932.37,198.675,0.01,0.148,0.009,1.693
Tesla K20Xm,Uux3a,ONE_D,7.6546e+06,1,1,1,583,3932.06,213.002,0.01,0.146,0.01,1.688
Tesla K20Xm,Uux3a,ONE_D,7.6546e+06,1,1,1,583,3931.08,198.646,0.011,0.146,0.01,1.713
Tesla K20Xm,Uux3a,ONE_D,7.6546e+06,1,1,1,583,3932.28,198.968,0.011,0.146,0.01,1.707
