device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,SquareArray,ONE_D,3.14573e+06,1,1,1,12,79.344,5.287,0.012,0.198,6.463,0.404
Tesla K20Xm,SquareArray,ONE_D,3.14573e+06,1,1,1,12,60.064,4.337,0.01,0.193,4.367,0.193
Tesla K20Xm,SquareArray,ONE_D,3.14573e+06,1,1,1,12,59.892,4.358,0.01,0.193,4.404,0.188
Tesla K20Xm,SquareArray,ONE_D,3.14573e+06,1,1,1,12,59.994,4.35,0.011,0.193,4.378,0.264
Tesla K20Xm,SquareArray,ONE_D,3.14573e+06,1,1,1,12,60.06,4.338,0.011,0.193,4.39,0.185
Tesla K20Xm,SquareArray,ONE_D,3.14573e+06,1,1,1,12,60.253,4.339,0.011,0.191,4.37,0.185
Tesla K20Xm,SquareArray,ONE_D,3.14573e+06,1,1,1,12,59.909,4.376,0.011,0.192,4.434,0.184
Tesla K20Xm,SquareArray,ONE_D,3.14573e+06,1,1,1,12,60.052,4.344,0.01,0.193,4.372,0.183
Tesla K20Xm,SquareArray,ONE_D,3.14573e+06,1,1,1,12,59.956,4.309,0.011,0.191,4.386,0.183
Tesla K20Xm,SquareArray,ONE_D,3.14573e+06,1,1,1,12,61.274,4.409,0.011,0.192,4.409,0.185
