device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Oxxxxx,ONE_D,1.46801e+07,1,1,1,448,495.275,387.172,0.013,7.468,350.509,2.853
Tesla K20Xm,Oxxxxx,ONE_D,1.46801e+07,1,1,1,448,495.261,387.069,0.013,7.487,350.28,2.865
Tesla K20Xm,Oxxxxx,ONE_D,1.46801e+07,1,1,1,448,496.917,234.553,0.009,7.435,355.142,3.022
Tesla K20Xm,Oxxxxx,ONE_D,1.46801e+07,1,1,1,448,496.49,234.504,0.01,7.485,357.397,2.855
Tesla K20Xm,Oxxxxx,ONE_D,1.46801e+07,1,1,1,448,497.088,226.834,0.011,7.525,328.478,2.871
Tesla K20Xm,Oxxxxx,ONE_D,1.46801e+07,1,1,1,448,496.031,226.741,0.01,7.495,329.057,2.805
Tesla K20Xm,Oxxxxx,ONE_D,1.46801e+07,1,1,1,448,496.103,234.51,0.009,7.48,352.388,2.903
Tesla K20Xm,Oxxxxx,ONE_D,1.46801e+07,1,1,1,448,497.778,234.303,0.009,7.524,357.976,2.869
Tesla K20Xm,Oxxxxx,ONE_D,1.46801e+07,1,1,1,448,497.496,235.128,0.01,7.445,357.3,2.825
Tesla K20Xm,Oxxxxx,ONE_D,1.46801e+07,1,1,1,448,497.209,226.767,0.011,7.484,328.532,2.906
