device/C,kernel/C,workDimension/C,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0,0.082,0.103,0,0.001
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0.001,0.001,0.074,0.09,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0.001,0.081,0.097,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0.001,0.071,0.088,0.001,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0.001,0.07,0.086,0.001,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0.001,0.001,0.08,0.093,0.001,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0.001,0.06,0.071,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0.001,0.001,0.293,0.133,0.001,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0.001,0.291,0.088,0,0.001
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0.001,0.273,0.089,0,0.001
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0,0.095,0.101,0,0.001
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0.001,0.074,0.087,0.001,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0.001,0,0.273,0.09,0.001,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0,0.285,0.099,0.001,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0.001,0,0.271,0.088,0,0.001
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0.001,0,0.298,0.089,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0.001,0.081,0.099,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0,0.274,0.089,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0.001,0.271,0.087,0.001,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0.001,0,0.071,0.088,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0,0.274,0.089,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0.001,0.271,0.087,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0,0.272,0.087,0.001,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0.001,0.072,0.088,0,0.001
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0,0.296,0.093,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0,0.071,0.1,0,0.001
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0,0.281,0.089,0.001,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0,0.07,0.087,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0,0.072,0.088,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0,0.272,0.08,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0.001,0.228,0.087,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0.001,0.068,0.087,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0.001,0.305,0.101,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0,0.299,0.087,0,0.001
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0.001,0.272,0.086,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0.001,0.061,0.069,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0,0.231,0.075,0.001,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0.001,0.308,0.099,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0.001,0.345,0.098,0.001,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0.001,0.083,0.099,0,0.001
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0.001,0.083,0.11,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0,0.277,0.087,0.001,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0.001,0,0.07,0.087,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0.001,0.275,0.089,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0.001,0.301,0.077,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0.001,0.001,0.275,0.088,0.001,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0,0.305,0.101,0.001,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0.001,0,0.275,0.088,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0,0.272,0.089,0,0.001
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0,0.283,0.102,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0.001,0.293,0.089,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0.001,0,0.27,0.087,0,0
