device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,1,1,1,391,2094.11,133.961,0.011,15.263,19.558,1.49
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,1,1,1,391,2094.21,139.434,0.01,15.257,19.474,1.493
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,1,1,1,391,2094.43,144.27,0.01,15.256,21.156,1.491
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,1,1,1,391,2093.92,143.198,0.01,15.268,20.988,1.533
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,1,1,1,391,2094.6,143.066,0.01,15.263,21.188,1.492
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,1,1,1,391,2094.68,144.046,0.01,15.266,21.056,1.506
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,1,1,1,391,2092.2,133.707,0.011,15.269,19.692,1.481
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,1,1,1,391,2092.36,134.381,0.011,15.261,19.805,1.439
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,1,1,1,391,2096.7,140.7,0.009,15.264,19.706,1.516
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,1,1,1,391,2092.9,143.778,0.01,15.264,21.198,1.443
