device/C,kernel/C,workDimension/C,width/F,height/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,FloydWarshall,TWO_D,2508,2508,1,1,1,23,162.791,8.738,0.002,61774.2,14.769,0.211
GTX 780,FloydWarshall,TWO_D,2508,2508,1,2,1,23,163.586,8.747,0.003,33025.1,14.499,0.205
GTX 780,FloydWarshall,TWO_D,2508,2508,1,4,1,23,163.626,8.777,0.002,17763,13.426,0.202
GTX 780,FloydWarshall,TWO_D,2508,2508,1,8,1,23,163.612,8.702,0.003,-1,-1,-1
GTX 780,FloydWarshall,TWO_D,2508,2508,1,16,1,23,163.949,8.68,0.002,-1,-1,-1
GTX 780,FloydWarshall,TWO_D,2508,2508,1,32,1,23,163.885,8.68,0.002,-1,-1,-1
GTX 780,FloydWarshall,TWO_D,2508,2508,1,64,1,23,163.965,8.646,0.002,-1,-1,-1
GTX 780,FloydWarshall,TWO_D,2508,2508,1,128,1,23,163.66,8.679,0.002,-1,-1,-1
GTX 780,FloydWarshall,TWO_D,2508,2508,1,256,1,23,163.66,8.615,0.002,-1,-1,-1
GTX 780,FloydWarshall,TWO_D,2508,2508,1,512,1,23,164.911,8.732,0.002,-1,-1,-1
GTX 780,FloydWarshall,TWO_D,2508,2508,1,1024,1,23,163.771,8.658,0.002,-1,-1,-1
GTX 780,FloydWarshall,TWO_D,2508,2508,2,1,1,23,163.928,8.704,0.002,31082.7,14.444,0.21
GTX 780,FloydWarshall,TWO_D,2508,2508,2,2,1,23,163.607,8.709,0.003,16618.6,13.457,0.201
GTX 780,FloydWarshall,TWO_D,2508,2508,2,4,1,23,163.814,8.681,0.002,8954.3,13.366,0.201
GTX 780,FloydWarshall,TWO_D,2508,2508,2,8,1,23,163.459,8.741,0.003,-1,-1,-1
GTX 780,FloydWarshall,TWO_D,2508,2508,2,16,1,23,163.541,8.688,0.003,-1,-1,-1
GTX 780,FloydWarshall,TWO_D,2508,2508,2,32,1,23,164.73,8.819,0.002,-1,-1,-1
GTX 780,FloydWarshall,TWO_D,2508,2508,2,64,1,23,163.692,8.655,0.002,-1,-1,-1
GTX 780,FloydWarshall,TWO_D,2508,2508,2,128,1,23,163.763,8.705,0.003,-1,-1,-1
GTX 780,FloydWarshall,TWO_D,2508,2508,2,256,1,23,163.66,8.635,0.003,-1,-1,-1
GTX 780,FloydWarshall,TWO_D,2508,2508,2,512,1,23,163.892,8.707,0.002,-1,-1,-1
GTX 780,FloydWarshall,TWO_D,2508,2508,4,1,1,23,163.42,8.665,0.002,15623.6,16.43,0.322
