device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Uux3a,ONE_D,6.81574e+06,1,1,1,520,3488.56,176.684,0.002,14.145,0.005,1.647
GTX 780,Uux3a,ONE_D,6.81574e+06,2,1,1,520,3495.51,176.376,0.003,7.099,0.003,1.61
GTX 780,Uux3a,ONE_D,6.81574e+06,4,1,1,520,3487.65,176.256,0.002,3.573,0.002,1.607
GTX 780,Uux3a,ONE_D,6.81574e+06,8,1,1,520,3488.87,176.322,0.002,1.811,0.002,1.584
GTX 780,Uux3a,ONE_D,6.81574e+06,16,1,1,520,3488.03,177.242,0.002,0.93,0.002,1.594
GTX 780,Uux3a,ONE_D,6.81574e+06,32,1,1,520,3487.03,176.286,0.003,0.488,0.003,1.608
GTX 780,Uux3a,ONE_D,6.81574e+06,64,1,1,520,3488.13,176.283,0.002,0.263,0.004,1.575
GTX 780,Uux3a,ONE_D,6.81574e+06,128,1,1,520,3489.15,176.37,0.003,0.158,0.001,1.668
GTX 780,Uux3a,ONE_D,6.81574e+06,256,1,1,520,3488.26,176.286,0.003,0.107,0.001,1.671
GTX 780,Uux3a,ONE_D,6.81574e+06,512,1,1,520,3487.77,176.249,0.003,0.124,0.002,1.685
GTX 780,Uux3a,ONE_D,6.81574e+06,1024,1,1,520,3487.95,177.067,0.003,0.113,0.002,1.609
GTX 780,Uux3a,ONE_D,6.81574e+06,1,1,1,520,3485.63,363.354,0.003,14.158,0.003,1.544
GTX 780,Uux3a,ONE_D,6.81574e+06,2,1,1,520,3486.12,363.352,0.003,7.105,0.002,1.626
GTX 780,Uux3a,ONE_D,6.81574e+06,4,1,1,520,3485.52,363.387,0.003,3.577,0.004,1.602
GTX 780,Uux3a,ONE_D,6.81574e+06,8,1,1,520,3485.34,362.395,0.003,1.816,0.002,1.593
GTX 780,Uux3a,ONE_D,6.81574e+06,16,1,1,520,3486.39,362.488,0.002,0.933,0.002,1.575
GTX 780,Uux3a,ONE_D,6.81574e+06,32,1,1,520,3485.66,362.8,0.003,0.493,0.001,1.521
GTX 780,Uux3a,ONE_D,6.81574e+06,64,1,1,520,3486.45,362.455,0.003,0.273,0.003,1.588
GTX 780,Uux3a,ONE_D,6.81574e+06,128,1,1,520,3486.06,362.758,0.003,0.165,0.002,1.639
GTX 780,Uux3a,ONE_D,6.81574e+06,256,1,1,520,3485.29,362.513,0.002,0.115,0.002,1.619
GTX 780,Uux3a,ONE_D,6.81574e+06,512,1,1,520,3486.42,362.715,0.003,0.111,0.003,1.562
GTX 780,Uux3a,ONE_D,6.81574e+06,1024,1,1,520,3486.01,362.571,0.003,0.125,0.002,1.491
GTX 780,Uux3a,ONE_D,6.81574e+06,1,1,1,520,3488.72,363.534,0.003,14.156,0.002,1.629
GTX 780,Uux3a,ONE_D,6.81574e+06,2,1,1,520,3488.07,363.784,0.003,7.102,0.002,1.51
GTX 780,Uux3a,ONE_D,6.81574e+06,4,1,1,520,3487.54,363.899,0.003,3.577,0.002,1.619
GTX 780,Uux3a,ONE_D,6.81574e+06,8,1,1,520,3488.26,364.676,0.003,1.815,0.002,1.552
GTX 780,Uux3a,ONE_D,6.81574e+06,16,1,1,520,3487.25,363.732,0.003,0.933,0.002,1.651
GTX 780,Uux3a,ONE_D,6.81574e+06,32,1,1,520,3489.24,363.67,0.003,0.494,0.002,1.617
GTX 780,Uux3a,ONE_D,6.81574e+06,64,1,1,520,3488.73,364.059,0.003,0.274,0.003,1.656
GTX 780,Uux3a,ONE_D,6.81574e+06,128,1,1,520,3502.16,363.559,0.003,0.164,0.003,1.562
GTX 780,Uux3a,ONE_D,6.81574e+06,256,1,1,520,3488.85,363.831,0.003,0.112,0.003,1.631
GTX 780,Uux3a,ONE_D,6.81574e+06,512,1,1,520,3488.21,363.927,0.003,0.112,0.002,1.546
GTX 780,Uux3a,ONE_D,6.81574e+06,1024,1,1,520,3489.46,363.814,0.003,0.124,0.003,1.526
GTX 780,Uux3a,ONE_D,6.81574e+06,1,1,1,520,3488.54,177.548,0.002,14.154,0.002,1.674
