device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Oxxxxx,ONE_D,5.76717e+06,1,1,1,176,194.372,89.205,0.002,44.842,141.026,1.258
GTX 780,Oxxxxx,ONE_D,5.76717e+06,2,1,1,176,194.833,89.703,0.003,22.875,141.104,1.255
GTX 780,Oxxxxx,ONE_D,5.76717e+06,4,1,1,176,194.446,89.153,0.002,11.977,141.068,1.263
GTX 780,Oxxxxx,ONE_D,5.76717e+06,8,1,1,176,194.321,89.13,0.001,6.444,141.145,1.259
GTX 780,Oxxxxx,ONE_D,5.76717e+06,16,1,1,176,194.331,89.228,0.002,4.161,141.09,1.263
GTX 780,Oxxxxx,ONE_D,5.76717e+06,32,1,1,176,194.312,89.08,0.002,3.529,141.349,1.274
GTX 780,Oxxxxx,ONE_D,5.76717e+06,64,1,1,176,195.019,89.228,0.002,3.519,141.237,1.26
GTX 780,Oxxxxx,ONE_D,5.76717e+06,128,1,1,176,194.323,89.217,0.002,3.526,141.042,1.249
GTX 780,Oxxxxx,ONE_D,5.76717e+06,256,1,1,176,194.347,89.326,0.002,3.526,141.199,1.263
GTX 780,Oxxxxx,ONE_D,5.76717e+06,512,1,1,176,194.346,89.14,0.002,3.599,140.999,1.244
GTX 780,Oxxxxx,ONE_D,5.76717e+06,1024,1,1,176,194.317,89.471,0.002,4.083,141.683,1.26
GTX 780,Oxxxxx,ONE_D,5.76717e+06,1,1,1,176,194.508,89.721,0.002,44.75,141.298,1.299
GTX 780,Oxxxxx,ONE_D,5.76717e+06,2,1,1,176,194.607,89.271,0.003,22.864,141.28,1.291
GTX 780,Oxxxxx,ONE_D,5.76717e+06,4,1,1,176,194.516,89.237,0.002,11.963,141.341,1.292
GTX 780,Oxxxxx,ONE_D,5.76717e+06,8,1,1,176,194.634,89.251,0.002,6.447,141.282,1.293
GTX 780,Oxxxxx,ONE_D,5.76717e+06,16,1,1,176,194.439,89.249,0.003,4.165,141.238,1.303
GTX 780,Oxxxxx,ONE_D,5.76717e+06,32,1,1,176,195.467,89.309,0.002,3.538,141.398,1.291
GTX 780,Oxxxxx,ONE_D,5.76717e+06,64,1,1,176,194.432,89.26,0.002,3.522,141.226,1.294
GTX 780,Oxxxxx,ONE_D,5.76717e+06,128,1,1,176,194.45,89.299,0.003,3.529,141.351,1.284
GTX 780,Oxxxxx,ONE_D,5.76717e+06,256,1,1,176,194.466,89.276,0.002,3.53,141.408,1.332
GTX 780,Oxxxxx,ONE_D,5.76717e+06,512,1,1,176,195.127,89.224,0.002,3.605,142.108,1.302
GTX 780,Oxxxxx,ONE_D,5.76717e+06,1024,1,1,176,194.586,89.289,0.002,4.127,141.2,1.284
GTX 780,Oxxxxx,ONE_D,5.76717e+06,1,1,1,176,194.437,89.642,0.003,44.78,141.512,1.298
GTX 780,Oxxxxx,ONE_D,5.76717e+06,2,1,1,176,194.444,89.21,0.002,22.872,141.243,1.285
GTX 780,Oxxxxx,ONE_D,5.76717e+06,4,1,1,176,194.445,89.282,0.002,11.97,141.081,1.295
GTX 780,Oxxxxx,ONE_D,5.76717e+06,8,1,1,176,194.551,89.313,0.003,6.433,141.135,1.293
GTX 780,Oxxxxx,ONE_D,5.76717e+06,16,1,1,176,194.39,89.299,0.003,4.179,141.233,1.288
GTX 780,Oxxxxx,ONE_D,5.76717e+06,32,1,1,176,195.337,89.306,0.002,3.533,141.249,1.286
GTX 780,Oxxxxx,ONE_D,5.76717e+06,64,1,1,176,194.359,89.283,0.002,3.522,141.067,1.351
GTX 780,Oxxxxx,ONE_D,5.76717e+06,128,1,1,176,194.374,89.249,0.003,3.551,141.2,1.291
GTX 780,Oxxxxx,ONE_D,5.76717e+06,256,1,1,176,194.498,89.276,0.003,3.523,141.025,1.295
GTX 780,Oxxxxx,ONE_D,5.76717e+06,512,1,1,176,195.3,89.228,0.002,3.612,142.567,1.242
GTX 780,Oxxxxx,ONE_D,5.76717e+06,1024,1,1,176,194.44,89.308,0.003,4.103,141.145,1.299
GTX 780,Oxxxxx,ONE_D,5.76717e+06,1,1,1,176,195.038,89.317,0.002,44.758,141.049,1.298
GTX 780,Oxxxxx,ONE_D,5.76717e+06,2,1,1,176,194.438,89.284,0.002,22.869,141.087,1.293
GTX 780,Oxxxxx,ONE_D,5.76717e+06,4,1,1,176,194.542,89.233,0.002,11.969,141.209,1.287
GTX 780,Oxxxxx,ONE_D,5.76717e+06,8,1,1,176,194.458,89.309,0.002,6.448,141.253,1.526
GTX 780,Oxxxxx,ONE_D,5.76717e+06,16,1,1,176,194.669,89.91,0.002,4.168,141.124,1.284
GTX 780,Oxxxxx,ONE_D,5.76717e+06,32,1,1,176,194.494,89.385,0.002,3.536,141.228,1.294
GTX 780,Oxxxxx,ONE_D,5.76717e+06,64,1,1,176,194.518,89.292,0.002,3.521,141.232,1.302
GTX 780,Oxxxxx,ONE_D,5.76717e+06,128,1,1,176,194.539,89.36,0.002,3.522,141.14,1.272
GTX 780,Oxxxxx,ONE_D,5.76717e+06,256,1,1,176,194.431,89.343,0.002,3.533,141.173,1.286
GTX 780,Oxxxxx,ONE_D,5.76717e+06,512,1,1,176,195.403,89.288,0.002,3.603,141.204,1.284
GTX 780,Oxxxxx,ONE_D,5.76717e+06,1024,1,1,176,194.436,89.259,0.003,4.053,141.142,1.28
