device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Uux3a,ONE_D,943718,1,1,1,71,381.656,50.997,0.003,43.821,5.371,0.495
GTX 780,Uux3a,ONE_D,943718,2,1,1,71,381.597,50.535,0.004,22.341,5.311,0.493
GTX 780,Uux3a,ONE_D,943718,4,1,1,71,381.164,50.537,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,8,1,1,71,381.525,50.509,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,16,1,1,71,381.164,50.549,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,32,1,1,71,382.32,49.863,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,64,1,1,71,383.07,50.524,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,128,1,1,71,381.197,50.501,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,256,1,1,71,381.384,50.548,0.002,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,512,1,1,71,389.063,50.591,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,1024,1,1,71,382.002,50.52,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,1,1,1,71,382.983,50.519,0.003,43.811,5.333,0.489
GTX 780,Uux3a,ONE_D,943718,2,1,1,71,381.118,50.474,0.002,22.337,5.31,0.495
GTX 780,Uux3a,ONE_D,943718,4,1,1,71,381.437,50.435,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,8,1,1,71,381.046,50.47,0.002,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,16,1,1,71,382.138,50.784,0.002,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,32,1,1,71,380.988,50.563,0.002,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,64,1,1,71,381.069,50.615,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,128,1,1,71,381.312,50.535,0.002,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,256,1,1,71,381.011,50.499,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,512,1,1,71,382.935,50.451,0.002,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,1024,1,1,71,381.352,50.524,0.002,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,1,1,1,71,383.566,25.145,0.002,43.716,5.027,0.6
GTX 780,Uux3a,ONE_D,943718,2,1,1,71,383.574,25.046,0.002,22.294,5.026,0.615
GTX 780,Uux3a,ONE_D,943718,4,1,1,71,384.014,25.04,0.002,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,8,1,1,71,382.781,25.13,0.002,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,16,1,1,71,382.96,25.184,0.002,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,32,1,1,71,382.803,25.083,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,64,1,1,71,384.042,25.395,0.002,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,128,1,1,71,383.967,25.034,0.002,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,256,1,1,71,383.1,25.028,0.002,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,512,1,1,71,383.945,25.089,0.002,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,1024,1,1,71,382.629,25.195,0.002,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,1,1,1,71,381.519,50.492,0.003,43.817,2.891,0.482
GTX 780,Uux3a,ONE_D,943718,2,1,1,71,381.261,50.511,0.003,22.356,2.871,0.493
GTX 780,Uux3a,ONE_D,943718,4,1,1,71,381.883,50.467,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,8,1,1,71,382.069,50.476,0.002,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,16,1,1,71,380.924,50.544,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,32,1,1,71,381.15,50.498,0.002,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,64,1,1,71,381.018,50.448,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,128,1,1,71,381.588,50.742,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,256,1,1,71,381.248,50.471,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,512,1,1,71,380.895,50.43,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,1024,1,1,71,381.142,50.435,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,1,1,1,71,381.537,50.521,0.003,43.751,2.892,0.476
GTX 780,Uux3a,ONE_D,943718,2,1,1,71,381.496,50.557,0.003,22.369,2.885,0.488
GTX 780,Uux3a,ONE_D,943718,4,1,1,71,381.086,50.525,0.004,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,8,1,1,71,382.517,50.497,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,16,1,1,71,381.041,50.61,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,943718,32,1,1,71,381.213,50.54,0.003,-1,-1,-1
