device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Uux3a,ONE_D,8.49346e+06,1,1,1,647,4349.87,454.757,0.004,17.625,0.002,1.902
GTX 780,Uux3a,ONE_D,8.49346e+06,2,1,1,647,4359.37,453.524,0.003,8.84,0.004,2.053
GTX 780,Uux3a,ONE_D,8.49346e+06,4,1,1,647,4349.23,452.617,0.003,4.444,0.001,1.822
GTX 780,Uux3a,ONE_D,8.49346e+06,8,1,1,647,4349.64,452.99,0.003,2.248,0.002,1.783
GTX 780,Uux3a,ONE_D,8.49346e+06,16,1,1,647,4348.65,452.883,0.003,1.15,0.002,1.824
GTX 780,Uux3a,ONE_D,8.49346e+06,32,1,1,647,4348.17,453.139,0.003,0.603,0.002,1.805
GTX 780,Uux3a,ONE_D,8.49346e+06,64,1,1,647,4347.89,452.596,0.003,0.325,0.002,1.866
GTX 780,Uux3a,ONE_D,8.49346e+06,128,1,1,647,4348.83,452.427,0.003,0.191,0.002,1.882
GTX 780,Uux3a,ONE_D,8.49346e+06,256,1,1,647,4349.96,453.018,0.003,0.126,0.002,1.92
GTX 780,Uux3a,ONE_D,8.49346e+06,512,1,1,647,4348.4,452.824,0.002,0.127,0.002,1.933
GTX 780,Uux3a,ONE_D,8.49346e+06,1024,1,1,647,4348.34,453.326,0.003,0.144,0.002,1.915
GTX 780,Uux3a,ONE_D,8.49346e+06,1,1,1,647,4349.85,453.373,0.003,17.625,0.002,1.876
GTX 780,Uux3a,ONE_D,8.49346e+06,2,1,1,647,4348.54,453.502,0.003,8.839,0.002,1.938
GTX 780,Uux3a,ONE_D,8.49346e+06,4,1,1,647,4347.81,454.428,0.004,4.445,0.003,1.793
GTX 780,Uux3a,ONE_D,8.49346e+06,8,1,1,647,4348.62,453.896,0.002,2.252,0.002,1.917
GTX 780,Uux3a,ONE_D,8.49346e+06,16,1,1,647,4347.78,453.889,0.003,1.151,0.003,1.847
GTX 780,Uux3a,ONE_D,8.49346e+06,32,1,1,647,4349.04,453.682,0.003,0.603,0.003,1.868
