device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,VectorAdd,ONE_D,5.24288e+06,1,1,1,20,228.041,14.175,0.003,17.795,7.762,0.262
GTX 780,VectorAdd,ONE_D,5.24288e+06,2,1,1,20,230.2,14.268,0.002,9.019,7.201,0.261
GTX 780,VectorAdd,ONE_D,5.24288e+06,4,1,1,20,230.441,14.373,0.003,4.541,7.193,0.265
GTX 780,VectorAdd,ONE_D,5.24288e+06,8,1,1,20,229.884,14.203,0.002,2.355,7.198,0.264
GTX 780,VectorAdd,ONE_D,5.24288e+06,16,1,1,20,230.238,14.28,0.002,1.26,7.202,0.263
GTX 780,VectorAdd,ONE_D,5.24288e+06,32,1,1,20,230.107,14.193,0.003,0.724,7.209,0.261
GTX 780,VectorAdd,ONE_D,5.24288e+06,64,1,1,20,230.924,14.318,0.002,0.526,7.261,0.266
GTX 780,VectorAdd,ONE_D,5.24288e+06,128,1,1,20,230.473,14.238,0.002,0.431,7.299,0.261
GTX 780,VectorAdd,ONE_D,5.24288e+06,256,1,1,20,229.986,14.201,0.002,0.431,7.189,0.262
GTX 780,VectorAdd,ONE_D,5.24288e+06,512,1,1,20,229.887,14.219,0.003,0.434,7.19,0.259
GTX 780,VectorAdd,ONE_D,5.24288e+06,1024,1,1,20,229.875,14.249,0.002,0.443,7.234,0.265
GTX 780,VectorAdd,ONE_D,5.24288e+06,1,1,1,20,227.77,13.887,0.003,17.735,7.172,0.256
GTX 780,VectorAdd,ONE_D,5.24288e+06,2,1,1,20,229.564,13.883,0.002,8.996,7.093,0.258
GTX 780,VectorAdd,ONE_D,5.24288e+06,4,1,1,20,230.29,13.899,0.003,4.536,7.068,0.26
GTX 780,VectorAdd,ONE_D,5.24288e+06,8,1,1,20,229.772,14.004,0.002,2.342,7.071,0.257
GTX 780,VectorAdd,ONE_D,5.24288e+06,16,1,1,20,229.887,13.897,0.002,1.258,7.079,0.263
GTX 780,VectorAdd,ONE_D,5.24288e+06,32,1,1,20,229.889,13.923,0.002,0.724,7.108,0.262
GTX 780,VectorAdd,ONE_D,5.24288e+06,64,1,1,20,231.059,13.879,0.003,0.525,7.06,0.259
GTX 780,VectorAdd,ONE_D,5.24288e+06,128,1,1,20,229.826,13.916,0.002,0.426,7.111,0.255
GTX 780,VectorAdd,ONE_D,5.24288e+06,256,1,1,20,229.815,13.922,0.002,0.431,7.055,0.271
GTX 780,VectorAdd,ONE_D,5.24288e+06,512,1,1,20,230.066,13.914,0.002,0.436,7.083,0.256
GTX 780,VectorAdd,ONE_D,5.24288e+06,1024,1,1,20,229.89,13.889,0.002,0.441,7.076,0.262
GTX 780,VectorAdd,ONE_D,5.24288e+06,1,1,1,20,232.347,14.956,0.002,17.774,6.622,0.262
GTX 780,VectorAdd,ONE_D,5.24288e+06,2,1,1,20,238.203,15.004,0.002,9.02,6.582,0.262
GTX 780,VectorAdd,ONE_D,5.24288e+06,4,1,1,20,238.015,15.022,0.002,4.551,6.561,0.26
GTX 780,VectorAdd,ONE_D,5.24288e+06,8,1,1,20,240.352,15.02,0.002,2.368,6.509,0.263
GTX 780,VectorAdd,ONE_D,5.24288e+06,16,1,1,20,238.264,14.999,0.002,1.262,6.569,0.262
GTX 780,VectorAdd,ONE_D,5.24288e+06,32,1,1,20,237.666,15.008,0.002,0.728,6.543,0.26
GTX 780,VectorAdd,ONE_D,5.24288e+06,64,1,1,20,237.946,14.987,0.002,0.528,6.526,0.26
GTX 780,VectorAdd,ONE_D,5.24288e+06,128,1,1,20,239.078,15.012,0.002,0.431,6.562,0.259
GTX 780,VectorAdd,ONE_D,5.24288e+06,256,1,1,20,237.828,14.996,0.002,0.435,6.542,0.268
GTX 780,VectorAdd,ONE_D,5.24288e+06,512,1,1,20,238.222,15.015,0.002,0.441,6.521,0.261
GTX 780,VectorAdd,ONE_D,5.24288e+06,1024,1,1,20,238.843,15.219,0.002,0.457,6.627,0.261
GTX 780,VectorAdd,ONE_D,5.24288e+06,1,1,1,20,228.886,14.041,0.003,17.765,7.338,0.264
GTX 780,VectorAdd,ONE_D,5.24288e+06,2,1,1,20,230.782,14.043,0.003,9.008,7.224,0.262
GTX 780,VectorAdd,ONE_D,5.24288e+06,4,1,1,20,230.593,14.215,0.003,4.549,7.203,0.287
GTX 780,VectorAdd,ONE_D,5.24288e+06,8,1,1,20,230.909,14.132,0.002,2.352,7.186,0.287
GTX 780,VectorAdd,ONE_D,5.24288e+06,16,1,1,20,231.034,14.09,0.002,1.263,7.309,0.266
GTX 780,VectorAdd,ONE_D,5.24288e+06,32,1,1,20,231.3,14.093,0.001,0.73,7.146,0.263
GTX 780,VectorAdd,ONE_D,5.24288e+06,64,1,1,20,230.231,14.067,0.002,0.525,7.149,0.269
GTX 780,VectorAdd,ONE_D,5.24288e+06,128,1,1,20,230.567,14.128,0.002,0.441,7.137,0.263
GTX 780,VectorAdd,ONE_D,5.24288e+06,256,1,1,20,230.415,14.139,0.002,0.435,7.134,0.276
