device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Uux3a,ONE_D,3.4603e+06,1,1,1,263,1408.66,183.922,0.003,159.597,10.148,1.004
GTX 780,Uux3a,ONE_D,3.4603e+06,2,1,1,263,1408.3,183.891,0.003,73.404,10.145,1.002
GTX 780,Uux3a,ONE_D,3.4603e+06,4,1,1,263,1409.4,184.063,0.003,41.212,10.16,1.005
GTX 780,Uux3a,ONE_D,3.4603e+06,8,1,1,263,1409.88,183.903,0.002,-1,-1,-1
GTX 780,Uux3a,ONE_D,3.4603e+06,16,1,1,263,1410.78,183.858,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,3.4603e+06,32,1,1,263,1408.87,183.86,0.002,-1,-1,-1
GTX 780,Uux3a,ONE_D,3.4603e+06,64,1,1,263,1413.17,184.302,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,3.4603e+06,128,1,1,263,1416.37,183.899,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,3.4603e+06,256,1,1,263,1409.47,183.941,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,3.4603e+06,512,1,1,263,1410.18,183.927,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,3.4603e+06,1024,1,1,263,1410.15,183.95,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,3.4603e+06,1,1,1,263,1411.77,183.993,0.004,158.619,9.527,0.983
GTX 780,Uux3a,ONE_D,3.4603e+06,2,1,1,263,1413.2,183.843,0.002,73.369,9.548,1.003
GTX 780,Uux3a,ONE_D,3.4603e+06,4,1,1,263,1413.73,184.517,0.002,41.229,9.54,1.006
GTX 780,Uux3a,ONE_D,3.4603e+06,8,1,1,263,1412.09,183.825,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,3.4603e+06,16,1,1,263,1413.28,178.506,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,3.4603e+06,32,1,1,263,1411.84,184.488,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,3.4603e+06,64,1,1,263,1413.27,183.815,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,3.4603e+06,128,1,1,263,1412.14,183.913,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,3.4603e+06,256,1,1,263,1413.91,183.836,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,3.4603e+06,512,1,1,263,1412.06,184,0.003,-1,-1,-1
