device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Uux3a,ONE_D,1.78258e+06,1,1,1,135,725.97,95.116,0.004,82.346,4.954,0.659
GTX 780,Uux3a,ONE_D,1.78258e+06,2,1,1,135,723.712,94.845,0.004,-1,-1,-1
GTX 780,Uux3a,ONE_D,1.78258e+06,4,1,1,135,730.657,95.089,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,1.78258e+06,8,1,1,135,723.652,95.14,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,1.78258e+06,16,1,1,135,724.688,95.339,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,1.78258e+06,32,1,1,135,724.605,95.041,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,1.78258e+06,64,1,1,135,724.103,95.043,0.004,-1,-1,-1
GTX 780,Uux3a,ONE_D,1.78258e+06,128,1,1,135,725.304,95.025,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,1.78258e+06,256,1,1,135,723.425,95.094,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,1.78258e+06,512,1,1,135,723.528,95.228,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,1.78258e+06,1024,1,1,135,724.621,95.051,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,1.78258e+06,1,1,1,135,724.682,95.856,0.003,82.361,5.006,0.642
GTX 780,Uux3a,ONE_D,1.78258e+06,2,1,1,135,725.219,94.98,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,1.78258e+06,4,1,1,135,724.955,94.973,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,1.78258e+06,8,1,1,135,723.274,95.006,0.002,-1,-1,-1
GTX 780,Uux3a,ONE_D,1.78258e+06,16,1,1,135,723.487,95.095,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,1.78258e+06,32,1,1,135,724.873,95,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,1.78258e+06,64,1,1,135,723.319,94.911,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,1.78258e+06,128,1,1,135,725.104,94.996,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,1.78258e+06,256,1,1,135,724.313,93.958,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,1.78258e+06,512,1,1,135,723.607,95.297,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,1.78258e+06,1024,1,1,135,723.16,94.865,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,1.78258e+06,1,1,1,135,723.711,95.011,0.003,82.339,4.991,0.657
GTX 780,Uux3a,ONE_D,1.78258e+06,2,1,1,135,723.964,94.884,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,1.78258e+06,4,1,1,135,723.34,94.877,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,1.78258e+06,8,1,1,135,724.09,94.818,0.002,-1,-1,-1
GTX 780,Uux3a,ONE_D,1.78258e+06,16,1,1,135,723.295,95.004,0.002,-1,-1,-1
GTX 780,Uux3a,ONE_D,1.78258e+06,32,1,1,135,723.396,94.818,0.002,-1,-1,-1
