device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Uux3a,ONE_D,1.18489e+07,1,1,1,903,6081.06,308.72,0.002,24.559,0.003,2.54
GTX 780,Uux3a,ONE_D,1.18489e+07,2,1,1,903,6086.55,307.381,0.003,12.305,0.003,2.536
GTX 780,Uux3a,ONE_D,1.18489e+07,4,1,1,903,6075.8,307.396,0.003,6.169,0.002,2.589
GTX 780,Uux3a,ONE_D,1.18489e+07,8,1,1,903,6075.2,307.479,0.002,3.113,0.001,2.595
GTX 780,Uux3a,ONE_D,1.18489e+07,16,1,1,903,6076.98,307.472,0.003,1.577,0.002,2.547
GTX 780,Uux3a,ONE_D,1.18489e+07,32,1,1,903,6074.73,308.345,0.002,0.814,0.002,2.565
GTX 780,Uux3a,ONE_D,1.18489e+07,64,1,1,903,6076.84,307.492,0.003,0.431,0.002,2.576
GTX 780,Uux3a,ONE_D,1.18489e+07,128,1,1,903,6075.9,307.455,0.002,0.238,0.004,2.55
GTX 780,Uux3a,ONE_D,1.18489e+07,256,1,1,903,6078.29,307.311,0.003,0.153,0.001,2.533
GTX 780,Uux3a,ONE_D,1.18489e+07,512,1,1,903,6081.74,307.578,0.005,0.149,0.002,2.515
GTX 780,Uux3a,ONE_D,1.18489e+07,1024,1,1,903,6077.02,308.819,0.002,0.174,0.001,2.616
GTX 780,Uux3a,ONE_D,1.18489e+07,1,1,1,903,6061,629.272,0.003,24.567,0.002,2.404
GTX 780,Uux3a,ONE_D,1.18489e+07,2,1,1,903,6062.1,629.738,0.003,12.309,0.002,2.429
GTX 780,Uux3a,ONE_D,1.18489e+07,4,1,1,903,6062.25,628.679,0.003,6.181,0.002,2.444
GTX 780,Uux3a,ONE_D,1.18489e+07,8,1,1,903,6061.01,629.3,0.003,3.112,0.002,2.572
GTX 780,Uux3a,ONE_D,1.18489e+07,16,1,1,903,6061.18,629.774,0.003,1.586,0.002,2.418
GTX 780,Uux3a,ONE_D,1.18489e+07,32,1,1,903,6060.67,632.479,0.002,0.819,0.002,2.385
GTX 780,Uux3a,ONE_D,1.18489e+07,64,1,1,903,6072.73,629.133,0.003,0.437,0.002,2.497
GTX 780,Uux3a,ONE_D,1.18489e+07,128,1,1,903,6061.5,630.126,0.003,0.244,0.002,2.565
