device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Memory,ONE_D,2.18104e+08,1,1,1,832,4311.01,284.628,0.003,657.385,414.971,4.262
GTX 780,Memory,ONE_D,2.18104e+08,2,1,1,832,4310.96,284.347,0.003,340.895,418.638,4.184
GTX 780,Memory,ONE_D,2.18104e+08,4,1,1,832,4318.31,284.485,0.002,157.41,414.703,4.063
GTX 780,Memory,ONE_D,2.18104e+08,8,1,1,832,4311.29,285.812,0.003,78.495,414.578,4.015
GTX 780,Memory,ONE_D,2.18104e+08,16,1,1,832,4311.37,284.875,0.002,39.719,414.749,4.064
GTX 780,Memory,ONE_D,2.18104e+08,32,1,1,832,4311.69,285.762,0.003,20.733,414.705,4.056
GTX 780,Memory,ONE_D,2.18104e+08,64,1,1,832,4312.02,284.39,0.002,12.085,415.123,4.055
GTX 780,Memory,ONE_D,2.18104e+08,128,1,1,832,4312.94,284.357,0.003,8.982,414.832,4.158
GTX 780,Memory,ONE_D,2.18104e+08,256,1,1,832,4311.92,284.436,0.003,9.135,414.837,4.09
GTX 780,Memory,ONE_D,2.18104e+08,512,1,1,832,4312.75,284.408,0.003,9.175,415.06,4.079
GTX 780,Memory,ONE_D,2.18104e+08,1024,1,1,832,4310.26,284.429,0.003,9.388,415.692,4.041
