device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Array3dAverage,THREE_D,184,1,1,1,23.7637,241.374,7.917,0.002,65.129,7.826,0.19
GTX 780,Array3dAverage,THREE_D,184,1,1,2,23.7637,212.378,7.887,0.001,38.223,7.803,0.177
GTX 780,Array3dAverage,THREE_D,184,1,1,4,23.7637,212.951,7.959,0.001,21.261,7.873,0.179
GTX 780,Array3dAverage,THREE_D,184,1,1,8,23.7637,213.895,7.907,0.001,12.931,7.805,0.178
GTX 780,Array3dAverage,THREE_D,184,8,8,8,23.7637,232.124,7.854,0.001,1.367,7.836,0.174
GTX 780,Array3dAverage,THREE_D,184,8,8,8,23.7637,212.07,7.879,0.001,1.372,7.801,0.174
GTX 780,Array3dAverage,THREE_D,184,8,8,8,23.7637,212.159,7.87,0.001,1.374,7.887,0.173
GTX 780,Array3dAverage,THREE_D,184,8,8,8,23.7637,212,7.892,0.002,1.368,7.798,0.172
GTX 780,Array3dAverage,THREE_D,184,1,2,1,23.7637,212.03,7.872,0.001,36.302,7.805,0.176
GTX 780,Array3dAverage,THREE_D,184,1,2,2,23.7637,212.339,7.973,0.001,21.43,7.945,0.184
GTX 780,Array3dAverage,THREE_D,184,1,2,4,23.7637,213.005,7.883,0.001,12.862,7.891,0.177
GTX 780,Array3dAverage,THREE_D,184,1,2,8,23.7637,211.845,7.88,0.001,9.366,7.803,0.182
GTX 780,Array3dAverage,THREE_D,184,8,8,8,23.7637,232.395,7.923,0.001,1.373,7.856,0.177
GTX 780,Array3dAverage,THREE_D,184,8,8,8,23.7637,212.071,7.887,0.001,1.368,7.815,0.173
GTX 780,Array3dAverage,THREE_D,184,8,8,8,23.7637,211.521,7.873,0.001,1.367,7.823,0.175
GTX 780,Array3dAverage,THREE_D,184,1,4,1,23.7637,211.669,7.886,0.001,20.308,7.89,0.175
GTX 780,Array3dAverage,THREE_D,184,1,4,2,23.7637,213.701,7.908,0.001,12.846,7.826,0.177
GTX 780,Array3dAverage,THREE_D,184,1,4,4,23.7637,211.685,7.914,0.001,9.38,7.833,0.174
GTX 780,Array3dAverage,THREE_D,184,1,4,8,23.7637,211.409,7.95,0.001,8.646,7.789,0.171
GTX 780,Array3dAverage,THREE_D,184,8,8,8,23.7637,232.11,7.904,0.001,1.366,7.906,0.173
GTX 780,Array3dAverage,THREE_D,184,8,8,8,23.7637,211.818,7.864,0.001,1.372,7.846,0.172
GTX 780,Array3dAverage,THREE_D,184,1,8,1,23.7637,211.557,7.923,0,12.494,7.828,0.175
GTX 780,Array3dAverage,THREE_D,184,1,8,2,23.7637,212.204,7.898,0.001,9.391,7.987,0.175
GTX 780,Array3dAverage,THREE_D,184,1,8,4,23.7637,213.303,7.888,0.001,8.655,7.817,0.176
GTX 780,Array3dAverage,THREE_D,184,1,8,8,23.7637,211.846,7.961,0.001,8.501,7.849,0.179
