device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Memory,ONE_D,1.67772e+08,1,1,1,640,3314.21,446.491,0.003,507.115,332.896,3.05
GTX 780,Memory,ONE_D,1.67772e+08,2,1,1,640,3316.33,445.869,0.003,267.684,332.816,2.973
GTX 780,Memory,ONE_D,1.67772e+08,4,1,1,640,3315.42,445.911,0.003,123.762,332.754,3.005
GTX 780,Memory,ONE_D,1.67772e+08,8,1,1,640,3315.17,445.816,0.004,61.726,332.934,2.991
GTX 780,Memory,ONE_D,1.67772e+08,16,1,1,640,3316.96,445.756,0.004,31.285,334.045,3.077
GTX 780,Memory,ONE_D,1.67772e+08,32,1,1,640,3314.31,445.798,0.003,16.413,333.962,3.075
GTX 780,Memory,ONE_D,1.67772e+08,64,1,1,640,3314.38,445.977,0.003,9.565,333.158,3.027
GTX 780,Memory,ONE_D,1.67772e+08,128,1,1,640,3315.37,446.693,0.004,7.074,332.882,3.032
GTX 780,Memory,ONE_D,1.67772e+08,256,1,1,640,3314.52,446.566,0.003,7.188,337.707,3.26
GTX 780,Memory,ONE_D,1.67772e+08,512,1,1,640,3314.27,446.424,0.003,7.238,332.682,3.033
GTX 780,Memory,ONE_D,1.67772e+08,1024,1,1,640,3315.38,446.521,0.003,7.247,332.731,2.984
