device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Uux3a,ONE_D,4.29916e+06,1,1,1,327,1754.06,227.931,0.004,193.105,12.477,2.306
GTX 780,Uux3a,ONE_D,4.29916e+06,2,1,1,327,1828.7,111.746,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,4.29916e+06,4,1,1,327,1761.17,112.614,0.002,-1,-1,-1
GTX 780,Uux3a,ONE_D,4.29916e+06,8,1,1,327,1758.84,111.724,0.002,-1,-1,-1
GTX 780,Uux3a,ONE_D,4.29916e+06,16,1,1,327,1758.3,111.793,0.002,-1,-1,-1
GTX 780,Uux3a,ONE_D,4.29916e+06,32,1,1,327,1758.64,111.892,0.002,-1,-1,-1
GTX 780,Uux3a,ONE_D,4.29916e+06,64,1,1,327,1758.74,111.775,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,4.29916e+06,128,1,1,327,1758.46,112.058,0.002,-1,-1,-1
GTX 780,Uux3a,ONE_D,4.29916e+06,256,1,1,327,1810.62,218.444,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,4.29916e+06,512,1,1,327,1752.17,228.348,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,4.29916e+06,1024,1,1,327,1754.93,228.365,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,4.29916e+06,1,1,1,327,1756.47,228.448,0.003,192.678,18.214,1.303
GTX 780,Uux3a,ONE_D,4.29916e+06,2,1,1,327,1757.37,228.685,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,4.29916e+06,4,1,1,327,1757.6,223.497,0.002,-1,-1,-1
GTX 780,Uux3a,ONE_D,4.29916e+06,8,1,1,327,1757.37,228.6,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,4.29916e+06,16,1,1,327,1757.62,228.681,0.004,-1,-1,-1
GTX 780,Uux3a,ONE_D,4.29916e+06,32,1,1,327,1757.19,223.149,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,4.29916e+06,64,1,1,327,1756.44,228.564,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,4.29916e+06,128,1,1,327,1757.47,228.569,0.004,-1,-1,-1
GTX 780,Uux3a,ONE_D,4.29916e+06,256,1,1,327,1757.45,224.21,0.003,-1,-1,-1
