device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,SquareArray,ONE_D,1.00663e+08,1,1,1,384,1983.99,267.579,0.004,318.202,199.179,1.967
GTX 780,SquareArray,ONE_D,1.00663e+08,2,1,1,384,1984.63,266.757,0.004,149.068,199.321,1.972
GTX 780,SquareArray,ONE_D,1.00663e+08,4,1,1,384,1984.3,266.849,0.002,74.724,199.204,1.967
GTX 780,SquareArray,ONE_D,1.00663e+08,8,1,1,384,1984.25,267.281,0.003,39.38,199.293,1.965
GTX 780,SquareArray,ONE_D,1.00663e+08,16,1,1,384,1985.07,266.781,0.003,20.744,199.44,1.936
GTX 780,SquareArray,ONE_D,1.00663e+08,32,1,1,384,1984.67,266.974,0.003,10.984,199.393,1.922
GTX 780,SquareArray,ONE_D,1.00663e+08,64,1,1,384,1985.43,266.734,0.004,6.237,199.212,1.976
GTX 780,SquareArray,ONE_D,1.00663e+08,128,1,1,384,1984.23,267.134,0.003,4.409,199.912,1.966
GTX 780,SquareArray,ONE_D,1.00663e+08,256,1,1,384,1984.3,266.615,0.003,4.5,199.228,1.962
GTX 780,SquareArray,ONE_D,1.00663e+08,512,1,1,384,1984.43,266.937,0.003,4.54,199.423,1.968
GTX 780,SquareArray,ONE_D,1.00663e+08,1024,1,1,384,1984.96,266.906,0.004,4.582,199.383,1.98
