device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Reduction,ONE_D,1.57286e+06,1,1,1,24,127.354,17.799,0.003,5.518,13.064,5.155
GTX 780,Reduction,ONE_D,1.57286e+06,2,1,1,24,125.095,17.674,0.003,4.187,6.669,4.372
GTX 780,Reduction,ONE_D,1.57286e+06,4,1,1,24,123.457,17.406,0.002,3.398,3.425,3.969
GTX 780,Reduction,ONE_D,1.57286e+06,8,1,1,24,122.209,17.334,0.002,2.874,1.833,3.768
GTX 780,Reduction,ONE_D,1.57286e+06,16,1,1,24,121.98,17.301,0.003,2.605,1.159,3.63
GTX 780,Reduction,ONE_D,1.57286e+06,32,1,1,24,121.606,17.29,0.003,2.437,0.874,3.6
GTX 780,Reduction,ONE_D,1.57286e+06,64,1,1,24,121.809,17.242,0.003,2.41,0.757,3.597
GTX 780,Reduction,ONE_D,1.57286e+06,128,1,1,24,121.518,17.247,0.002,2.405,0.691,3.597
GTX 780,Reduction,ONE_D,1.57286e+06,256,1,1,24,121.572,17.212,0.002,2.393,0.664,3.596
GTX 780,Reduction,ONE_D,1.57286e+06,512,1,1,24,121.647,17.188,0.002,2.426,0.643,3.597
GTX 780,Reduction,ONE_D,1.57286e+06,1024,1,1,24,122.255,17.573,0.002,2.544,0.657,3.656
GTX 780,Reduction,ONE_D,1.57286e+06,1,1,1,24,127.409,17.825,0.002,5.572,13.06,5.207
GTX 780,Reduction,ONE_D,1.57286e+06,2,1,1,24,125.137,17.537,0.003,4.195,6.64,4.344
GTX 780,Reduction,ONE_D,1.57286e+06,4,1,1,24,124.697,17.217,0.003,3.401,3.533,4.017
GTX 780,Reduction,ONE_D,1.57286e+06,8,1,1,24,122.821,17.439,0.003,2.885,1.838,3.74
GTX 780,Reduction,ONE_D,1.57286e+06,16,1,1,24,121.836,17.307,0.002,2.606,1.139,3.615
GTX 780,Reduction,ONE_D,1.57286e+06,32,1,1,24,121.837,17.207,0.003,2.441,0.88,3.582
GTX 780,Reduction,ONE_D,1.57286e+06,64,1,1,24,121.759,17.261,0.003,2.416,0.764,3.6
GTX 780,Reduction,ONE_D,1.57286e+06,128,1,1,24,121.771,17.205,0.003,2.38,0.7,3.663
GTX 780,Reduction,ONE_D,1.57286e+06,256,1,1,24,121.593,17.29,0.002,2.406,0.685,3.585
GTX 780,Reduction,ONE_D,1.57286e+06,512,1,1,24,121.838,17.516,0.003,2.431,0.652,3.603
GTX 780,Reduction,ONE_D,1.57286e+06,1024,1,1,24,121.688,17.226,0.003,2.5,0.642,3.611
GTX 780,Reduction,ONE_D,1.57286e+06,1,1,1,24,127.204,17.623,0.002,5.523,13.062,5.142
GTX 780,Reduction,ONE_D,1.57286e+06,2,1,1,24,125.177,17.627,0.002,4.195,6.646,4.362
GTX 780,Reduction,ONE_D,1.57286e+06,4,1,1,24,123.456,17.302,0.002,3.38,3.435,3.948
GTX 780,Reduction,ONE_D,1.57286e+06,8,1,1,24,122.375,17.243,0.003,2.877,1.822,3.743
GTX 780,Reduction,ONE_D,1.57286e+06,16,1,1,24,122.262,17.209,0.002,2.605,1.128,3.625
GTX 780,Reduction,ONE_D,1.57286e+06,32,1,1,24,121.844,17.268,0.002,2.441,0.867,3.613
GTX 780,Reduction,ONE_D,1.57286e+06,64,1,1,24,121.54,17.207,0.003,2.387,0.76,3.595
GTX 780,Reduction,ONE_D,1.57286e+06,128,1,1,24,121.566,17.252,0.003,2.397,0.678,3.601
GTX 780,Reduction,ONE_D,1.57286e+06,256,1,1,24,121.781,17.213,0.002,2.395,0.655,3.611
GTX 780,Reduction,ONE_D,1.57286e+06,512,1,1,24,121.668,17.332,0.002,2.433,0.639,3.602
GTX 780,Reduction,ONE_D,1.57286e+06,1024,1,1,24,122.438,17.448,0.002,2.502,0.673,3.667
GTX 780,Reduction,ONE_D,1.57286e+06,1,1,1,24,127.866,17.736,0.002,5.519,12.975,5.079
GTX 780,Reduction,ONE_D,1.57286e+06,2,1,1,24,125.38,17.537,0.003,4.195,6.616,4.323
GTX 780,Reduction,ONE_D,1.57286e+06,4,1,1,24,123.432,17.328,0.002,3.371,3.464,3.946
GTX 780,Reduction,ONE_D,1.57286e+06,8,1,1,24,122.311,17.266,0.002,2.886,1.846,3.719
GTX 780,Reduction,ONE_D,1.57286e+06,16,1,1,24,121.928,17.261,0.003,2.616,1.123,3.596
GTX 780,Reduction,ONE_D,1.57286e+06,32,1,1,24,121.721,17.239,0.002,2.442,0.883,3.589
GTX 780,Reduction,ONE_D,1.57286e+06,64,1,1,24,122.452,17.538,0.002,2.409,0.756,3.639
GTX 780,Reduction,ONE_D,1.57286e+06,128,1,1,24,122.182,17.304,0.003,2.382,0.694,3.598
GTX 780,Reduction,ONE_D,1.57286e+06,256,1,1,24,121.654,17.189,0.002,2.396,0.66,3.607
GTX 780,Reduction,ONE_D,1.57286e+06,512,1,1,24,121.521,17.181,0.002,2.437,0.643,3.645
GTX 780,Reduction,ONE_D,1.57286e+06,1024,1,1,24,121.586,17.225,0.002,2.503,0.629,3.614
GTX 780,Reduction,ONE_D,1.57286e+06,1,1,1,24,127.383,17.668,0.003,5.519,13.041,5.184
GTX 780,Reduction,ONE_D,1.57286e+06,2,1,1,24,125.523,17.493,0.002,4.217,6.589,4.417
GTX 780,Reduction,ONE_D,1.57286e+06,4,1,1,24,123.425,17.306,0.002,3.373,3.496,3.99
GTX 780,Reduction,ONE_D,1.57286e+06,8,1,1,24,122.4,17.283,0.002,2.901,1.824,3.82
GTX 780,Reduction,ONE_D,1.57286e+06,16,1,1,24,122.312,17.217,0.002,2.607,1.138,3.624
GTX 780,Reduction,ONE_D,1.57286e+06,32,1,1,24,122.177,17.214,0.002,2.458,0.884,3.632
GTX 780,Reduction,ONE_D,1.57286e+06,64,1,1,24,121.672,17.172,0.002,2.385,0.762,3.671
GTX 780,Reduction,ONE_D,1.57286e+06,128,1,1,24,122.853,17.739,0.002,2.382,0.701,3.656
GTX 780,Reduction,ONE_D,1.57286e+06,256,1,1,24,121.757,17.164,0.006,2.387,0.664,3.621
GTX 780,Reduction,ONE_D,1.57286e+06,512,1,1,24,121.6,17.241,0.002,2.446,0.674,3.624
GTX 780,Reduction,ONE_D,1.57286e+06,1024,1,1,24,121.698,17.136,0.002,2.5,0.64,3.616
