device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,1,1,1,12,187.877,39.269,0.004,723.458,0.001,2.828
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,2,1,1,12,190.283,39.106,0.005,545.951,0.001,2.637
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,4,1,1,12,191.103,39.009,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,8,1,1,12,190.359,39.063,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,16,1,1,12,191.413,39.064,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,32,1,1,12,190.449,39.133,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,64,1,1,12,190.388,39.035,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,128,1,1,12,190.419,39.039,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,256,1,1,12,192.335,39.094,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,512,1,1,12,190.952,39.365,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,1024,1,1,12,190.502,39.009,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,1,1,1,12,187.794,38.771,0.004,710.363,0.001,2.836
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,2,1,1,12,191.411,38.87,0.005,541.763,0.001,2.616
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,4,1,1,12,190.335,38.716,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,8,1,1,12,190.458,38.819,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,16,1,1,12,190.333,38.792,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,32,1,1,12,189.959,39.205,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,64,1,1,12,190.307,38.75,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,128,1,1,12,190.341,38.694,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,256,1,1,12,191.878,38.828,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,512,1,1,12,190.298,38.768,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,1024,1,1,12,190.317,38.725,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,1,1,1,12,187.62,39.175,0.005,730.754,0.001,2.809
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,2,1,1,12,190.62,39.146,0.003,554.424,0.002,2.721
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,4,1,1,12,192.414,39.158,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,8,1,1,12,190.213,39.201,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,16,1,1,12,191.334,39.191,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,32,1,1,12,190.89,39.208,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,64,1,1,12,190.513,39.158,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,128,1,1,12,191,39.241,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,256,1,1,12,190.055,39.183,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,512,1,1,12,190.46,39.091,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,1024,1,1,12,190.206,39.203,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,1,1,1,12,188.06,38.822,0.004,726.4,0.001,2.765
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,2,1,1,12,191.31,39.099,0.004,548.307,0.002,2.606
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,4,1,1,12,190.072,38.915,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,8,1,1,12,190.151,38.738,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,16,1,1,12,190.087,38.878,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,32,1,1,12,189.942,39.19,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,64,1,1,12,190.025,38.875,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,128,1,1,12,190.2,38.815,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,256,1,1,12,190.28,38.824,0.005,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,512,1,1,12,190.022,38.902,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,1024,1,1,12,190.382,38.796,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,1,1,1,12,187.95,39.028,0.004,726.701,0.001,2.808
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,2,1,1,12,190.264,38.864,0.003,549.005,0.002,2.649
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,4,1,1,12,189.76,38.868,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,8,1,1,12,193.311,39.274,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,16,1,1,12,190.061,38.83,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,32,1,1,12,189.99,38.879,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,64,1,1,12,196.415,38.844,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,128,1,1,12,190.119,38.9,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,256,1,1,12,190.205,38.833,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,512,1,1,12,192.392,38.872,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,1024,1,1,12,190.256,38.893,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,1,1,1,12,188.635,38.941,0.004,728.33,0.002,2.317
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,2,1,1,12,190.563,39.014,0.004,549.818,0.001,2.323
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,4,1,1,12,190.688,38.903,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,8,1,1,12,190.701,38.887,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,16,1,1,12,190.985,38.957,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,32,1,1,12,190.479,39.013,0.005,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,64,1,1,12,190.583,38.949,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,128,1,1,12,190.681,38.844,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,256,1,1,12,196.827,39.017,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,512,1,1,12,192.34,38.958,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,11,1254,1254,3,1024,1,1,12,190.533,38.844,0.003,-1,-1,-1
