device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Uux3a,ONE_D,5.97688e+06,1,1,1,455,2439.75,317.457,0.002,263.7,24.367,1.648
GTX 780,Uux3a,ONE_D,5.97688e+06,2,1,1,455,2437.94,317.991,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,5.97688e+06,4,1,1,455,2437.63,317.34,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,5.97688e+06,8,1,1,455,2438.05,317.457,0.004,-1,-1,-1
GTX 780,Uux3a,ONE_D,5.97688e+06,16,1,1,455,2441.4,317.39,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,5.97688e+06,32,1,1,455,2438.25,317.463,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,5.97688e+06,64,1,1,455,2437.59,318.235,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,5.97688e+06,128,1,1,455,2439.76,319.996,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,5.97688e+06,256,1,1,455,2438.21,317.713,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,5.97688e+06,512,1,1,455,2439.11,317.375,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,5.97688e+06,1024,1,1,455,2437.72,317.399,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,5.97688e+06,1,1,1,455,2440.52,318.196,0.003,269.266,25.404,1.701
GTX 780,Uux3a,ONE_D,5.97688e+06,2,1,1,455,2439.64,318.617,0.004,-1,-1,-1
GTX 780,Uux3a,ONE_D,5.97688e+06,4,1,1,455,2439.71,318.152,0.004,-1,-1,-1
GTX 780,Uux3a,ONE_D,5.97688e+06,8,1,1,455,2439.78,318.097,0.002,-1,-1,-1
GTX 780,Uux3a,ONE_D,5.97688e+06,16,1,1,455,2441.66,318.247,0.004,-1,-1,-1
GTX 780,Uux3a,ONE_D,5.97688e+06,32,1,1,455,2440.49,313.181,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,5.97688e+06,64,1,1,455,2441.36,318.386,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,5.97688e+06,128,1,1,455,2440.05,318.26,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,5.97688e+06,256,1,1,455,2439.03,318.639,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,5.97688e+06,512,1,1,455,2441.01,319.183,0.004,-1,-1,-1
GTX 780,Uux3a,ONE_D,5.97688e+06,1024,1,1,455,2448.59,318.182,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,5.97688e+06,1,1,1,455,2439.47,317.515,0.004,272.28,24.871,1.615
GTX 780,Uux3a,ONE_D,5.97688e+06,2,1,1,455,2439.9,318.218,0.003,-1,-1,-1
