device/C,kernel/C,workDimension/C,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,1,1,32,502.088,104.343,0.003,2479.25,0.001,3.084
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,2,1,32,500.958,103.882,0.004,2119.98,0.001,3.081
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,4,1,32,499.679,103.84,0.003,1960.91,0.001,3.067
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,8,1,32,499.887,103.873,0.003,1875.49,0.001,3.077
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,16,1,32,499.719,103.797,0.003,1842.34,0,3.073
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,32,1,32,500.497,103.763,0.003,1838.55,0.001,3.04
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,64,1,32,499.753,103.78,0.004,1850.39,0.001,3.121
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,128,1,32,499.772,103.906,0.003,1854.56,0,3.052
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,256,1,32,506.147,103.858,0.003,1866.59,0.001,3.028
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,512,1,32,500.392,103.867,0.003,1907.77,0.001,3.055
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,1024,1,32,499.27,103.776,0.004,1970.1,0,3.07
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,1,1,32,508.566,103.838,0.003,2104.72,0.001,3.063
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,2,1,32,499.673,104.393,0.004,1932.72,0.001,3.1
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,4,1,32,501.151,103.759,0.005,1854.97,0.001,3.047
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,8,1,32,499.562,103.955,0.004,1818.7,0.001,3.201
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,16,1,32,499.563,103.898,0.003,1802.05,0.001,3.098
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,32,1,32,505.622,103.864,0.003,1808.52,0,3.232
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,64,1,32,500.725,103.786,0.004,1810.08,0.001,3.077
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,128,1,32,499.525,103.847,0.003,1811.52,0.001,3.064
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,256,1,32,499.798,103.65,0.003,1815.41,0.001,3.088
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,512,1,32,506.001,104.129,0.004,1830.94,0.001,3.06
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,1,1,32,499.915,104.358,0.003,1917.93,0.001,3.059
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,2,1,32,500.48,108.977,0.003,1836.77,0.001,3.099
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,4,1,32,501.434,103.716,0.004,1799.37,0,3.211
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,8,1,32,500.102,103.768,0.003,1784.03,0.001,3.078
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,16,1,32,500.048,104.166,0.004,1786.12,0,3.066
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,32,1,32,500.78,103.694,0.003,1783.84,0.001,3.065
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,64,1,32,500.421,103.659,0.003,1784.47,0,3.077
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,128,1,32,499.668,103.697,0.004,1783.66,0.001,3.089
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,256,1,32,505.71,103.758,0.003,1789.39,0,3.099
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,8,1,1,32,500.223,104.628,0.004,1831.2,0.001,3.123
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,8,2,1,32,501.109,103.87,0.005,1790.07,0,3.131
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,8,4,1,32,500.524,103.719,0.004,1781.04,0.001,3.088
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,8,8,1,32,499.675,103.726,0.004,1779.39,0.001,3.073
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,8,16,1,32,499.818,103.692,0.003,1780,0.001,3.082
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,8,32,1,32,508.417,104.243,0.004,1776.58,0.001,3.051
