device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,1,1,1,48,255.72,52.894,0.002,8.105,29.321,0.48
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,2,1,1,48,255.667,52.679,0.003,5.176,14.895,0.461
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,4,1,1,48,253.239,52.832,0.002,3.329,7.959,0.476
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,8,1,1,48,251.436,53.29,0.002,2.167,4.219,0.45
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,16,1,1,48,250.966,52.872,0.002,1.477,2.488,0.485
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,32,1,1,48,249.501,52.82,0.002,0.922,1.695,0.428
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,64,1,1,48,249.54,52.959,0.002,0.748,1.442,0.431
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,128,1,1,48,249.872,52.896,0.002,0.754,1.327,0.419
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,256,1,1,48,249.427,53.273,0.002,0.826,1.401,0.45
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,512,1,1,48,249.943,52.664,0.003,0.857,1.231,0.415
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,1024,1,1,48,251.229,52.76,0.002,1.01,1.206,0.433
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,1,1,1,48,257.251,52.98,0.003,8.083,29.385,0.495
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,2,1,1,48,255.737,53.259,0.002,5.151,14.895,0.465
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,4,1,1,48,253.018,53.11,0.002,3.266,7.839,0.457
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,8,1,1,48,251.052,53.01,0.002,2.12,4.213,0.451
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,16,1,1,48,250.221,53.484,0.003,1.532,2.594,0.488
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,32,1,1,48,251.029,53.024,0.003,0.92,1.664,0.424
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,64,1,1,48,249.587,53.189,0.003,0.772,1.477,0.424
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,128,1,1,48,249.486,52.983,0.002,0.788,1.374,0.443
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,256,1,1,48,249.998,53.277,0.002,0.782,1.215,0.427
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,512,1,1,48,249.478,53.034,0.002,0.876,1.188,0.425
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,1024,1,1,48,249.429,53.274,0.002,1.06,1.253,0.419
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,1,1,1,48,258.375,53.198,0.003,8.132,29.361,0.474
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,2,1,1,48,255.696,53.239,0.002,5.208,14.963,0.453
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,4,1,1,48,252.841,53.52,0.002,3.283,7.846,0.447
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,8,1,1,48,251.309,53.257,0.002,2.122,4.428,0.453
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,16,1,1,48,250.175,53.252,0.003,1.483,2.393,0.48
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,32,1,1,48,249.743,53.267,0.002,0.9,1.766,0.424
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,64,1,1,48,250.849,53.263,0.002,0.752,1.393,0.415
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,128,1,1,48,249.478,53.231,0.003,0.77,1.289,0.413
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,256,1,1,48,249.499,53.209,0.003,0.78,1.313,0.426
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,512,1,1,48,249.888,53.235,0.002,0.929,1.177,0.405
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,1024,1,1,48,249.671,53.231,0.003,0.987,1.19,0.416
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,1,1,1,48,257.557,53.163,0.002,8.305,29.5,0.476
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,2,1,1,48,256.258,52.904,0.002,5.127,14.776,0.462
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,4,1,1,48,252.837,52.908,0.002,3.351,7.761,0.449
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,8,1,1,48,251.068,52.835,0.003,2.203,4.261,0.449
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,16,1,1,48,250.365,52.902,0.003,1.476,2.358,0.444
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,32,1,1,48,250.198,52.831,0.003,0.967,1.808,0.428
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,64,1,1,48,249.98,53.062,0.002,0.746,1.393,0.422
Tesla K20Xm,Reduction,ONE_D,3.14573e+06,128,1,1,48,250.674,52.893,0.003,0.745,1.257,0.42
