device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,FWT,ONE_D,131072,1,1,1,0.5,2.584,0.272,0.001,4.752,0.285,0.015
Tesla K20Xm,FWT,ONE_D,131072,2,1,1,0.5,2.48,0.264,0,2.526,0.287,0.016
Tesla K20Xm,FWT,ONE_D,131072,4,1,1,0.5,2.48,0.263,0.001,1.477,0.285,0.014
Tesla K20Xm,FWT,ONE_D,131072,8,1,1,0.5,2.479,0.268,0.001,0.888,0.284,0.015
Tesla K20Xm,FWT,ONE_D,131072,16,1,1,0.5,2.486,0.264,0,0.641,0.282,0.014
Tesla K20Xm,FWT,ONE_D,131072,32,1,1,0.5,2.478,0.266,0,0.671,0.291,0.013
Tesla K20Xm,FWT,ONE_D,131072,64,1,1,0.5,2.479,0.266,0.001,0.451,0.285,0.013
Tesla K20Xm,FWT,ONE_D,131072,128,1,1,0.5,2.479,0.266,0,0.387,0.291,0.014
Tesla K20Xm,FWT,ONE_D,131072,256,1,1,0.5,2.479,0.265,0,0.409,0.287,0.013
Tesla K20Xm,FWT,ONE_D,131072,512,1,1,0.5,2.486,0.262,0.001,0.504,0.292,0.014
Tesla K20Xm,FWT,ONE_D,131072,1024,1,1,0.5,2.482,0.268,0,0.451,0.285,0.015
Tesla K20Xm,FWT,ONE_D,131072,1,1,1,0.5,2.611,0.273,0.001,4.75,0.274,0.017
Tesla K20Xm,FWT,ONE_D,131072,2,1,1,0.5,2.478,0.266,0.001,2.505,0.265,0.016
Tesla K20Xm,FWT,ONE_D,131072,4,1,1,0.5,2.478,0.269,0.001,1.553,0.274,0.016
Tesla K20Xm,FWT,ONE_D,131072,8,1,1,0.5,2.477,0.268,0,0.881,0.268,0.016
Tesla K20Xm,FWT,ONE_D,131072,16,1,1,0.5,2.476,0.266,0,0.616,0.269,0.014
Tesla K20Xm,FWT,ONE_D,131072,32,1,1,0.5,2.479,0.265,0,0.597,0.265,0.015
Tesla K20Xm,FWT,ONE_D,131072,64,1,1,0.5,2.482,0.266,0.001,0.651,0.271,0.015
Tesla K20Xm,FWT,ONE_D,131072,128,1,1,0.5,2.521,0.266,0.001,0.452,0.27,0.014
Tesla K20Xm,FWT,ONE_D,131072,256,1,1,0.5,2.477,0.267,0.001,0.413,0.267,0.015
Tesla K20Xm,FWT,ONE_D,131072,512,1,1,0.5,2.482,0.265,0.001,0.39,0.268,0.015
Tesla K20Xm,FWT,ONE_D,131072,1024,1,1,0.5,2.478,0.265,0.001,0.496,0.267,0.015
Tesla K20Xm,FWT,ONE_D,131072,1,1,1,0.5,2.572,0.271,0.001,4.763,0.258,0.015
Tesla K20Xm,FWT,ONE_D,131072,2,1,1,0.5,2.485,0.266,0,2.519,0.255,0.015
Tesla K20Xm,FWT,ONE_D,131072,4,1,1,0.5,2.478,0.267,0.001,1.65,0.258,0.014
Tesla K20Xm,FWT,ONE_D,131072,8,1,1,0.5,2.484,0.262,0,0.878,0.256,0.015
Tesla K20Xm,FWT,ONE_D,131072,16,1,1,0.5,2.48,0.264,0.001,0.596,0.255,0.015
Tesla K20Xm,FWT,ONE_D,131072,32,1,1,0.5,2.48,0.264,0,0.588,0.253,0.013
Tesla K20Xm,FWT,ONE_D,131072,64,1,1,0.5,2.537,0.263,0.001,0.439,0.256,0.013
Tesla K20Xm,FWT,ONE_D,131072,128,1,1,0.5,2.478,0.265,0.001,0.397,0.26,0.013
Tesla K20Xm,FWT,ONE_D,131072,256,1,1,0.5,2.477,0.266,0.001,0.408,0.256,0.013
Tesla K20Xm,FWT,ONE_D,131072,512,1,1,0.5,2.523,0.267,0.001,0.476,0.261,0.014
Tesla K20Xm,FWT,ONE_D,131072,1024,1,1,0.5,2.477,0.262,0.001,0.486,0.255,0.014
