device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,1,1,1,36,190.39,39.385,0.002,6.213,22.02,0.211
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,2,1,1,36,188.221,39.601,0.002,3.982,11.37,0.193
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,4,1,1,36,187.251,39.405,0.002,2.536,6.067,0.173
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,8,1,1,36,187.038,39.457,0.002,1.708,3.277,0.164
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,16,1,1,36,186.007,39.505,0.003,1.217,2.041,0.161
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,32,1,1,36,185.514,39.435,0.003,0.815,1.686,0.135
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,64,1,1,36,185.576,39.443,0.003,0.71,1.6,0.134
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,128,1,1,36,185.634,39.883,0.003,0.651,1.376,0.154
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,256,1,1,36,189.256,39.642,0.003,0.663,1.215,0.124
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,512,1,1,36,185.534,39.51,0.003,0.715,1.187,0.134
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,1024,1,1,36,185.178,39.436,0.003,0.833,1.218,0.137
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,1,1,1,36,190.704,40.032,0.002,6.211,22.334,0.218
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,2,1,1,36,188.88,39.623,0.003,4.002,11.426,0.206
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,4,1,1,36,186.987,39.595,0.002,2.558,6.121,0.175
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,8,1,1,36,186.171,39.5,0.003,1.744,3.332,0.163
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,16,1,1,36,185.762,39.711,0.002,1.218,1.947,0.167
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,32,1,1,36,185.836,39.602,0.002,0.766,1.521,0.134
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,64,1,1,36,185.226,39.653,0.003,0.659,1.371,0.135
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,128,1,1,36,185.812,39.666,0.002,0.648,1.267,0.136
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,256,1,1,36,186.02,39.651,0.003,0.724,1.302,0.133
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,512,1,1,36,186.867,39.686,0.002,0.764,1.37,0.127
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,1024,1,1,36,185.2,39.638,0.003,0.821,1.139,0.135
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,1,1,1,36,190.259,39.629,0.002,6.195,22.2,0.202
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,2,1,1,36,188.308,39.849,0.002,3.984,11.378,0.196
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,4,1,1,36,188.739,39.742,0.002,2.565,6.126,0.171
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,8,1,1,36,186.553,39.776,0.002,1.695,3.269,0.161
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,16,1,1,36,185.477,39.706,0.003,1.193,1.93,0.16
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,32,1,1,36,185.579,39.858,0.003,0.75,1.537,0.134
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,64,1,1,36,185.701,39.844,0.003,0.638,1.549,0.133
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,128,1,1,36,185.604,39.807,0.002,0.699,1.367,0.133
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,256,1,1,36,185.347,39.914,0.002,0.707,1.37,0.129
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,512,1,1,36,185.392,39.809,0.003,0.716,1.193,0.139
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,1024,1,1,36,185.917,40.195,0.002,0.819,1.192,0.134
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,1,1,1,36,190.272,39.525,0.002,6.28,21.959,0.205
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,2,1,1,36,188.692,39.544,0.003,4.061,11.497,0.204
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,4,1,1,36,186.975,39.45,0.002,2.615,5.91,0.164
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,8,1,1,36,187.237,39.75,0.002,1.713,3.361,0.172
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,16,1,1,36,186.063,39.437,0.002,1.27,1.944,0.196
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,32,1,1,36,185.402,39.634,0.003,0.762,1.541,0.131
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,64,1,1,36,185.774,39.418,0.003,0.657,1.346,0.141
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,128,1,1,36,185.808,39.507,0.002,0.631,1.243,0.135
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,256,1,1,36,185.762,39.487,0.003,0.663,1.21,0.135
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,512,1,1,36,185.128,39.628,0.003,0.739,1.177,0.132
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,1024,1,1,36,185.66,39.382,0.003,0.815,1.283,0.136
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,1,1,1,36,190.39,39.564,0.003,6.192,21.873,0.201
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,2,1,1,36,188.631,39.672,0.003,4.01,11.437,0.193
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,4,1,1,36,187.141,39.547,0.002,2.611,5.99,0.162
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,8,1,1,36,186.631,39.455,0.002,1.69,3.259,0.163
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,16,1,1,36,185.836,39.537,0.002,1.218,2.012,0.168
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,32,1,1,36,187.388,39.538,0.002,0.883,1.511,0.133
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,64,1,1,36,185.567,39.515,0.003,0.659,1.345,0.134
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,128,1,1,36,185.612,39.465,0.003,0.654,1.266,0.135
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,256,1,1,36,185.628,39.534,0.002,0.662,1.184,0.138
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,512,1,1,36,185.812,39.672,0.002,0.742,1.169,0.132
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,1024,1,1,36,185.57,39.498,0.002,0.82,1.148,0.134
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,1,1,1,36,190.47,39.364,0.002,6.273,21.955,0.201
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,2,1,1,36,188.32,39.415,0.002,4.038,11.399,0.199
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,4,1,1,36,187.475,39.633,0.002,2.579,5.918,0.175
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,8,1,1,36,186.75,39.314,0.003,1.69,3.367,0.169
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,16,1,1,36,185.768,39.329,0.002,1.265,1.984,0.161
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,32,1,1,36,185.793,39.535,0.002,0.771,1.507,0.13
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,64,1,1,36,185.644,39.453,0.002,0.638,1.325,0.127
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,128,1,1,36,187.096,39.45,0.003,0.629,1.228,0.132
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,256,1,1,36,185.565,39.43,0.003,0.663,1.17,0.128
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,512,1,1,36,185.51,39.596,0.002,0.719,1.192,0.126
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,1024,1,1,36,185.613,39.293,0.002,0.843,1.272,0.129
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,1,1,1,36,190.624,39.321,0.003,6.259,22.011,0.197
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,2,1,1,36,190.219,39.412,0.002,4.053,11.433,0.2
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,4,1,1,36,187.122,39.278,0.002,2.601,5.953,0.161
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,8,1,1,36,186.3,39.289,0.002,1.692,3.389,0.165
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,16,1,1,36,185.739,39.34,0.002,1.226,2.162,0.156
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,32,1,1,36,188.195,39.979,0.002,0.764,1.509,0.126
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,64,1,1,36,185.574,39.24,0.002,0.635,1.362,0.124
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,128,1,1,36,185.451,39.245,0.003,0.624,1.245,0.127
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,256,1,1,36,185.537,39.222,0.002,0.677,1.244,0.126
Tesla K20Xm,Reduction,ONE_D,2.3593e+06,512,1,1,36,186.312,39.52,0.002,0.713,1.363,0.116
