device/C,kernel/C,workDimension/C,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,8,8,1,2,30.338,7.472,0.002,106.673,0.001,1.85
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,8,16,1,2,31.207,7.598,0.002,107.282,0.001,1.828
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,8,32,1,2,30.256,7.466,0.002,106.969,0,1.883
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,8,64,1,2,30.164,7.436,0.002,106.876,0.001,1.848
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,8,128,1,2,30.196,7.483,0.002,107.974,0,1.848
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,16,1,1,2,30.64,9.144,0.002,108.334,0.001,1.829
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,16,2,1,2,30.191,7.468,0.003,107.26,0.001,1.851
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,16,4,1,2,30.462,7.561,0.002,106.523,0,1.872
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,16,8,1,2,30.221,7.462,0.002,106.278,0,1.874
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,16,16,1,2,30.203,7.642,0.002,106.792,0.001,1.849
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,16,32,1,2,30.2,7.451,0.002,106.431,0.001,1.871
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,16,64,1,2,30.224,7.427,0.002,106.998,0,1.849
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,32,1,1,2,30.307,7.473,0.002,107.12,0,1.846
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,32,2,1,2,30.168,7.483,0.002,106.373,0,1.844
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,32,4,1,2,30.337,7.478,0.002,106.139,0,1.841
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,32,8,1,2,30.141,7.479,0.001,106.199,0.001,1.836
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,32,16,1,2,30.277,7.533,0.002,106.501,0.001,1.856
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,32,32,1,2,30.184,7.455,0.002,106.921,0.001,1.869
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,64,1,1,2,30.199,7.473,0.002,106.335,0,1.819
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,64,2,1,2,30.168,7.429,0.001,106.254,0.001,1.851
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,64,4,1,2,30.21,7.491,0.002,107.55,0,1.882
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,64,8,1,2,30.576,7.458,0.002,106.574,0.001,1.849
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,64,16,1,2,30.229,7.458,0.002,107.121,0,1.851
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,128,1,1,2,30.16,7.477,0.002,106.307,0.001,1.849
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,128,2,1,2,30.235,7.424,0.002,106.179,0,1.87
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,128,4,1,2,30.182,7.471,0.002,106.544,0,1.829
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,128,8,1,2,30.247,7.591,0.001,106.862,0.001,1.825
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,256,1,1,2,30.148,7.513,0.002,106.546,0.001,1.878
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,256,2,1,2,30.588,7.423,0.002,106.898,0,1.836
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,256,4,1,2,30.16,7.441,0.001,107.06,0,1.838
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,512,1,1,2,30.214,7.517,0.002,106.278,0.001,1.853
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,512,2,1,2,30.169,7.448,0.002,107.014,0,1.869
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1024,1,1,2,30.253,7.446,0.001,-1,-1,-1
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,1,1,2,30.734,7.253,0.002,147.877,0.001,0.705
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,2,1,2,26.972,7.307,0.002,121.976,0,0.734
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,4,1,2,26.49,7.301,0.002,111.878,0.001,0.691
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,8,1,2,26.498,7.293,0.002,106.414,0,0.708
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,16,1,2,26.475,7.33,0.002,105.653,0,0.698
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,32,1,2,26.494,7.412,0.002,105.073,0.001,0.696
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,64,1,2,26.472,7.451,0.001,105.262,0.001,0.72
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,128,1,2,26.492,7.419,0.002,105.143,0,0.691
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,256,1,2,26.498,7.403,0.002,105.545,0.001,0.698
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,512,1,2,26.502,7.481,0.002,106.125,0.001,0.717
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,1024,1,2,26.561,7.444,0.002,-1,-1,-1
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,2,1,1,2,26.454,7.407,0.002,122.414,0,0.725
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,2,2,1,2,26.583,7.443,0.002,111.692,0.001,0.697
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,2,4,1,2,26.456,7.502,0.002,106.357,0.001,0.696
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,2,8,1,2,26.504,7.452,0.001,103.953,0,0.687
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,2,16,1,2,26.468,7.412,0.002,103.222,0.001,0.687
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,2,32,1,2,26.471,7.435,0.002,103.18,0,0.686
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,2,64,1,2,26.499,7.474,0.002,103.396,0.001,0.695
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,2,128,1,2,26.495,7.477,0.002,103.274,0.001,0.701
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,2,256,1,2,26.849,7.555,0.002,103.882,0,0.686
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,2,512,1,2,26.528,7.405,0.002,104.067,0.001,0.688
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,4,1,1,2,26.485,7.409,0.002,110.896,0,0.709
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,4,2,1,2,26.501,7.434,0.001,105.627,0,0.692
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,4,4,1,2,26.464,7.427,0.002,103.179,0.001,0.691
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,4,8,1,2,26.541,7.428,0.002,102.005,0.001,0.664
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,4,16,1,2,26.52,7.457,0.002,102.2,0.001,0.692
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,4,32,1,2,27.041,7.482,0.002,102.521,0.001,0.713
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,4,64,1,2,26.453,7.494,0.001,102.093,0,0.719
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,4,128,1,2,26.469,7.42,0.001,102.772,0,0.721
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,4,256,1,2,26.495,7.437,0.002,102.383,0.001,0.684
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,8,1,1,2,26.495,7.408,0.002,105.398,0,0.688
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,8,2,1,2,26.474,7.412,0.002,102.781,0,0.691
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,8,4,1,2,26.529,7.426,0.002,101.722,0.001,0.687
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,8,8,1,2,26.435,7.499,0.002,102.157,0.001,0.702
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,8,16,1,2,26.964,7.517,0.001,101.809,0,0.688
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,8,32,1,2,26.486,7.502,0.002,101.62,0.001,0.704
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,8,64,1,2,26.493,7.463,0.002,101.74,0,0.71
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,8,128,1,2,26.525,7.548,0.001,102.043,0,0.709
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,16,1,1,2,26.549,7.412,0.002,102.478,0.001,0.714
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,16,2,1,2,26.593,7.446,0.002,101.753,0.001,0.7
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,16,4,1,2,26.481,7.428,0.002,101.302,0.001,0.69
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,16,8,1,2,26.549,7.439,0.002,101.416,0,0.691
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,16,16,1,2,26.5,7.412,0.002,101.579,0,0.689
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,16,32,1,2,26.481,7.448,0.003,101.589,0.001,0.683
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,16,64,1,2,26.502,7.459,0.001,101.914,0.001,0.687
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,32,1,1,2,26.468,7.454,0.002,101.62,0,0.682
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,32,2,1,2,26.452,7.407,0.002,101.231,0.001,0.675
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,32,4,1,2,26.416,7.444,0.002,101.028,0.001,0.689
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,32,8,1,2,26.659,7.509,0.002,101.98,0,0.68
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,32,16,1,2,26.487,7.453,0.002,101.179,0.001,0.682
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,32,32,1,2,26.583,7.42,0.002,101.785,0,0.69
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,64,1,1,2,26.478,7.576,0.002,101.053,0,0.689
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,64,2,1,2,26.504,7.509,0.002,101.099,0,0.687
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,64,4,1,2,26.515,7.502,0.001,101.124,0.001,0.683
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,64,8,1,2,26.695,7.481,0.002,101.389,0.001,0.683
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,64,16,1,2,26.518,7.495,0.002,101.794,0,0.689
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,128,1,1,2,26.572,7.522,0.002,101.205,0,0.686
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,128,2,1,2,26.498,7.482,0.001,101.245,0.001,0.695
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,128,4,1,2,26.457,7.477,0.002,101.355,0.001,0.716
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,128,8,1,2,26.49,7.502,0.001,101.67,0,0.71
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,256,1,1,2,26.501,7.465,0.002,101.609,0.001,0.718
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,256,2,1,2,26.552,7.414,0.002,101.78,0.001,0.71
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,256,4,1,2,26.495,7.408,0.001,102.257,0,0.705
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,512,1,1,2,26.542,7.425,0.002,101.798,0,0.691
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,512,2,1,2,26.513,7.415,0.002,101.901,0,0.684
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1024,1,1,2,26.516,7.446,0.002,-1,-1,-1
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,1,1,2,32.605,13.926,0.003,192.93,0.001,2.308
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,2,1,2,30.5,14.05,0.003,160.707,0.001,2.161
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,4,1,2,30.553,13.977,0.003,150.645,0.001,2.204
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,8,1,2,30.446,14.017,0.003,145.019,0.001,2.172
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,16,1,2,30.451,13.918,0.003,143.378,0.001,2.175
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,32,1,2,30.409,13.942,0.003,142.14,0.001,2.185
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,64,1,2,30.447,13.934,0.002,142.417,0,2.166
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,128,1,2,30.444,13.939,0.003,142.209,0.001,2.196
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,256,1,2,30.471,14.086,0.004,142.921,0,2.186
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,512,1,2,30.463,13.953,0.003,144.227,0.001,2.219
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,1024,1,2,30.703,13.917,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,2,1,1,2,30.364,13.887,0.003,159.441,0,2.219
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,2,2,1,2,30.447,14.004,0.002,149.423,0.001,2.22
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,2,4,1,2,30.4,14.011,0.003,143.641,0,2.18
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,2,8,1,2,30.496,13.934,0.003,141.44,0.001,2.215
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,2,16,1,2,30.407,14,0.003,140.726,0.001,2.176
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,2,32,1,2,30.441,13.894,0.003,140.662,0.001,2.222
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,2,64,1,2,30.421,13.956,0.003,140.461,0.001,2.192
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,2,128,1,2,30.509,13.929,0.003,140.696,0,2.182
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,2,256,1,2,30.444,14.02,0.003,140.645,0,2.19
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,2,512,1,2,30.378,13.962,0.003,141.823,0.001,2.206
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,4,1,1,2,30.795,13.904,0.003,147.899,0.001,2.249
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,4,2,1,2,30.467,13.948,0.003,143.024,0,2.168
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,4,4,1,2,31.188,13.948,0.003,140.187,0,2.186
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,4,8,1,2,30.398,13.902,0.003,139.502,0.001,2.199
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,4,16,1,2,30.406,13.944,0.003,139.182,0.001,2.19
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,4,32,1,2,30.624,13.951,0.003,139.769,0.001,2.215
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,4,64,1,2,30.481,13.989,0.004,139.271,0.001,2.189
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,4,128,1,2,30.496,13.943,0.003,139.646,0.001,2.193
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,4,256,1,2,30.41,13.989,0.003,140.078,0,2.22
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,8,1,1,2,30.542,14.067,0.003,143.189,0.001,2.191
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,8,2,1,2,30.631,13.959,0.002,140.822,0.001,2.208
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,8,4,1,2,30.414,14.021,0.002,139.198,0.001,2.19
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,8,8,1,2,30.417,13.947,0.003,138.785,0,2.182
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,8,16,1,2,30.457,13.963,0.003,138.932,0.001,2.23
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,8,32,1,2,30.461,14.057,0.003,139.116,0,2.207
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,8,64,1,2,30.398,13.966,0.003,139.422,0.001,2.177
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,8,128,1,2,30.6,13.926,0.003,139.244,0.001,2.216
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,16,1,1,2,30.487,14.108,0.003,140.028,0,2.184
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,16,2,1,2,30.427,13.933,0.002,139.054,0.001,2.18
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,16,4,1,2,30.463,14.026,0.003,138.575,0.001,2.202
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,16,8,1,2,30.42,14.105,0.003,138.521,0.001,2.228
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,16,16,1,2,30.869,13.909,0.004,139.123,0,2.205
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,16,32,1,2,30.381,14.098,0.003,138.518,0,2.22
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,16,64,1,2,30.431,13.971,0.003,139.591,0,2.19
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,32,1,1,2,30.422,13.929,0.003,138.681,0,2.177
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,32,2,1,2,30.442,13.941,0.003,138.491,0,2.213
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,32,4,1,2,30.398,13.955,0.003,138.773,0,2.176
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,32,8,1,2,30.494,13.962,0.003,138.641,0.001,2.192
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,32,16,1,2,31.318,13.957,0.003,138.559,0,2.221
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,32,32,1,2,30.442,14.022,0.003,139.146,0.001,2.206
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,64,1,1,2,30.396,13.934,0.003,138.463,0.001,2.196
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,64,2,1,2,30.459,13.921,0.003,138.887,0.001,2.224
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,64,4,1,2,30.528,14.134,0.003,138.354,0,2.221
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,64,8,1,2,30.437,13.903,0.003,138.795,0.001,2.203
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,64,16,1,2,30.529,13.922,0.004,138.943,0.001,2.2
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,128,1,1,2,30.428,14,0.003,138.398,0,2.195
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,128,2,1,2,30.842,13.965,0.002,138.486,0.001,2.193
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,128,4,1,2,30.482,13.958,0.003,138.943,0.001,2.17
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,128,8,1,2,30.589,13.959,0.003,138.88,0.001,2.218
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,256,1,1,2,30.397,14.013,0.002,138.842,0.001,2.166
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,256,2,1,2,30.701,13.944,0.003,138.436,0.001,2.199
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,256,4,1,2,30.478,13.992,0.003,139.254,0.001,2.217
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,512,1,1,2,30.429,14.023,0.003,138.982,0,2.216
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,512,2,1,2,30.87,13.841,0.003,139.278,0.001,2.196
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1024,1,1,2,30.622,13.968,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,1,1,2,26.779,13.807,0.003,181.976,0.001,0.75
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,2,1,2,26.474,13.859,0.003,159.014,0.001,0.76
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,4,1,2,26.439,13.925,0.003,148.941,0.001,0.759
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,8,1,2,26.431,13.968,0.003,143.608,0,0.755
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,16,1,2,26.458,13.886,0.003,141.559,0.001,0.771
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,32,1,2,26.407,13.855,0.003,140.826,0.001,0.787
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,64,1,2,26.507,13.994,0.003,141.259,0.001,0.781
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,128,1,2,26.36,13.824,0.003,140.78,0.001,0.77
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,256,1,2,26.382,14.175,0.003,141.046,0.001,0.76
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,512,1,2,26.454,13.897,0.002,142.012,0,0.757
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,1,1024,1,2,26.443,13.867,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,2,1,1,2,26.387,13.785,0.003,158.051,0.001,0.753
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,2,2,1,2,26.417,13.941,0.003,147.401,0.001,0.763
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,2,4,1,2,26.366,13.861,0.004,142.217,0,0.773
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,2,8,1,2,26.424,14.18,0.003,139.423,0.001,0.788
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,2,16,1,2,26.392,13.837,0.003,138.995,0.001,0.784
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,2,32,1,2,26.589,13.881,0.003,139.368,0.001,0.79
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,2,64,1,2,26.323,13.846,0.003,139.594,0.001,0.745
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,2,128,1,2,26.709,13.967,0.003,138.994,0,0.752
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,2,256,1,2,26.511,13.871,0.003,139.319,0,0.74
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,2,512,1,2,26.382,13.846,0.003,139.625,0,0.739
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,4,1,1,2,26.375,13.872,0.003,146.319,0.001,0.738
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,4,2,1,2,26.401,13.914,0.003,141.064,0.001,0.74
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,4,4,1,2,26.359,14.006,0.003,138.987,0.001,0.743
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,4,8,1,2,26.456,13.941,0.003,137.703,0.001,0.739
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,4,16,1,2,27.566,13.916,0.003,138.021,0.001,0.747
Tesla K20Xm,FluidSimulation,TWO_D,512,512,5,4,32,1,2,26.423,13.846,0.004,137.579,0.001,0.758
