device/C,kernel/C,workDimension/C,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,4,2,1,0.5,6.626,2.535,0.002,27.521,0,0.421
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,4,4,1,0.5,6.602,2.543,0.002,26.865,0,0.413
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,4,8,1,0.5,6.634,2.528,0.001,26.704,0.001,0.41
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,4,16,1,0.5,6.718,2.543,0.002,26.752,0,0.42
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,4,32,1,0.5,6.632,2.528,0.002,26.63,0.001,0.43
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,4,64,1,0.5,6.7,2.524,0.001,26.654,0,0.415
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,4,128,1,0.5,6.635,2.544,0.001,26.762,0,0.429
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,4,256,1,0.5,6.648,2.537,0.001,26.749,0,0.411
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,8,1,1,0.5,6.742,2.532,0.002,27.464,0,0.412
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,8,2,1,0.5,6.64,2.531,0.001,26.863,0,0.419
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,8,4,1,0.5,6.647,2.621,0.002,26.598,0,0.41
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,8,8,1,0.5,6.615,2.527,0.002,26.834,0.001,0.429
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,8,16,1,0.5,6.653,2.529,0.001,26.486,0,0.412
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,8,32,1,0.5,6.621,2.543,0.002,26.497,0,0.415
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,8,64,1,0.5,6.617,2.539,0.001,26.567,0,0.418
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,8,128,1,0.5,6.607,2.53,0.001,26.575,0,0.418
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,16,1,1,0.5,6.598,2.535,0.002,26.786,0,0.423
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,16,2,1,0.5,6.64,2.531,0.002,26.544,0,0.413
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,16,4,1,0.5,6.624,2.553,0.001,26.427,0.001,0.41
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,16,8,1,0.5,6.643,2.526,0.002,26.373,0,0.414
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,16,16,1,0.5,6.63,2.538,0.001,26.412,0,0.41
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,16,32,1,0.5,6.634,2.537,0.002,26.52,0.001,0.424
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,16,64,1,0.5,6.609,2.531,0.001,26.593,0.001,0.421
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,32,1,1,0.5,6.615,2.55,0.001,26.508,0,0.425
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,32,2,1,0.5,6.696,2.527,0.002,26.458,0,0.42
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,32,4,1,0.5,6.6,2.539,0.002,26.422,0,0.418
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,32,8,1,0.5,6.619,2.523,0.001,26.385,0,0.432
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,32,16,1,0.5,6.601,2.517,0.002,26.451,0.001,0.422
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,32,32,1,0.5,6.612,2.536,0.002,26.554,0,0.413
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,64,1,1,0.5,6.611,2.526,0.001,26.411,0,0.412
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,64,2,1,0.5,6.629,2.533,0.002,26.596,0,0.411
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,64,4,1,0.5,6.772,2.535,0.001,26.508,0.001,0.425
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,64,8,1,0.5,6.647,2.557,0.002,26.691,0,0.438
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,64,16,1,0.5,6.712,2.544,0.002,26.651,0,0.432
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,128,1,1,0.5,6.655,2.523,0.002,26.353,0.001,0.411
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,128,2,1,0.5,6.636,2.543,0.002,26.467,0,0.413
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,128,4,1,0.5,6.633,2.526,0.002,26.39,0,0.429
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,128,8,1,0.5,6.626,2.531,0.002,26.695,0,0.412
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,256,1,1,0.5,6.731,2.555,0.001,26.396,0,0.424
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,256,2,1,0.5,6.632,2.539,0.001,26.461,0,0.417
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,256,4,1,0.5,6.635,2.545,0.002,26.565,0,0.419
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,512,1,1,0.5,6.619,2.527,0.002,-1,-1,-1
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,512,2,1,0.5,6.636,2.541,0.002,-1,-1,-1
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,1024,1,1,0.5,6.754,2.535,0.002,-1,-1,-1
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,1,1,1,0.5,7.789,2.527,0.002,39.551,0,0.416
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,1,2,1,0.5,6.649,2.629,0.002,33.208,0,0.407
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,1,4,1,0.5,6.601,2.591,0.001,30.581,0,0.404
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,1,8,1,0.5,6.6,2.589,0.002,29.296,0,0.405
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,1,16,1,0.5,6.871,2.636,0.001,28.976,0,0.425
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,1,32,1,0.5,6.594,2.58,0.001,28.602,0,0.404
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,1,64,1,0.5,6.596,2.725,0.002,28.461,0.001,0.415
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,1,128,1,0.5,6.621,2.575,0.001,28.672,0,0.398
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,1,256,1,0.5,6.634,2.763,0.002,28.618,0,0.419
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,1,512,1,0.5,6.582,2.577,0.001,-1,-1,-1
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,1,1024,1,0.5,6.633,2.594,0.001,-1,-1,-1
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,2,1,1,0.5,6.621,2.566,0.002,32.791,0,0.397
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,2,2,1,0.5,6.619,2.562,0.002,30.188,0.001,0.394
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,2,4,1,0.5,6.644,2.642,0.002,28.951,0,0.424
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,2,8,1,0.5,6.597,2.596,0.002,28.475,0,0.396
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,2,16,1,0.5,6.605,2.672,0.001,28.025,0.001,0.429
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,2,32,1,0.5,6.593,2.572,0.001,28.073,0,0.398
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,2,64,1,0.5,6.655,2.581,0.001,27.947,0,0.414
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,2,128,1,0.5,6.62,2.569,0.002,28.076,0,0.402
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,2,256,1,0.5,6.61,2.692,0.001,28.021,0,0.42
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,2,512,1,0.5,6.632,2.563,0.002,-1,-1,-1
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,4,1,1,0.5,6.751,2.605,0.001,29.905,0,0.402
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,4,2,1,0.5,6.612,2.589,0.001,28.722,0,0.395
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,4,4,1,0.5,6.664,2.564,0.002,28.081,0,0.404
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,4,8,1,0.5,6.599,2.572,0.002,27.681,0,0.396
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,4,16,1,0.5,6.746,2.63,0.002,27.837,0,0.404
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,4,32,1,0.5,6.597,2.567,0.002,27.819,0.001,0.413
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,4,64,1,0.5,6.853,2.577,0.002,27.117,0,0.406
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,4,128,1,0.5,6.723,2.509,0.002,26.663,0,0.418
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,4,256,1,0.5,6.652,2.501,0.001,26.584,0.001,0.406
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,8,1,1,0.5,6.607,2.536,0.002,27.281,0,0.414
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,8,2,1,0.5,6.626,2.506,0.002,26.711,0,0.409
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,8,4,1,0.5,6.606,2.528,0.001,26.507,0.001,0.412
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,8,8,1,0.5,6.604,2.518,0.001,26.432,0,0.423
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,8,16,1,0.5,6.607,2.505,0.002,26.306,0,0.406
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,8,32,1,0.5,6.603,2.522,0.002,26.415,0,0.405
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,8,64,1,0.5,6.632,2.511,0.001,26.402,0,0.405
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,8,128,1,0.5,6.62,2.502,0.002,26.461,0.001,0.404
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,16,1,1,0.5,6.621,2.511,0.002,26.699,0,0.426
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,16,2,1,0.5,6.604,2.504,0.002,26.43,0.001,0.41
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,16,4,1,0.5,6.588,2.52,0.002,26.327,0,0.403
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,16,8,1,0.5,6.623,2.513,0.002,26.174,0,0.406
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,16,16,1,0.5,6.613,2.503,0.001,26.332,0,0.404
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,16,32,1,0.5,6.61,2.526,0.001,26.356,0,0.42
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,16,64,1,0.5,6.672,2.503,0.002,26.434,0,0.405
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,32,1,1,0.5,6.603,2.513,0.002,26.4,0.001,0.403
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,32,2,1,0.5,6.736,2.508,0.001,26.215,0,0.422
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,32,4,1,0.5,6.594,2.502,0.002,26.262,0,0.411
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,32,8,1,0.5,6.634,2.52,0.001,26.438,0,0.424
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,32,16,1,0.5,6.619,2.511,0.002,26.161,0.001,0.404
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,32,32,1,0.5,6.639,2.52,0.001,26.428,0,0.405
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,64,1,1,0.5,6.625,2.519,0.001,26.233,0,0.419
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,64,2,1,0.5,6.635,2.505,0.002,26.261,0.001,0.404
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,64,4,1,0.5,6.733,2.516,0.002,26.407,0,0.406
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,64,8,1,0.5,6.706,2.548,0.001,26.48,0,0.404
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,64,16,1,0.5,6.632,2.518,0.002,26.586,0,0.406
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,128,1,1,0.5,6.701,2.553,0.002,26.335,0,0.421
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,128,2,1,0.5,6.633,2.509,0.002,26.269,0.001,0.404
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,128,4,1,0.5,6.629,2.507,0.002,26.335,0,0.404
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,128,8,1,0.5,6.619,2.506,0.002,26.334,0.001,0.403
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,256,1,1,0.5,6.605,2.514,0.001,26.278,0,0.409
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,256,2,1,0.5,6.599,2.507,0.002,26.348,0,0.421
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,256,4,1,0.5,6.603,2.508,0.001,26.419,0,0.418
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,512,1,1,0.5,6.602,2.514,0.002,-1,-1,-1
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,512,2,1,0.5,6.633,2.55,0.002,-1,-1,-1
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,1024,1,1,0.5,6.605,2.51,0.001,-1,-1,-1
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,1,1,1,0.5,8.266,2.527,0.002,37.962,0.001,0.393
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,1,2,1,0.5,6.64,2.494,0.002,30.433,0,0.387
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,1,4,1,0.5,6.736,2.485,0.002,27.799,0,0.402
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,1,8,1,0.5,6.699,2.477,0.001,26.359,0,0.399
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,1,16,1,0.5,6.689,2.471,0.002,25.935,0,0.38
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,1,32,1,0.5,6.658,2.485,0.001,25.729,0,0.384
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,1,64,1,0.5,6.654,2.465,0.001,25.86,0,0.379
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,1,128,1,0.5,6.701,2.497,0.001,25.792,0,0.379
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,1,256,1,0.5,6.659,2.486,0.001,25.885,0,0.395
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,1,512,1,0.5,6.644,2.459,0.001,-1,-1,-1
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,1,1024,1,0.5,6.666,2.46,0.001,-1,-1,-1
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,2,1,1,0.5,6.647,2.462,0.001,29.971,0,0.385
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,2,2,1,0.5,6.618,2.486,0.001,27.422,0,0.396
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,2,4,1,0.5,6.612,2.471,0.001,26.073,0.001,0.38
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,2,8,1,0.5,6.678,2.468,0.001,25.468,0,0.379
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,2,16,1,0.5,6.652,2.476,0.002,25.377,0,0.388
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,2,32,1,0.5,6.731,2.498,0.002,25.381,0,0.381
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,2,64,1,0.5,6.776,2.465,0.001,25.422,0,0.378
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,2,128,1,0.5,6.801,2.484,0.002,25.614,0,0.401
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,2,256,1,0.5,6.633,2.511,0.001,25.308,0,0.377
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,2,512,1,0.5,6.661,2.46,0.001,-1,-1,-1
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,4,1,1,0.5,6.633,2.464,0.001,27.083,0,0.382
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,4,2,1,0.5,6.661,2.48,0.002,25.818,0,0.405
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,4,4,1,0.5,6.615,2.479,0.001,25.183,0,0.38
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,4,8,1,0.5,6.649,2.47,0.002,24.993,0,0.385
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,4,16,1,0.5,6.621,2.493,0.002,24.974,0.001,0.379
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,4,32,1,0.5,6.663,2.471,0.002,24.864,0,0.411
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,4,64,1,0.5,6.622,2.461,0.001,24.995,0,0.378
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,4,128,1,0.5,6.653,2.48,0.001,25.036,0,0.384
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,4,256,1,0.5,6.695,2.46,0.001,25.077,0,0.387
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,8,1,1,0.5,6.667,2.467,0.001,25.832,0,0.387
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,8,2,1,0.5,6.644,2.486,0.001,25.121,0,0.38
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,8,4,1,0.5,6.666,2.522,0.002,24.845,0.001,0.401
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,8,8,1,0.5,6.661,2.456,0.001,24.834,0,0.382
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,8,16,1,0.5,6.652,2.503,0.001,24.864,0,0.382
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,8,32,1,0.5,6.611,2.485,0.001,24.778,0,0.385
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,8,64,1,0.5,6.653,2.466,0.001,24.885,0.001,0.397
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,8,128,1,0.5,6.678,2.461,0.001,24.935,0,0.393
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,16,1,1,0.5,6.62,2.479,0.001,25.079,0,0.378
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,16,2,1,0.5,6.665,2.467,0.001,24.803,0,0.398
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,16,4,1,0.5,6.652,2.465,0.001,24.739,0,0.385
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,16,8,1,0.5,6.608,2.459,0.001,24.847,0.001,0.381
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,16,16,1,0.5,6.7,2.48,0.001,24.877,0.001,0.387
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,16,32,1,0.5,6.613,2.469,0.001,24.742,0,0.391
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,16,64,1,0.5,6.632,2.46,0.001,24.92,0.001,0.38
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,32,1,1,0.5,6.666,2.478,0.001,24.871,0,0.391
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,32,2,1,0.5,6.657,2.466,0.002,24.789,0,0.399
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,32,4,1,0.5,6.693,2.461,0.001,24.751,0,0.382
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,32,8,1,0.5,7.035,2.463,0.002,24.759,0,0.381
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,32,16,1,0.5,6.643,2.479,0.001,24.735,0,0.381
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,32,32,1,0.5,6.654,2.469,0.001,24.869,0,0.404
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,64,1,1,0.5,6.619,2.467,0.002,24.697,0,0.387
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,64,2,1,0.5,6.627,2.475,0.001,24.739,0,0.379
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,64,4,1,0.5,6.67,2.463,0.002,24.779,0.001,0.397
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,64,8,1,0.5,6.65,2.466,0.002,24.743,0,0.386
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,64,16,1,0.5,6.64,2.461,0.001,24.834,0.001,0.38
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,128,1,1,0.5,6.658,2.476,0.001,24.72,0.001,0.381
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,128,2,1,0.5,6.65,2.471,0.001,24.756,0,0.391
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,128,4,1,0.5,6.732,2.46,0.001,24.704,0,0.384
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,128,8,1,0.5,6.613,2.483,0.002,24.906,0,0.38
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,256,1,1,0.5,6.648,2.461,0.001,24.719,0.001,0.402
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,256,2,1,0.5,6.654,2.459,0.001,24.696,0,0.387
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,256,4,1,0.5,6.644,2.467,0.001,24.879,0,0.38
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,512,1,1,0.5,6.626,2.48,0.001,-1,-1,-1
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,512,2,1,0.5,6.654,2.49,0.001,-1,-1,-1
Tesla K20Xm,FluidSimulation,TWO_D,256,256,5,1024,1,1,0.5,6.759,2.481,0.002,-1,-1,-1
