device/C,kernel/C,workDimension/C,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,2,8,1,128,2030.22,410.648,0.004,7237.4,0.001,8.288
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,2,16,1,128,2006.59,409.642,0.003,7201.82,0.001,8.303
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,2,32,1,128,2010.68,409.6,0.004,7223.89,0.001,8.303
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,2,64,1,128,2007.22,409.222,0.004,7229.96,0.001,8.28
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,2,128,1,128,2005.14,411.038,0.004,7239.2,0.001,8.306
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,2,256,1,128,2031.41,412.453,0.004,7292.45,0.001,8.324
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,2,512,1,128,2005.98,409.463,0.004,7374.72,0.001,8.261
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,4,1,1,128,2007.15,409.664,0.004,7671.25,0.001,8.154
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,4,2,1,128,2006.68,409.642,0.004,7350.11,0.001,8.276
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,4,4,1,128,2035.81,409.561,0.004,7181,0.001,8.216
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,4,8,1,128,2007.58,409.551,0.004,7130.98,0.001,8.501
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,4,16,1,128,2006.78,409.84,0.003,7124.8,0.001,8.362
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,4,32,1,128,2007.01,409.951,0.004,7119.9,0.001,8.314
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,4,64,1,128,2006.78,409.455,0.005,7119.23,0.001,8.589
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,4,128,1,128,2031.56,410.083,0.005,7121.77,0.001,8.253
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,4,256,1,128,2007.73,409.448,0.004,7168.13,0.001,8.371
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,8,1,1,128,2007.52,410.458,0.004,7319.59,0.001,8.332
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,8,2,1,128,2013.52,410.188,0.005,7171.26,0.001,8.257
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,8,4,1,128,2006.62,409.361,0.005,7113.86,0.001,8.345
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,8,8,1,128,2006.34,409.745,0.004,7101.28,0.001,8.303
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,8,16,1,128,2006.79,409.582,0.004,7102.06,0.001,8.236
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,8,32,1,128,2006.18,410.781,0.004,7087.43,0.001,8.555
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,8,64,1,128,2006.42,409.419,0.004,7086.18,0.001,8.309
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,8,128,1,128,2007.31,410.008,0.005,7098.96,0.001,8.278
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,16,1,1,128,2008,409.612,0.004,7145.45,0.001,9.056
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,16,2,1,128,2006.78,407.955,0.004,7057.5,0.001,8.257
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,16,4,1,128,2013.15,406.574,0.004,7027.71,0.001,8.263
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,16,8,1,128,2005.47,407.368,0.004,7016.29,0.001,8.26
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,16,16,1,128,2004.88,406.685,0.004,7009.23,0.001,8.26
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,16,32,1,128,2005.64,408.641,0.004,7007.27,0.001,8.275
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,16,64,1,128,2005.49,407.27,0.004,7018.04,0.002,8.192
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,32,1,1,128,2007.35,406.777,0.004,7037.77,0.001,8.343
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,32,2,1,128,2027.42,407.146,0.004,7014.5,0.001,8.282
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,32,4,1,128,2005.72,406.951,0.004,7007.08,0.001,8.169
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,32,8,1,128,2005.5,407.286,0.004,7000.85,0.001,8.234
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,32,16,1,128,2004.37,406.85,0.005,6999.76,0.001,8.236
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,32,32,1,128,2004.69,408.134,0.004,7017.33,0.001,8.519
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,64,1,1,128,2004.84,406.842,0.004,7000.02,0.001,8.237
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,64,2,1,128,2005.72,407.179,0.005,7015.1,0.001,8.38
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,64,4,1,128,2006.56,406.94,0.005,7007.19,0.001,8.17
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,64,8,1,128,2005.06,406.458,0.004,7004.2,0.001,8.344
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,64,16,1,128,2004.8,407.216,0.005,7020.82,0.001,8.279
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,128,1,1,128,2005.34,406.759,0.004,6999.37,0.001,8.356
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,128,2,1,128,2004.73,407.86,0.004,7014.9,0.001,8.222
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,128,4,1,128,2004.7,406.976,0.005,7013.94,0.001,8.308
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,128,8,1,128,2005.43,406.998,0.004,7017.55,0.002,8.255
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,256,1,1,128,2004.63,406.85,0.004,7002.09,0.001,8.242
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,256,2,1,128,2012.71,406.91,0.004,7012.96,0.001,8.191
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,256,4,1,128,2005.45,407.263,0.004,7025.06,0.001,8.195
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,512,1,1,128,2005.05,406.709,0.004,7009.79,0.001,8.239
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,512,2,1,128,2004.76,408.312,0.004,7028.6,0.001,8.298
Tesla K20Xm,FluidSimulation,TWO_D,4096,4096,5,1024,1,1,128,2005.48,406.53,0.004,7030.32,0.001,8.298
