device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,MatrixMultiplication,TWO_D,2896,2896,2896,1,1,1,31.9932,332.122,45.532,0.003,25921.1,17.605,0.988
Tesla K20Xm,MatrixMultiplication,TWO_D,2896,2896,2896,1,2,1,31.9932,331.681,45.781,0.003,13161.3,17.599,0.978
Tesla K20Xm,MatrixMultiplication,TWO_D,2896,2896,2896,1,4,1,31.9932,331.743,45.76,0.004,7287,17.555,0.963
Tesla K20Xm,MatrixMultiplication,TWO_D,2896,2896,2896,1,8,1,31.9932,332.221,45.841,0.004,5793.08,17.6,0.97
Tesla K20Xm,MatrixMultiplication,TWO_D,2896,2896,2896,1,16,1,31.9932,332.184,45.759,0.004,5374.23,17.572,0.981
Tesla K20Xm,MatrixMultiplication,TWO_D,2896,2896,2896,1,32,1,31.9932,331.893,45.768,0.004,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,2896,2896,2896,1,64,1,31.9932,331.855,45.835,0.004,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,2896,2896,2896,1,128,1,31.9932,331.679,45.82,0.004,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,2896,2896,2896,1,256,1,31.9932,332.684,45.749,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,2896,2896,2896,1,512,1,31.9932,331.68,45.848,0.004,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,2896,2896,2896,1,1024,1,31.9932,331.727,45.81,0.003,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,2896,2896,2896,2,1,1,31.9932,331.743,45.836,0.003,13243.7,17.583,0.972
Tesla K20Xm,MatrixMultiplication,TWO_D,2896,2896,2896,2,2,1,31.9932,331.908,45.834,0.004,6665.37,17.605,0.985
Tesla K20Xm,MatrixMultiplication,TWO_D,2896,2896,2896,2,4,1,31.9932,332.858,45.848,0.003,3648.36,17.631,0.968
Tesla K20Xm,MatrixMultiplication,TWO_D,2896,2896,2896,2,8,1,31.9932,332.765,45.892,0.003,2912.16,17.602,0.966
Tesla K20Xm,MatrixMultiplication,TWO_D,2896,2896,2896,2,16,1,31.9932,331.879,45.877,0.003,2690.97,17.584,0.977
Tesla K20Xm,MatrixMultiplication,TWO_D,2896,2896,2896,2,32,1,31.9932,331.788,45.798,0.003,-1,-1,-1
