device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Reduction,ONE_D,2.09715e+06,1,1,1,32,173.249,34.733,0.003,5.666,19.689,0.292
Tesla K20Xm,Reduction,ONE_D,2.09715e+06,2,1,1,32,168.398,34.659,0.003,3.562,10.255,0.266
Tesla K20Xm,Reduction,ONE_D,2.09715e+06,4,1,1,32,166.644,34.275,0.004,2.345,5.519,0.269
Tesla K20Xm,Reduction,ONE_D,2.09715e+06,8,1,1,32,164.994,34.395,0.003,1.622,3.184,0.295
Tesla K20Xm,Reduction,ONE_D,2.09715e+06,16,1,1,32,164.214,34.29,0.003,1.098,1.927,0.263
Tesla K20Xm,Reduction,ONE_D,2.09715e+06,32,1,1,32,163.982,34.297,0.003,0.719,1.72,0.223
Tesla K20Xm,Reduction,ONE_D,2.09715e+06,64,1,1,32,163.912,34.348,0.003,0.376,1.432,0.243
Tesla K20Xm,Reduction,ONE_D,2.09715e+06,128,1,1,32,164.017,34.251,0.004,0.615,1.356,0.22
Tesla K20Xm,Reduction,ONE_D,2.09715e+06,256,1,1,32,165.189,34.15,0.004,0.667,1.396,0.225
Tesla K20Xm,Reduction,ONE_D,2.09715e+06,512,1,1,32,163.86,34.25,0.003,0.67,1.245,0.215
Tesla K20Xm,Reduction,ONE_D,2.09715e+06,1024,1,1,32,166.037,34.379,0.003,0.757,1.272,0.212
Tesla K20Xm,Reduction,ONE_D,2.09715e+06,1,1,1,32,170.225,35.218,0.002,5.648,19.86,0.199
Tesla K20Xm,Reduction,ONE_D,2.09715e+06,2,1,1,32,167.824,34.779,0.002,3.619,10.33,0.166
Tesla K20Xm,Reduction,ONE_D,2.09715e+06,4,1,1,32,166.105,34.655,0.003,2.437,5.419,0.176
Tesla K20Xm,Reduction,ONE_D,2.09715e+06,8,1,1,32,165.153,34.71,0.002,1.625,3.119,0.163
Tesla K20Xm,Reduction,ONE_D,2.09715e+06,16,1,1,32,164.6,34.768,0.002,1.099,1.805,0.162
Tesla K20Xm,Reduction,ONE_D,2.09715e+06,32,1,1,32,166.906,35.002,0.003,0.718,1.522,0.136
Tesla K20Xm,Reduction,ONE_D,2.09715e+06,64,1,1,32,164.385,34.829,0.002,0.595,1.344,0.135
Tesla K20Xm,Reduction,ONE_D,2.09715e+06,128,1,1,32,164.275,34.861,0.002,0.658,1.397,0.132
Tesla K20Xm,Reduction,ONE_D,2.09715e+06,256,1,1,32,164.221,34.88,0.002,0.643,1.209,0.132
Tesla K20Xm,Reduction,ONE_D,2.09715e+06,512,1,1,32,164.595,34.87,0.003,0.67,1.195,0.133
Tesla K20Xm,Reduction,ONE_D,2.09715e+06,1024,1,1,32,165.997,34.966,0.003,0.775,1.22,0.133
Tesla K20Xm,Reduction,ONE_D,2.09715e+06,1,1,1,32,168.215,35.148,0.002,5.538,19.737,0.202
Tesla K20Xm,Reduction,ONE_D,2.09715e+06,2,1,1,32,167.23,34.869,0.002,3.553,10.182,0.164
Tesla K20Xm,Reduction,ONE_D,2.09715e+06,4,1,1,32,167.27,34.69,0.002,2.348,5.331,0.167
Tesla K20Xm,Reduction,ONE_D,2.09715e+06,8,1,1,32,165.046,34.794,0.003,1.598,3.155,0.161
Tesla K20Xm,Reduction,ONE_D,2.09715e+06,16,1,1,32,164.566,34.813,0.002,1.101,1.819,0.162
