device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Array3dAverage,THREE_D,64,1,1,1,1,8.628,0.61,0.001,3.245,0.549,0.14
Tesla K20Xm,Array3dAverage,THREE_D,64,1,1,2,1,8.629,0.607,0.001,1.888,0.55,0.14
Tesla K20Xm,Array3dAverage,THREE_D,64,1,1,4,1,8.625,0.612,0.001,1.105,0.546,0.14
Tesla K20Xm,Array3dAverage,THREE_D,64,1,1,8,1,8.625,0.606,0.001,0.716,0.56,0.143
Tesla K20Xm,Array3dAverage,THREE_D,64,1,1,16,1,8.626,0.606,0.001,0.568,0.547,0.14
Tesla K20Xm,Array3dAverage,THREE_D,64,1,1,32,1,8.627,0.606,0.001,0.539,0.561,0.14
Tesla K20Xm,Array3dAverage,THREE_D,64,1,1,64,1,8.619,0.616,0,0.533,0.548,0.142
Tesla K20Xm,Array3dAverage,THREE_D,64,8,8,8,1,8.623,0.608,0,0.183,0.552,0.14
Tesla K20Xm,Array3dAverage,THREE_D,64,8,8,8,1,8.619,0.602,0.001,0.193,0.549,0.139
Tesla K20Xm,Array3dAverage,THREE_D,64,8,8,8,1,8.62,0.609,0,0.187,0.546,0.142
Tesla K20Xm,Array3dAverage,THREE_D,64,8,8,8,1,8.658,0.617,0.001,0.182,0.549,0.143
Tesla K20Xm,Array3dAverage,THREE_D,64,1,2,1,1,8.618,0.613,0.002,1.864,0.547,0.139
Tesla K20Xm,Array3dAverage,THREE_D,64,1,2,2,1,8.626,0.604,0.001,1.101,0.546,0.138
Tesla K20Xm,Array3dAverage,THREE_D,64,1,2,4,1,8.628,0.61,0.001,0.72,0.551,0.144
Tesla K20Xm,Array3dAverage,THREE_D,64,1,2,8,1,8.63,0.608,0.001,0.567,0.555,0.144
Tesla K20Xm,Array3dAverage,THREE_D,64,1,2,16,1,8.624,0.61,0.001,0.535,0.55,0.14
Tesla K20Xm,Array3dAverage,THREE_D,64,1,2,32,1,8.626,0.604,0.001,0.531,0.552,0.151
Tesla K20Xm,Array3dAverage,THREE_D,64,1,2,64,1,8.626,0.611,0.001,0.53,0.551,0.14
Tesla K20Xm,Array3dAverage,THREE_D,64,8,8,8,1,8.626,0.608,0.001,0.182,0.551,0.139
Tesla K20Xm,Array3dAverage,THREE_D,64,8,8,8,1,8.626,0.604,0.001,0.186,0.552,0.142
Tesla K20Xm,Array3dAverage,THREE_D,64,8,8,8,1,8.626,0.605,0.001,0.185,0.548,0.138
Tesla K20Xm,Array3dAverage,THREE_D,64,1,4,1,1,8.625,0.607,0.001,1.096,0.555,0.137
Tesla K20Xm,Array3dAverage,THREE_D,64,1,4,2,1,8.625,0.606,0.001,0.72,0.546,0.14
Tesla K20Xm,Array3dAverage,THREE_D,64,1,4,4,1,8.628,0.603,0,0.565,0.553,0.143
Tesla K20Xm,Array3dAverage,THREE_D,64,1,4,8,1,8.624,0.61,0.001,0.537,0.554,0.139
Tesla K20Xm,Array3dAverage,THREE_D,64,1,4,16,1,8.625,0.607,0.001,0.526,0.552,0.138
Tesla K20Xm,Array3dAverage,THREE_D,64,1,4,32,1,8.628,0.616,0,0.529,0.563,0.144
Tesla K20Xm,Array3dAverage,THREE_D,64,1,4,64,1,8.62,0.609,0.001,0.53,0.55,0.139
Tesla K20Xm,Array3dAverage,THREE_D,64,8,8,8,1,8.619,0.61,0.001,0.183,0.548,0.143
Tesla K20Xm,Array3dAverage,THREE_D,64,8,8,8,1,8.618,0.613,0.001,0.183,0.551,0.148
