device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,1,1,1,56,300.123,61.399,0.002,9.367,42.053,0.52
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,2,1,1,56,298.367,61.772,0.002,6.073,17.266,0.49
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,4,1,1,56,295.834,61.482,0.002,3.723,9.035,0.481
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,8,1,1,56,293.753,61.27,0.002,2.558,4.924,0.477
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,16,1,1,56,292.588,61.256,0.003,1.673,2.733,0.512
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,32,1,1,56,292.952,61.436,0.002,1.181,1.85,0.483
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,64,1,1,56,291.678,61.236,0.003,0.827,1.484,0.453
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,128,1,1,56,291.724,61.318,0.003,0.815,1.353,0.448
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,256,1,1,56,292.348,61.311,0.003,0.905,1.374,0.466
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,512,1,1,56,291.693,61.288,0.003,0.951,1.236,0.449
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,1024,1,1,56,291.645,61.432,0.003,1.295,1.251,0.457
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,1,1,1,56,298.896,61.556,0.002,9.353,34.067,0.511
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,2,1,1,56,299.695,61.594,0.003,5.928,17.249,0.483
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,4,1,1,56,295.604,61.596,0.002,3.722,9.143,0.478
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,8,1,1,56,293.881,61.751,0.003,2.478,4.813,0.493
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,16,1,1,56,292.725,61.681,0.002,1.645,2.696,0.47
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,32,1,1,56,292.032,61.614,0.003,1.215,1.908,0.505
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,64,1,1,56,293.017,61.641,0.002,0.845,1.56,0.444
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,128,1,1,56,291.843,61.593,0.003,0.819,1.322,0.448
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,256,1,1,56,291.811,61.649,0.002,0.995,1.21,0.448
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,512,1,1,56,292.574,61.722,0.003,1.013,1.28,0.434
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,1024,1,1,56,291.751,61.667,0.002,1.127,1.183,0.455
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,1,1,1,56,298.902,61.795,0.002,9.453,34.175,0.528
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,2,1,1,56,298.453,62.116,0.002,5.964,17.444,0.478
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,4,1,1,56,296.232,61.686,0.002,3.727,9.084,0.484
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,8,1,1,56,293.667,61.848,0.002,2.427,4.843,0.475
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,16,1,1,56,292.894,61.805,0.002,1.695,2.775,0.493
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,32,1,1,56,292.032,62.005,0.003,1.204,1.774,0.494
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,64,1,1,56,292.736,61.737,0.003,0.826,1.458,0.446
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,128,1,1,56,293.407,61.758,0.002,0.821,1.33,0.452
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,256,1,1,56,291.875,61.758,0.002,0.926,1.306,0.444
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,512,1,1,56,291.886,61.786,0.003,0.949,1.212,0.442
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,1024,1,1,56,292.125,61.882,0.002,1.135,1.161,0.43
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,1,1,1,56,299.314,61.454,0.002,9.366,33.961,0.513
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,2,1,1,56,298.637,61.459,0.003,5.915,17.326,0.492
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,4,1,1,56,295.818,62.065,0.002,3.834,8.981,0.476
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,8,1,1,56,294.748,61.423,0.002,2.424,4.867,0.486
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,16,1,1,56,292.696,61.568,0.002,1.628,2.685,0.47
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,32,1,1,56,292.161,61.486,0.003,1.185,1.682,0.503
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,64,1,1,56,291.916,61.538,0.002,0.895,1.515,0.444
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,128,1,1,56,291.957,61.439,0.002,0.835,1.402,0.448
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,256,1,1,56,292.912,61.46,0.002,0.884,1.23,0.443
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,512,1,1,56,291.742,61.474,0.003,0.951,1.202,0.441
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,1024,1,1,56,291.745,61.466,0.003,1.121,1.256,0.447
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,1,1,1,56,299.048,61.662,0.002,9.53,33.964,0.529
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,2,1,1,56,298.916,61.575,0.002,5.99,17.139,0.485
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,4,1,1,56,295.627,61.727,0.003,3.72,9.122,0.484
Tesla K20Xm,Reduction,ONE_D,3.67002e+06,8,1,1,56,293.821,62.252,0.002,2.47,4.781,0.51
