device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,1,1,1,16,83.712,14.572,0.002,21355.7,5.81,0.493
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,2,1,1,16,84.039,14.795,0.002,10723.1,5.746,0.491
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,4,1,1,16,83.358,14.755,0.002,5406.59,5.669,0.5
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,8,1,1,16,83.31,14.713,0.001,2744.51,5.691,0.496
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,16,1,1,16,83.059,14.655,0.001,1407.28,5.608,0.497
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,32,1,1,16,82.942,14.701,0.001,732.241,5.584,0.506
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,64,1,1,16,83.059,14.613,0.001,408.466,5.632,0.51
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,128,1,1,16,82.838,14.554,0.001,339.264,5.629,0.509
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,256,1,1,16,82.738,14.624,0.001,338.159,5.689,0.508
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,512,1,1,16,82.895,14.768,0.002,335.081,5.679,0.511
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,1024,1,1,16,83.659,14.785,0.002,332.473,5.609,0.512
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,1,1,1,16,83.062,14.515,0.003,21355.7,5.045,0.478
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,2,1,1,16,83.182,14.42,0.002,10723.1,5.263,0.498
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,4,1,1,16,83.828,14.672,0.002,5406.58,5.017,0.485
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,8,1,1,16,82.949,14.598,0.002,2744.55,5.046,0.496
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,16,1,1,16,82.762,14.426,0.001,1407.29,4.998,0.507
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,32,1,1,16,82.925,14.463,0.002,732.219,4.968,0.502
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,64,1,1,16,82.582,14.493,0.001,408.467,5.136,0.516
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,128,1,1,16,85.294,14.636,0.001,339.25,6.347,0.617
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,256,1,1,16,109.679,16.997,0.002,338.164,6.356,0.63
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,512,1,1,16,109.653,17.038,0.002,335.228,6.356,0.627
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,1024,1,1,16,109.72,16.991,0.002,332.382,6.372,0.63
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,1,1,1,16,81.865,14.645,0.003,21398.1,5.796,0.364
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,2,1,1,16,82.97,14.742,0.002,10744.2,5.109,0.207
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,4,1,1,16,81.923,11.484,0.002,5417.1,4.136,0.199
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,8,1,1,16,81.14,11.481,0.002,2749.78,4.17,0.197
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,16,1,1,16,80.958,11.651,0.002,1409.89,4.113,0.202
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,32,1,1,16,80.842,11.479,0.002,733.56,4.143,0.192
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,64,1,1,16,80.812,11.513,0.001,408.997,4.12,0.205
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,128,1,1,16,80.927,11.637,0.002,339.285,4.095,0.197
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,256,1,1,16,81.084,11.479,0.001,338.123,4.114,0.194
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,512,1,1,16,80.843,11.702,0.001,335.367,4.132,0.194
Tesla K20Xm,Convolution,ONE_D,2048,2048,64,64,1024,1,1,16,80.785,11.491,0.002,332.49,4.12,0.193
