device/C,kernel/C,workDimension/C,nBodies/F,timeStep/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,NBody,ONE_D,1.04858e+06,0.005,5,1,1,1,16,89.202,20.482,0.001,9.39492e+06,0.001,0.397
Tesla K20Xm,NBody,ONE_D,1.04858e+06,0.005,5,2,1,1,16,90.03,24.484,0.003,4.69723e+06,0.001,0.405
Tesla K20Xm,NBody,ONE_D,1.04858e+06,0.005,5,4,1,1,16,89.644,24.274,0.003,2.34977e+06,0.001,0.44
Tesla K20Xm,NBody,ONE_D,1.04858e+06,0.005,5,8,1,1,16,93.936,26.583,0.003,1.1759e+06,0.001,0.414
Tesla K20Xm,NBody,ONE_D,1.04858e+06,0.005,5,16,1,1,16,91.151,20.332,0.003,587884,0.001,0.362
Tesla K20Xm,NBody,ONE_D,1.04858e+06,0.005,5,32,1,1,16,90.248,20.367,0.002,294999,0,0.342
Tesla K20Xm,NBody,ONE_D,1.04858e+06,0.005,5,64,1,1,16,89.915,20.342,0.002,141975,0.001,0.328
Tesla K20Xm,NBody,ONE_D,1.04858e+06,0.005,5,128,1,1,16,89.821,20.278,0.002,102067,0,0.332
Tesla K20Xm,NBody,ONE_D,1.04858e+06,0.005,5,256,1,1,16,89.058,20.251,0.002,102486,0.001,0.328
Tesla K20Xm,NBody,ONE_D,1.04858e+06,0.005,5,512,1,1,16,89.738,20.312,0.002,105702,0,0.356
Tesla K20Xm,NBody,ONE_D,1.04858e+06,0.005,5,1024,1,1,16,91.338,20.259,0.002,147173,0.001,0.324
