device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,SquareArray,ONE_D,262144,1,1,1,1,4.956,0.607,0.001,0.995,0.591,0.137
Tesla K20Xm,SquareArray,ONE_D,262144,2,1,1,1,4.968,0.602,0,0.555,0.554,0.148
Tesla K20Xm,SquareArray,ONE_D,262144,4,1,1,1,4.958,0.599,0,0.339,0.557,0.139
Tesla K20Xm,SquareArray,ONE_D,262144,8,1,1,1,4.954,0.605,0,0.23,0.558,0.138
Tesla K20Xm,SquareArray,ONE_D,262144,16,1,1,1,4.963,0.604,0.001,0.181,0.551,0.14
Tesla K20Xm,SquareArray,ONE_D,262144,32,1,1,1,4.953,0.612,0.001,0.149,0.567,0.147
Tesla K20Xm,SquareArray,ONE_D,262144,64,1,1,1,5.091,0.61,0,0.17,0.581,0.144
Tesla K20Xm,SquareArray,ONE_D,262144,128,1,1,1,5.115,0.647,0,0.131,0.558,0.137
Tesla K20Xm,SquareArray,ONE_D,262144,256,1,1,1,4.991,0.602,0,0.132,0.552,0.144
Tesla K20Xm,SquareArray,ONE_D,262144,512,1,1,1,5.029,0.61,0,0.134,0.556,0.139
Tesla K20Xm,SquareArray,ONE_D,262144,1024,1,1,1,5.001,0.604,0,0.132,0.552,0.137
Tesla K20Xm,SquareArray,ONE_D,262144,1,1,1,1,4.953,0.604,0.001,0.997,0.545,0.145
Tesla K20Xm,SquareArray,ONE_D,262144,2,1,1,1,4.962,0.611,0.001,0.557,0.549,0.14
Tesla K20Xm,SquareArray,ONE_D,262144,4,1,1,1,4.962,0.606,0,0.339,0.553,0.145
Tesla K20Xm,SquareArray,ONE_D,262144,8,1,1,1,4.953,0.605,0.001,0.23,0.548,0.14
Tesla K20Xm,SquareArray,ONE_D,262144,16,1,1,1,4.951,0.609,0.001,0.178,0.546,0.144
Tesla K20Xm,SquareArray,ONE_D,262144,32,1,1,1,4.961,0.607,0.001,0.154,0.552,0.146
Tesla K20Xm,SquareArray,ONE_D,262144,64,1,1,1,4.952,0.605,0,0.138,0.542,0.139
Tesla K20Xm,SquareArray,ONE_D,262144,128,1,1,1,4.957,0.612,0.001,0.135,0.551,0.146
Tesla K20Xm,SquareArray,ONE_D,262144,256,1,1,1,4.962,0.606,0.001,0.132,0.549,0.139
Tesla K20Xm,SquareArray,ONE_D,262144,512,1,1,1,4.95,0.607,0,0.132,0.546,0.146
Tesla K20Xm,SquareArray,ONE_D,262144,1024,1,1,1,4.96,0.604,0.001,0.132,0.56,0.139
Tesla K20Xm,SquareArray,ONE_D,262144,1,1,1,1,5.018,0.955,0.001,1.339,0.931,0.154
Tesla K20Xm,SquareArray,ONE_D,262144,2,1,1,1,4.976,1.014,0.001,0.848,0.947,0.142
Tesla K20Xm,SquareArray,ONE_D,262144,4,1,1,1,4.951,0.968,0,0.715,0.952,0.151
Tesla K20Xm,SquareArray,ONE_D,262144,8,1,1,1,4.95,0.971,0,0.503,0.96,0.142
Tesla K20Xm,SquareArray,ONE_D,262144,16,1,1,1,4.947,0.979,0,0.498,0.957,0.148
Tesla K20Xm,SquareArray,ONE_D,262144,32,1,1,1,5.013,0.972,0.001,0.423,0.978,0.159
Tesla K20Xm,SquareArray,ONE_D,262144,64,1,1,1,4.973,0.97,0.001,0.465,0.974,0.151
Tesla K20Xm,SquareArray,ONE_D,262144,128,1,1,1,4.998,0.975,0.001,0.381,0.971,0.158
Tesla K20Xm,SquareArray,ONE_D,262144,256,1,1,1,4.981,0.966,0.001,0.455,0.956,0.147
Tesla K20Xm,SquareArray,ONE_D,262144,512,1,1,1,4.949,0.964,0.001,0.381,0.957,0.144
Tesla K20Xm,SquareArray,ONE_D,262144,1024,1,1,1,4.989,0.973,0,0.455,0.956,0.145
