device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Reduction,ONE_D,8.38861e+06,1,1,1,128,698.088,138.921,0.003,20.822,77.699,0.989
Tesla K20Xm,Reduction,ONE_D,8.38861e+06,2,1,1,128,689.442,138.933,0.002,12.927,38.882,0.917
Tesla K20Xm,Reduction,ONE_D,8.38861e+06,4,1,1,128,678.921,139.469,0.002,7.911,19.643,0.688
Tesla K20Xm,Reduction,ONE_D,8.38861e+06,8,1,1,128,676.108,139.486,0.002,4.883,10.221,0.671
Tesla K20Xm,Reduction,ONE_D,8.38861e+06,16,1,1,128,674.741,139.419,0.002,3.115,5.566,0.672
Tesla K20Xm,Reduction,ONE_D,8.38861e+06,32,1,1,128,673.335,139.297,0.003,2.172,2.997,0.675
Tesla K20Xm,Reduction,ONE_D,8.38861e+06,64,1,1,128,673.555,139.335,0.002,1.643,1.778,0.663
Tesla K20Xm,Reduction,ONE_D,8.38861e+06,128,1,1,128,672.333,139.346,0.002,1.495,1.588,0.623
Tesla K20Xm,Reduction,ONE_D,8.38861e+06,256,1,1,128,672.323,140.159,0.002,1.616,1.299,0.615
Tesla K20Xm,Reduction,ONE_D,8.38861e+06,512,1,1,128,671.982,139.447,0.003,1.776,1.234,0.671
Tesla K20Xm,Reduction,ONE_D,8.38861e+06,1024,1,1,128,672.781,139.866,0.002,2.147,1.234,0.619
Tesla K20Xm,Reduction,ONE_D,8.38861e+06,1,1,1,128,697.455,139.281,0.002,20.884,77.694,1.001
Tesla K20Xm,Reduction,ONE_D,8.38861e+06,2,1,1,128,689.156,139.148,0.003,12.912,39.863,0.905
Tesla K20Xm,Reduction,ONE_D,8.38861e+06,4,1,1,128,679.257,139.353,0.002,7.907,19.69,0.661
Tesla K20Xm,Reduction,ONE_D,8.38861e+06,8,1,1,128,676.391,139.346,0.002,4.957,10.154,0.654
Tesla K20Xm,Reduction,ONE_D,8.38861e+06,16,1,1,128,675.272,139.375,0.003,3.259,5.412,0.659
