device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,1,1,1,4,40.63,6.01,0.002,1632.15,1.761,0.223
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,1,2,1,4,39.565,6.016,0.001,871.929,1.736,0.231
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,1,4,1,4,39.49,6.02,0.001,590.216,1.725,0.222
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,1,8,1,4,39.563,6.088,0.001,507.707,1.741,0.22
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,1,16,1,4,39.464,6.019,0.001,473.468,1.745,0.219
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,1,32,1,4,39.532,6.09,0.002,454.345,1.729,0.221
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,1,64,1,4,39.482,6.021,0.002,452.034,1.74,0.225
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,1,128,1,4,39.743,6.052,0.002,453.472,1.736,0.213
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,1,256,1,4,39.452,6.037,0.002,453.841,1.747,0.223
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,1,512,1,4,39.537,6.03,0.001,454.804,1.736,0.218
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,1,1024,1,4,39.457,5.98,0.001,453.904,1.836,0.212
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,2,1,1,4,39.751,6.072,0.002,832.507,1.739,0.218
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,2,2,1,4,39.563,6.008,0.002,445.753,1.735,0.212
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,2,4,1,4,39.609,6.002,0.001,296.596,1.784,0.212
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,2,8,1,4,39.565,6.025,0.002,254.469,1.782,0.21
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,2,16,1,4,39.907,5.978,0.002,237.287,1.734,0.211
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,2,32,1,4,39.603,6.015,0.002,233.941,1.741,0.213
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,2,64,1,4,39.564,6.029,0.002,235.106,1.729,0.217
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,2,128,1,4,39.555,5.995,0.002,235.728,1.743,0.212
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,2,256,1,4,39.562,5.997,0.002,235.519,1.736,0.211
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,2,512,1,4,39.58,6.016,0.001,235.031,1.734,0.208
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,4,1,1,4,39.559,6.022,0.002,427.452,1.739,0.226
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,4,2,1,4,39.573,6.015,0.002,230.774,1.735,0.214
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,4,4,1,4,39.566,5.996,0.002,149.957,1.738,0.21
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,4,8,1,4,39.659,6.012,0.001,127.894,1.735,0.213
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,4,16,1,4,39.567,6.026,0.002,124.005,1.736,0.209
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,4,32,1,4,39.658,6.02,0.002,124.169,1.735,0.228
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,4,64,1,4,39.569,5.994,0.002,124.151,1.741,0.213
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,4,128,1,4,39.599,6.005,0.003,124.058,1.73,0.207
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,4,256,1,4,39.57,6.004,0.002,124.509,1.727,0.206
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,8,1,1,4,39.613,6.041,0.001,211.995,1.762,0.227
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,8,2,1,4,40.181,6.024,0.002,115.479,1.733,0.216
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,8,4,1,4,39.564,6.01,0.003,75.604,1.792,0.21
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,8,8,1,4,39.568,6.01,0.001,70.12,1.729,0.208
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,8,16,1,4,39.61,6.021,0.002,70.457,1.724,0.213
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,8,32,1,4,39.559,6.019,0.002,70.31,1.731,0.22
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,8,64,1,4,39.562,6.006,0.003,70.681,1.73,0.223
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,8,128,1,4,39.566,6.002,0.002,70.23,1.732,0.206
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,16,1,1,4,39.562,6.025,0.002,105.18,1.754,0.217
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,16,2,1,4,39.643,6.035,0.002,56.847,1.732,0.22
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,16,4,1,4,39.563,6.013,0.002,43.431,1.731,0.222
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,16,8,1,4,39.557,6.012,0.002,43.326,1.727,0.215
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,16,16,1,4,39.56,6.01,0.002,43.295,1.749,0.223
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,16,32,1,4,39.602,6.002,0.001,43.111,1.73,0.219
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,16,64,1,4,39.593,6,0.002,42.419,1.739,0.216
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,32,1,1,4,39.567,6.012,0.002,54.274,1.73,0.211
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,32,2,1,4,39.575,6.03,0.002,33.718,1.741,0.218
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,32,4,1,4,39.572,6.004,0.002,33.617,1.737,0.208
Tesla K20Xm,MatrixMultiplication,TWO_D,1024,1024,1024,32,8,1,4,39.565,6.016,0.002,33.473,1.74,0.221
