device/C,kernel/C,workDimension/C,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,2,1,1,8,126.924,26.958,0.004,532.299,0.001,2.039
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,2,2,1,8,127.652,27.241,0.003,489.035,0.001,2.035
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,2,4,1,8,127.02,26.912,0.003,468.988,0.001,1.982
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,2,8,1,8,126.909,26.956,0.003,458.338,0,2.311
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,2,16,1,8,127.075,26.974,0.003,456.801,0.001,2.037
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,2,32,1,8,126.9,26.971,0.004,456.911,0.001,2.011
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,2,64,1,8,127.008,26.984,0.004,456.737,0.001,2.015
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,2,128,1,8,127.468,26.898,0.003,457.948,0,2.017
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,2,256,1,8,127.137,26.972,0.004,458.211,0.001,1.987
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,2,512,1,8,128.721,26.963,0.004,459.609,0.001,2.038
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,4,1,1,8,128.621,26.91,0.004,486.691,0.001,1.997
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,4,2,1,8,126.981,26.941,0.003,465.061,0.001,1.993
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,4,4,1,8,127.689,26.908,0.004,455.104,0.001,2.039
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,4,8,1,8,129.169,26.921,0.003,452.126,0.001,2.024
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,4,16,1,8,128.075,27.046,0.003,451.493,0.001,2.029
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,4,32,1,8,127.085,26.989,0.004,452.029,0.001,2.021
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,4,64,1,8,127.028,26.909,0.003,452.09,0.001,2.05
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,4,128,1,8,127.497,26.898,0.003,452.555,0.001,2.004
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,4,256,1,8,126.958,26.886,0.004,453.261,0.001,2.042
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,8,1,1,8,127.044,27.108,0.003,463.69,0.001,2.05
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,8,2,1,8,127.107,26.944,0.003,454.634,0.001,2.03
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,8,4,1,8,126.965,27.017,0.003,450.383,0,2.025
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,8,8,1,8,128.552,27.064,0.003,449.791,0.001,2.009
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,8,16,1,8,127.482,26.948,0.003,452.354,0.001,2.04
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,8,32,1,8,127.204,26.956,0.004,450.085,0.001,2.052
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,8,64,1,8,127.638,27.379,0.003,449.695,0.001,2.026
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,8,128,1,8,126.976,26.939,0.003,451.74,0.001,2.025
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,16,1,1,8,127.473,26.972,0.004,453.328,0.001,1.997
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,16,2,1,8,126.97,26.949,0.003,450.245,0.001,2.005
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,16,4,1,8,127.354,27.004,0.003,448.154,0.001,2.023
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,16,8,1,8,127.417,26.955,0.004,449.724,0,2.066
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,16,16,1,8,126.938,26.994,0.003,449.226,0.001,2.015
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,16,32,1,8,127.221,26.977,0.004,448.929,0.001,2.024
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,16,64,1,8,127.008,27.001,0.004,451.379,0.001,1.984
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,32,1,1,8,126.888,27.035,0.003,448.714,0.001,2
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,32,2,1,8,127.8,26.97,0.003,447.121,0.001,2.04
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,32,4,1,8,127,26.964,0.003,447.444,0.002,2.017
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,32,8,1,8,127.806,27.093,0.003,447.776,0.001,2.002
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,32,16,1,8,126.936,27.055,0.003,448.659,0.001,2.021
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,32,32,1,8,130.905,26.913,0.003,449.71,0.001,2.027
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,64,1,1,8,128.274,26.954,0.003,447.367,0.001,2.027
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,64,2,1,8,127.05,26.869,0.004,447.398,0.001,2.044
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,64,4,1,8,127.765,26.97,0.003,447.236,0,2.005
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,64,8,1,8,127.175,26.891,0.004,449.257,0.001,2.047
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,64,16,1,8,126.992,27.112,0.003,449.336,0.001,2.09
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,128,1,1,8,127.918,26.975,0.004,447.164,0,1.991
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,128,2,1,8,148.001,27.077,0.003,448.472,0,2.04
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,128,4,1,8,127.6,26.952,0.004,448.273,0.001,2.057
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,128,8,1,8,127.11,27.279,0.004,449.306,0.001,2.041
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,256,1,1,8,126.991,26.891,0.003,447.34,0.001,2.017
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,256,2,1,8,128.456,27.051,0.003,448.235,0.001,2.013
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,256,4,1,8,127.055,26.952,0.004,449.686,0.001,2.066
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,512,1,1,8,127,26.918,0.004,447.609,0.001,2.02
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,512,2,1,8,127.528,26.912,0.003,449.413,0.001,2.036
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,1024,1,1,8,127.557,26.997,0.004,449.353,0.001,2.022
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,1,1,1,8,124.805,27.018,0.005,635.002,0.001,1.517
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,1,2,1,8,124.541,26.947,0.004,544.376,0.001,1.584
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,1,4,1,8,125.499,26.867,0.004,505.853,0.001,1.618
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,1,8,1,8,124.449,26.868,0.004,484.17,0.001,1.634
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,1,16,1,8,124.586,26.867,0.004,476.634,0.001,1.641
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,1,32,1,8,125.759,26.888,0.004,474.293,0.001,1.67
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,1,64,1,8,124.618,26.866,0.004,475.037,0.001,1.679
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,1,128,1,8,124.748,26.882,0.004,476.244,0.001,1.651
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,1,256,1,8,124.667,27.077,0.004,479.498,0.002,1.677
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,1,512,1,8,124.692,26.872,0.005,481.748,0.001,1.694
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,1,1024,1,8,124.624,26.905,0.003,486.247,0.002,1.656
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,2,1,1,8,124.527,26.875,0.004,542.42,0.001,1.644
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,2,2,1,8,124.73,26.888,0.004,498.553,0.001,1.662
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,2,4,1,8,124.641,26.943,0.004,478.181,0.001,1.721
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,2,8,1,8,124.551,26.971,0.004,468.91,0.002,1.679
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,2,16,1,8,124.937,26.864,0.004,465.598,0.002,1.678
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,2,32,1,8,124.533,26.845,0.005,466.218,0.001,1.682
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,2,64,1,8,124.829,26.909,0.003,466.384,0.002,1.682
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,2,128,1,8,125.224,27.333,0.005,466.839,0.001,1.65
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,2,256,1,8,124.646,26.842,0.004,472.078,0.001,1.666
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,2,512,1,8,125.888,26.861,0.004,469.445,0.001,1.638
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,4,1,1,8,125.563,26.866,0.004,495.836,0.001,1.694
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,4,2,1,8,124.571,26.825,0.003,474.517,0.001,1.682
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,4,4,1,8,125.359,26.899,0.004,464.622,0.001,1.681
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,4,8,1,8,124.707,26.864,0.004,462.464,0.002,1.668
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,4,16,1,8,124.633,26.868,0.005,461.462,0.001,1.715
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,4,32,1,8,124.682,26.937,0.004,461.43,0.002,1.729
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,4,64,1,8,124.738,27.075,0.004,462.956,0.001,1.733
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,4,128,1,8,124.86,26.826,0.004,461.361,0.002,1.671
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,4,256,1,8,124.658,26.82,0.004,462.641,0.001,1.686
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,8,1,1,8,124.605,26.862,0.003,473.393,0.001,1.693
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,8,2,1,8,125.368,26.838,0.004,463.104,0.001,1.702
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,8,4,1,8,124.581,26.919,0.005,459.799,0.001,1.717
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,8,8,1,8,124.726,26.859,0.005,459.47,0.001,1.667
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,8,16,1,8,124.706,27.152,0.004,460.337,0.001,1.746
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,8,32,1,8,124.529,26.836,0.004,459.833,0.001,1.665
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,8,64,1,8,124.767,26.836,0.004,459.439,0.002,1.709
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,8,128,1,8,126.324,26.868,0.005,461.602,0.002,1.711
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,16,1,1,8,124.718,26.847,0.004,462.721,0.002,1.723
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,16,2,1,8,124.719,26.982,0.004,459.521,0.001,1.686
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,16,4,1,8,124.507,26.93,0.003,458.498,0.001,1.696
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,16,8,1,8,124.674,29.468,0.004,458.205,0.002,1.678
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,16,16,1,8,124.755,26.848,0.004,458.654,0.001,1.735
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,16,32,1,8,126.071,26.942,0.004,458.363,0.001,1.718
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,16,64,1,8,125.483,26.881,0.003,459.885,0.001,1.718
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,32,1,1,8,128.408,26.904,0.004,458.482,0.002,1.698
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,32,2,1,8,124.767,26.817,0.004,457.108,0.001,1.756
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,32,4,1,8,124.78,26.945,0.004,457.664,0.001,1.685
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,32,8,1,8,124.514,26.931,0.005,457.804,0.001,1.684
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,32,16,1,8,124.681,26.888,0.003,457.932,0,1.695
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,32,32,1,8,124.721,26.956,0.004,459.647,0.001,1.685
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,64,1,1,8,124.757,26.867,0.005,456.5,0.001,1.718
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,64,2,1,8,124.664,26.795,0.004,456.539,0.001,1.705
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,64,4,1,8,124.625,26.834,0.004,459.808,0.001,1.673
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,64,8,1,8,124.547,26.858,0.004,457.733,0.001,1.718
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,64,16,1,8,124.711,26.968,0.004,459.351,0.001,1.696
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,128,1,1,8,124.74,26.823,0.005,456.61,0.001,1.694
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,128,2,1,8,125.284,27.228,0.005,456.621,0.001,1.656
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,128,4,1,8,124.604,26.89,0.005,457.418,0.001,1.698
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,128,8,1,8,125.479,26.821,0.004,459.175,0.001,1.689
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,256,1,1,8,124.708,26.817,0.005,457.94,0.002,1.697
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,256,2,1,8,124.568,26.832,0.005,457.413,0.001,1.674
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,256,4,1,8,124.759,26.805,0.004,459.362,0.001,1.692
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,512,1,1,8,124.546,27.126,0.005,458.167,0.002,1.689
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,512,2,1,8,124.714,26.836,0.003,458.618,0.001,1.672
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,1024,1,1,8,124.753,26.841,0.004,459.177,0.001,1.685
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,1,1,1,8,125.08,27.063,0.004,622.065,0.001,1.572
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,1,2,1,8,125.764,26.955,0.004,533.018,0,1.61
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,1,4,1,8,125.614,26.984,0.003,491.749,0.001,1.637
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,1,8,1,8,124.92,26.982,0.004,471.379,0.001,1.633
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,1,16,1,8,126.225,27.06,0.004,463.887,0.001,1.661
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,1,32,1,8,126.592,26.971,0.004,461.809,0.001,1.634
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,1,64,1,8,124.579,27.035,0.004,464.165,0.001,1.701
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,1,128,1,8,125.318,27.258,0.003,466.982,0,1.644
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,1,256,1,8,125.623,26.984,0.003,465.839,0.001,1.733
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,1,512,1,8,127.78,27.04,0.004,469.152,0.001,1.721
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,1,1024,1,8,125.739,27.06,0.003,475.893,0.001,1.777
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,2,1,1,8,125.382,27.089,0.003,529.452,0,1.719
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,2,2,1,8,127.9,26.986,0.003,486.187,0.001,1.773
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,2,4,1,8,125.368,27.07,0.003,468.668,0.001,1.713
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,2,8,1,8,127.032,27.032,0.002,455.728,0.001,1.769
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,2,16,1,8,125.627,26.999,0.004,453.252,0.001,1.78
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,2,32,1,8,126.157,26.86,0.004,455.321,0.001,1.75
Tesla K20Xm,FluidSimulation,TWO_D,1024,1024,5,2,64,1,8,125.457,26.92,0.003,453.72,0.001,1.745
