device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,1,1,1,24,125.429,24.193,0.002,4.258,14.571,1.05
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,2,1,1,24,128.872,24.278,0.003,2.717,7.675,0.332
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,4,1,1,24,126.066,24.265,0.003,1.805,4.037,0.165
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,8,1,1,24,121.875,23.971,0.002,1.235,2.361,0.167
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,16,1,1,24,121.469,23.946,0.003,0.793,1.554,0.114
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,32,1,1,24,121.851,24.093,0.002,0.704,1.306,0.137
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,64,1,1,24,121.26,23.869,0.002,0.584,1.272,0.115
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,128,1,1,24,121.153,23.876,0.002,0.515,1.115,0.132
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,256,1,1,24,121.147,23.913,0.002,0.535,1.074,0.114
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,512,1,1,24,121.237,23.871,0.003,0.573,1.073,0.111
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,1024,1,1,24,121.241,23.901,0.002,0.703,1.137,0.112
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,1,1,1,24,126.303,24.535,0.001,4.216,14.904,0.166
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,2,1,1,24,125.075,24.249,0.002,2.722,7.758,0.159
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,4,1,1,24,122.875,24.231,0.003,1.945,4.206,0.156
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,8,1,1,24,121.999,24.444,0.003,1.215,2.332,0.153
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,16,1,1,24,121.298,24.626,0.002,0.968,1.568,0.11
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,32,1,1,24,121.413,24.555,0.002,0.653,1.405,0.113
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,64,1,1,24,121.394,24.573,0.002,0.608,1.233,0.133
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,128,1,1,24,121.707,24.711,0.002,0.535,1.099,0.106
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,256,1,1,24,121.289,24.511,0.002,0.53,1.071,0.109
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,512,1,1,24,121.3,24.441,0.002,0.595,1.058,0.108
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,1024,1,1,24,121.188,24.481,0.002,0.707,1.241,0.127
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,1,1,1,24,124.985,24.803,0.002,4.199,14.949,0.166
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,2,1,1,24,124.883,24.295,0.002,2.746,7.87,0.165
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,4,1,1,24,123.764,24.552,0.002,1.839,4.203,0.155
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,8,1,1,24,122.691,24.526,0.002,1.317,2.347,0.154
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,16,1,1,24,121.415,24.57,0.002,0.858,1.79,0.105
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,32,1,1,24,121.361,24.553,0.002,0.661,1.43,0.11
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,64,1,1,24,121.321,24.527,0.002,0.518,1.205,0.108
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,128,1,1,24,121.278,24.576,0.003,0.534,1.122,0.109
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,256,1,1,24,121.329,24.505,0.002,0.548,1.105,0.11
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,512,1,1,24,121.517,24.649,0.002,0.571,1.124,0.109
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,1024,1,1,24,121.383,24.59,0.002,0.68,1.221,0.112
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,1,1,1,24,125.435,24.311,0.001,4.246,14.783,0.164
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,2,1,1,24,125.092,24.136,0.002,2.905,7.688,0.161
Tesla K20Xm,Reduction,ONE_D,1.57286e+06,4,1,1,24,123.065,24.084,0.003,1.786,4.223,0.166
