device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,FWT,ONE_D,524288,1,1,1,2,10.161,1.652,0.001,23.232,1.202,0.093
Tesla K20Xm,FWT,ONE_D,524288,2,1,1,2,9.86,1.641,0.001,11.879,1.2,0.09
Tesla K20Xm,FWT,ONE_D,524288,4,1,1,2,9.863,1.644,0.001,6.122,1.248,0.091
Tesla K20Xm,FWT,ONE_D,524288,8,1,1,2,9.945,1.657,0.001,3.356,1.201,0.088
Tesla K20Xm,FWT,ONE_D,524288,16,1,1,2,9.859,1.649,0.001,1.914,1.209,0.088
Tesla K20Xm,FWT,ONE_D,524288,32,1,1,2,9.858,1.64,0.001,1.266,1.206,0.09
Tesla K20Xm,FWT,ONE_D,524288,64,1,1,2,9.859,1.654,0,0.943,1.203,0.091
Tesla K20Xm,FWT,ONE_D,524288,128,1,1,2,9.86,1.644,0,0.894,1.2,0.086
Tesla K20Xm,FWT,ONE_D,524288,256,1,1,2,9.862,1.642,0,0.846,1.201,0.093
Tesla K20Xm,FWT,ONE_D,524288,512,1,1,2,9.86,1.669,0.001,0.848,1.212,0.087
Tesla K20Xm,FWT,ONE_D,524288,1024,1,1,2,9.859,1.647,0.001,0.885,1.202,0.091
Tesla K20Xm,FWT,ONE_D,524288,1,1,1,2,10.336,0.961,0,23.262,0.882,0.078
Tesla K20Xm,FWT,ONE_D,524288,2,1,1,2,9.942,0.939,0,11.815,0.886,0.077
Tesla K20Xm,FWT,ONE_D,524288,4,1,1,2,9.995,0.936,0.001,5.881,0.885,0.076
Tesla K20Xm,FWT,ONE_D,524288,8,1,1,2,9.909,0.933,0,3.498,0.882,0.075
Tesla K20Xm,FWT,ONE_D,524288,16,1,1,2,9.94,0.933,0.001,2.027,0.884,0.073
Tesla K20Xm,FWT,ONE_D,524288,32,1,1,2,9.905,0.927,0,1.266,0.883,0.073
Tesla K20Xm,FWT,ONE_D,524288,64,1,1,2,9.902,0.937,0.001,0.96,0.917,0.074
Tesla K20Xm,FWT,ONE_D,524288,128,1,1,2,9.939,0.929,0,0.798,0.877,0.078
Tesla K20Xm,FWT,ONE_D,524288,256,1,1,2,9.903,0.933,0.001,0.836,0.884,0.072
Tesla K20Xm,FWT,ONE_D,524288,512,1,1,2,9.906,0.928,0.001,0.857,0.884,0.073
Tesla K20Xm,FWT,ONE_D,524288,1024,1,1,2,9.901,0.922,0.001,0.855,0.881,0.073
