device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,1,1,1,104,566.082,113.454,0.002,16.977,63.792,0.89
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,2,1,1,104,555.122,113.668,0.002,10.573,31.817,0.638
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,4,1,1,104,551.857,113.71,0.002,6.531,16.103,0.621
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,8,1,1,104,549.067,114.774,0.002,4.074,8.488,0.616
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,16,1,1,104,547.056,113.772,0.003,2.691,5.439,0.604
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,32,1,1,104,546.837,113.858,0.002,1.742,2.779,0.599
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,64,1,1,104,547.445,114.55,0.002,1.318,1.777,0.558
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,128,1,1,104,546.381,113.986,0.002,1.335,1.424,0.562
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,256,1,1,104,547.038,113.734,0.003,1.355,1.305,0.599
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,512,1,1,104,545.908,115.021,0.002,1.499,1.26,0.571
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,1024,1,1,104,547.488,113.581,0.002,1.794,1.205,0.559
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,1,1,1,104,566.445,113.423,0.002,16.96,63.47,0.911
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,2,1,1,104,555.502,113.664,0.002,10.594,31.628,0.627
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,4,1,1,104,551.469,113.827,0.002,6.51,16.152,0.597
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,8,1,1,104,549.146,114.053,0.002,4.126,8.437,0.592
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,16,1,1,104,548.338,113.673,0.002,2.61,4.635,0.603
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,32,1,1,104,546.063,113.698,0.003,1.905,2.544,0.639
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,64,1,1,104,545.389,113.766,0.003,1.276,1.675,0.538
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,128,1,1,104,546.509,113.451,0.002,1.254,1.429,0.553
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,256,1,1,104,545.411,113.737,0.003,1.333,1.38,0.572
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,512,1,1,104,545.416,113.687,0.003,1.522,1.259,0.553
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,1024,1,1,104,550.865,113.625,0.002,1.861,1.278,0.56
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,1,1,1,104,566.533,113.529,0.002,17.065,63.059,0.91
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,2,1,1,104,554.566,114.678,0.003,10.658,31.857,0.634
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,4,1,1,104,551.492,113.759,0.002,6.583,16.061,0.602
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,8,1,1,104,549.035,113.889,0.002,4.066,8.432,0.593
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,16,1,1,104,547.975,114.407,0.002,2.615,4.681,0.6
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,32,1,1,104,546.061,113.871,0.002,1.825,2.617,0.62
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,64,1,1,104,545.71,114.117,0.003,1.345,1.698,0.555
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,128,1,1,104,545.963,118.047,0.003,1.261,1.459,0.548
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,256,1,1,104,545.25,113.326,0.002,1.364,1.308,0.544
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,512,1,1,104,545.286,113.313,0.002,1.504,1.242,0.545
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,1024,1,1,104,546.637,113.861,0.003,1.815,1.279,0.56
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,1,1,1,104,565.654,113.493,0.002,16.953,63.357,0.932
Tesla K20Xm,Reduction,ONE_D,6.81574e+06,2,1,1,104,554.546,113.502,0.003,10.573,31.825,0.63
