device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.44179e+06,1,1,1,22,129.162,23.558,0.007,5.802,7.23,1.543
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.44179e+06,2,1,1,22,116.152,19.523,0.007,6.928,4.915,1.75
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.44179e+06,4,1,1,22,152.18,21.299,0.007,1.036,2.505,1.732
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.44179e+06,8,1,1,22,150.031,13.637,0.006,1.176,1.318,1.56
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.44179e+06,16,1,1,22,149.013,13.578,0.005,1.15,0.699,1.546
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.44179e+06,32,1,1,22,149.237,13.544,0.007,1.202,0.404,1.508
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.44179e+06,64,1,1,22,149.347,13.463,0.008,1.206,0.269,1.57
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.44179e+06,128,1,1,22,148.182,13.374,0.007,1.287,0.252,1.602
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.44179e+06,256,1,1,22,148.284,13.398,0.006,1.324,0.122,1.515
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.44179e+06,512,1,1,22,148.386,13.503,0.007,1.494,0.169,1.602
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.44179e+06,1024,1,1,22,148.096,13.311,0.006,1.597,0.175,1.574
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.44179e+06,2048,1,1,22,148.214,13.411,0.006,1.848,0.115,1.5
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.44179e+06,4096,1,1,22,149.148,13.469,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.44179e+06,8192,1,1,22,146.756,13.42,0.005,-1,-1,-1
