device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,1,1,1,14,76.168,7.344,0.005,2.552,4.711,1.592
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,2,1,1,14,74.619,7.116,0.02,1.005,2.416,1.501
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,4,1,1,14,71.299,6.46,0.004,0.803,1.323,1.048
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,8,1,1,14,70.557,6.514,0.017,0.728,0.739,1.01
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,16,1,1,14,70.415,6.274,0.005,0.766,0.407,0.953
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,32,1,1,14,70.268,6.158,0.017,0.769,0.271,0.918
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,64,1,1,14,70.333,6.128,0.005,0.831,0.201,0.924
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,128,1,1,14,70.161,6.065,0.006,0.849,0.185,0.825
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,256,1,1,14,70.201,6.063,0.004,0.899,0.09,0.888
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,512,1,1,14,70.258,6.061,0.018,0.946,0.108,0.828
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,1024,1,1,14,70.138,5.998,0.004,1.108,0.079,0.936
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,2048,1,1,14,70.263,6.154,0.016,1.251,0.087,0.989
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,4096,1,1,14,70.221,6.269,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,8192,1,1,14,70.284,7.066,0.004,-1,-1,-1
