device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,1,1,1,38,596.878,425.256,0.01,1146.56,0.001,7.227
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,2,1,1,38,591.96,440.902,0.011,1269.06,0.001,7.361
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,4,1,1,38,592.661,430.27,0.011,1072.66,0.001,7.546
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,8,1,1,38,593.616,431.329,0.011,1036.82,0.001,7.469
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,16,1,1,38,591.687,429.899,0.013,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,32,1,1,38,592.977,405.146,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,64,1,1,38,593.715,418.68,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,128,1,1,38,593.226,422.121,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,256,1,1,38,592.739,423.77,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,512,1,1,38,597.491,484.494,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,1024,1,1,38,595.032,431.27,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,2048,1,1,38,592.795,433.978,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,4096,1,1,38,592.86,456.677,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,8192,1,1,38,594.134,428.383,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,1,1,1,38,593.449,428.11,0.011,1051.06,0,7.316
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,2,1,1,38,600.638,435.06,0.01,1041.49,0,7.544
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,4,1,1,38,592.345,423.859,0.011,1120.19,0,7.393
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,8,1,1,38,614.369,423.156,0.011,1027.93,0,7.25
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,16,1,1,38,592.856,422.858,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,32,1,1,38,594.405,415.281,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,64,1,1,38,601.606,477.797,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,128,1,1,38,601.595,421.14,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,256,1,1,38,591.816,424.373,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,512,1,1,38,593.271,429.308,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,1024,1,1,38,591.277,423.642,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,2048,1,1,38,592.988,429.139,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,4096,1,1,38,595.331,430.994,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,8192,1,1,38,592.803,435.074,0.008,-1,-1,-1
