device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,1,1,1,6,92.529,67.765,0.01,192.228,0,4.037
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,2,1,1,6,90.517,70.367,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,4,1,1,6,89.716,70.186,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,8,1,1,6,89.484,68.732,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,16,1,1,6,89.315,68.895,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,32,1,1,6,88.837,69.53,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,64,1,1,6,88.791,67.258,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,128,1,1,6,90.349,80.535,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,256,1,1,6,89.323,67.572,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,512,1,1,6,89.11,66.834,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,1024,1,1,6,89.039,66.467,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,2048,1,1,6,91.142,67.261,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,4096,1,1,6,88.745,66.62,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,8192,1,1,6,89.668,67.782,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,1,1,1,6,96.432,69.62,0.017,197.241,0.002,4.931
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,2,1,1,6,91.773,70.923,0.018,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,4,1,1,6,91.22,71.456,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,8,1,1,6,91.598,71.131,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,16,1,1,6,92.273,70.782,0.017,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,32,1,1,6,91.778,70.417,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,64,1,1,6,92.089,70.458,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,128,1,1,6,91.418,71.438,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,256,1,1,6,91.707,71.047,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,512,1,1,6,91.581,78.336,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,1024,1,1,6,91.92,70.467,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,2048,1,1,6,91.817,71.828,0.017,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,4096,1,1,6,92.16,71.605,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,8192,1,1,6,92.03,70.356,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,1,1,1,6,91.814,79.967,0.017,240.63,0.002,5.125
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,2,1,1,6,91.743,70.605,0.018,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,4,1,1,6,91.329,71.609,0.017,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,8,1,1,6,91.578,71.035,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,16,1,1,6,91.574,72.5,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,32,1,1,6,91.574,70.435,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,64,1,1,6,91.721,71.798,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,128,1,1,6,91.505,70.955,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,256,1,1,6,91.658,70.201,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,512,1,1,6,92.736,74.166,0.017,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,1024,1,1,6,91.599,70.035,0.015,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,2048,1,1,6,92.159,71.759,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,4096,1,1,6,91.813,71.262,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,8192,1,1,6,91.851,80.315,0.012,-1,-1,-1
