device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,1,1,8,95.709,11.077,0.006,6.56,5.52,1.735
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,1,2,8,104.64,9.081,0.004,5.685,6.189,1.698
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,1,4,8,105.169,9.149,0.005,4.763,4.818,1.856
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,1,8,8,104.778,9.335,0.005,5.559,5.252,1.899
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,1,16,8,104.701,9.065,0.005,7.321,5.574,1.783
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,1,32,8,104.901,9.238,0.005,8.871,5.385,1.908
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,1,64,8,104.619,9.29,0.006,8.891,4.867,1.795
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,1,128,8,104.776,9.163,0.005,9.122,4.881,1.889
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,1,256,8,104.929,9.169,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,1,512,8,93.369,7.99,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,1,1024,8,94.294,8.084,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,1,2048,8,93.528,7.577,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,1,4096,8,93.192,7.223,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,1,8192,8,92.679,7.048,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,2,1,8,92.803,7.06,0.004,5.234,5.784,1.843
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,2,2,8,104.591,9.348,0.006,4.314,4.862,1.938
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,2,4,8,104.746,9.298,0.005,5.436,5.165,1.707
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,2,8,8,104.791,9.368,0.005,5.345,6.053,1.734
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,2,16,8,104.628,8.979,0.004,6.14,4.873,1.923
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,2,32,8,104.9,9.373,0.004,8.766,3.431,1.93
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,2,64,8,104.701,8.967,0.006,9.489,4.977,1.752
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,2,128,8,104.678,9.012,0.005,9.789,3.444,1.778
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,2,256,8,104.502,8.545,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,2,512,8,92.208,7.611,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,2,1024,8,92.759,6.791,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,2,2048,8,92.892,7.479,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,2,4096,8,93.67,8.118,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,4,1,8,94.569,8.037,0.004,3.631,3.452,1.736
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,4,2,8,104.605,8.419,0.005,4.171,6.078,1.738
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,4,4,8,104.974,8.704,0.004,5.479,4.85,1.805
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,4,8,8,104.782,8.37,0.004,8.518,4.851,1.769
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,4,16,8,104.582,8.836,0.005,7.575,5.29,1.947
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,4,32,8,104.904,8.865,0.004,7.716,3.492,1.762
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,4,64,8,104.495,8.641,0.004,11.166,4.987,1.854
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,4,128,8,104.677,8.873,0.006,10.175,4.893,2.144
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,4,256,8,104.789,8.878,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,4,512,8,92.375,7.49,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,4,1024,8,92.862,7.736,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,128,1,4,2048,8,93.083,7.371,0.004,-1,-1,-1
