device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,1,1,1,2,29.703,24.055,0.014,56.746,0.001,3.91
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,2,1,1,2,36.723,25.904,0.01,58.421,0.001,3.95
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,4,1,1,2,36.348,26.479,0.011,57.921,0.001,3.763
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,8,1,1,2,36.38,26.666,0.011,58.073,0.001,4.029
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,16,1,1,2,36.44,26.664,0.01,58.249,0.001,3.755
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,32,1,1,2,36.365,26.683,0.01,58.527,0.001,4.415
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,64,1,1,2,36.38,26.273,0.011,57.81,0.001,3.585
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,128,1,1,2,36.369,26.249,0.011,57.614,0.001,3.924
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,256,1,1,2,36.384,26.472,0.011,58.316,0.001,4.167
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,512,1,1,2,36.614,26.636,0.011,56.245,0,3.859
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,1024,1,1,2,36.357,26.655,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,2048,1,1,2,36.616,29.299,0.013,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,4096,1,1,2,36.997,26.53,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,8192,1,1,2,36.337,26.427,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,1,1,1,2,28.506,28.5,0.015,78.004,0.001,3.444
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,2,1,1,2,28.388,24.665,0.014,76.334,0.002,4.394
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,4,1,1,2,37.411,33.854,0.015,82.855,0.002,4.2
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,8,1,1,2,37.624,33.272,0.016,76.457,0.001,4.239
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,16,1,1,2,37.167,26.393,0.013,73.888,0.001,3.956
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,32,1,1,2,37.253,29.575,0.014,64.42,0,3.622
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,64,1,1,2,36.976,32.795,0.012,63.006,0.001,3.607
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,128,1,1,2,36.96,27.111,0.013,68.059,0.001,3.661
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,256,1,1,2,37.128,29.752,0.014,79.772,0.001,3.749
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,512,1,1,2,36.929,29.802,0.014,80.816,0.002,3.79
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,1024,1,1,2,37.35,30.496,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,2048,1,1,2,37.247,30.098,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,4096,1,1,2,37.256,30.134,0.013,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,8192,1,1,2,37.198,30.158,0.013,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,1,1,1,2,28.026,21.075,0.01,54.572,0,3.067
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,2,1,1,2,27.159,21.065,0.011,52.876,0.001,3.166
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,4,1,1,2,27.182,21.416,0.01,53.471,0.001,3.062
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,8,1,1,2,27.292,22.486,0.01,59.036,0,3.911
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,16,1,1,2,36.538,25.231,0.011,70.003,0.001,4.175
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,32,1,1,2,36.406,25.488,0.014,70.77,0.001,4.047
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,64,1,1,2,36.451,25.843,0.011,59.199,0.002,4.144
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,128,1,1,2,37.157,25.81,0.012,59.149,0.001,4.138
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,256,1,1,2,36.388,25.811,0.013,56.248,0.001,4.223
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,512,1,1,2,36.44,25.368,0.012,57.135,0.001,4.023
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,1024,1,1,2,36.397,25.943,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,2048,1,1,2,37.059,25.408,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,4096,1,1,2,36.4,25.598,0.013,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,8192,1,1,2,36.607,25.831,0.012,-1,-1,-1
