device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,6.71089e+07,1,1,1,256,1323.26,128.321,0.009,56.277,136.461,3.991
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,6.71089e+07,2,1,1,256,1323.15,126.645,0.009,31.919,136.258,4.026
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,6.71089e+07,4,1,1,256,1322.53,127.039,0.008,26.805,136.406,3.969
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,6.71089e+07,8,1,1,256,1321.52,127.08,0.009,25.018,143.05,4.175
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,6.71089e+07,16,1,1,256,1321.43,127.225,0.009,27.053,159.08,4.331
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,6.71089e+07,32,1,1,256,1322.84,128.579,0.01,26.109,139.136,4.288
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,6.71089e+07,64,1,1,256,1323.79,131.217,0.01,26.555,157.624,4.54
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,6.71089e+07,128,1,1,256,1323.99,132.041,0.01,25.789,159.201,4.522
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,6.71089e+07,256,1,1,256,1324.91,132.181,0.205,25.81,141.621,4.257
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,6.71089e+07,512,1,1,256,1323.03,131.659,0.009,26.86,158.104,4.448
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,6.71089e+07,1024,1,1,256,1330.3,131.77,0.01,26.698,158.245,4.454
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,6.71089e+07,2048,1,1,256,1324.1,131.822,0.009,24.8,138.389,4.167
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,6.71089e+07,4096,1,1,256,1322.61,130.588,0.013,26.263,135.629,3.992
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,6.71089e+07,8192,1,1,256,1322.78,127.956,0.01,25.955,137.102,4.009
