device/C,kernel/C,workDimension/C,width/F,height/F,steps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1173,2346,4,1,1,1,41.99,934.706,0.093,0.004,1199.6,0.005,3.562
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1173,2346,4,1,2,1,41.99,935.154,0.092,0.004,1088.86,0.005,4.02
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1173,2346,4,1,4,1,41.99,934.479,0.094,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1173,2346,4,1,8,1,41.99,934.165,0.09,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1173,2346,4,1,16,1,41.99,933.77,0.095,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1173,2346,4,1,32,1,41.99,934.784,0.094,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1173,2346,4,1,64,1,41.99,934.678,0.091,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1173,2346,4,1,128,1,41.99,935.259,0.089,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1173,2346,4,1,256,1,41.99,934.436,0.091,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,1173,2346,4,1,512,1,41.99,934.91,0.09,0.004,-1,-1,-1
