device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,1,1,1,8,46.889,5.066,0.006,3.2,3.2,2.216
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,2,1,1,8,43.646,4.054,0.019,1.231,3.064,1.084
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,4,1,1,8,41.062,3.973,0.004,0.934,1.81,1.116
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,8,1,1,8,41.481,3.732,0.018,0.844,0.54,0.915
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,16,1,1,8,46.123,3.56,0.003,0.986,0.264,0.692
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,32,1,1,8,41.971,3.455,0.017,0.895,0.168,0.622
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,64,1,1,8,43.95,3.427,0.004,0.996,0.353,0.837
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,128,1,1,8,40.037,3.565,0.017,0.823,0.08,0.629
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,256,1,1,8,40.871,3.404,0.003,1.328,0.618,0.663
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,512,1,1,8,40.063,3.702,0.003,0.885,0.607,0.664
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,1024,1,1,8,40.091,3.648,0.003,0.917,0.072,0.66
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,2048,1,1,8,40.059,3.594,0.003,0.951,0.052,0.667
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,4096,1,1,8,44.97,3.612,0.018,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,8192,1,1,8,40.088,4.439,0.018,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,1,1,1,8,44.519,4.543,0.004,2.482,2.801,1.563
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,2,1,1,8,41.626,4.063,0.018,0.698,1.47,0.835
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,4,1,1,8,40.258,3.485,0.002,0.752,0.839,0.738
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,8,1,1,8,40.26,3.675,0.002,0.605,0.469,0.689
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,16,1,1,8,40.167,3.479,0.002,0.587,0.266,0.606
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,32,1,1,8,40.081,3.61,0.002,0.558,0.383,0.649
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,64,1,1,8,40.202,3.471,0.002,0.599,0.131,0.609
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,128,1,1,8,40.163,3.455,0.002,0.618,0.103,0.583
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,256,1,1,8,40.157,3.501,0.015,0.607,0.087,0.666
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,512,1,1,8,40.297,3.436,0.002,0.725,0.058,0.697
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,1024,1,1,8,40.045,3.467,0.002,0.853,0.044,0.68
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,2048,1,1,8,40.109,3.478,0.002,0.934,0.051,0.571
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,4096,1,1,8,40.11,3.597,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,8192,1,1,8,40.096,4.207,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,1,1,1,8,43.671,4.901,0.019,3.253,4.263,2.147
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,2,1,1,8,43.098,4.193,0.005,0.911,1.941,1.098
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,4,1,1,8,40.173,3.757,0.004,1.521,1.028,0.914
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,8,1,1,8,40.059,3.77,0.002,0.862,0.489,0.685
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,16,1,1,8,47.351,3.572,0.003,0.731,0.437,0.826
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,32,1,1,8,40.111,3.568,0.003,1.019,0.365,0.81
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,64,1,1,8,40.051,3.513,0.003,0.862,0.322,0.685
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,128,1,1,8,40.111,3.456,0.003,0.837,0.095,0.657
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,256,1,1,8,41.453,3.372,0.004,0.918,0.101,0.66
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,512,1,1,8,43.498,3.487,0.003,0.918,0.087,0.669
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,1024,1,1,8,44.428,3.602,0.004,0.954,0.057,0.637
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,2048,1,1,8,44.514,3.527,0.021,0.933,0.087,0.66
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,4096,1,1,8,44.66,3.662,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,8192,1,1,8,40.064,4.445,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,1,1,1,8,50.298,4.795,0.019,3.335,2.875,2.176
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,2,1,1,8,43.953,3.983,0.02,0.915,3.1,1.182
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,4,1,1,8,41.759,3.917,0.004,1.228,0.835,0.75
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,8,1,1,8,40.277,3.737,0.004,0.897,0.751,1.048
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,16,1,1,8,40.233,3.742,0.018,0.804,0.302,0.698
