device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,3396,3396,3396,1,1,1,43,460.722,72.732,0.008,4194.96,24.815,2.48
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,3396,3396,3396,1,2,1,43,456.495,66.161,0.006,4283.19,25.127,2.884
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,3396,3396,3396,1,4,1,43,455.77,68.43,0.008,4189.04,24.166,2.57
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,3396,3396,3396,1,8,1,43,456.709,69.97,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,3396,3396,3396,1,16,1,43,453.204,67.282,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,3396,3396,3396,1,32,1,43,457.095,68.527,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,3396,3396,3396,1,64,1,43,456.104,69.247,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,3396,3396,3396,1,128,1,43,456.025,68.136,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,3396,3396,3396,1,256,1,43,457.531,69.235,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,3396,3396,3396,1,512,1,43,455.786,77.914,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,3396,3396,3396,1,1024,1,43,453.635,69.873,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,3396,3396,3396,1,2048,1,43,455.977,78.356,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,3396,3396,3396,1,4096,1,43,454.37,79.218,0.007,-1,-1,-1
