device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,11,1254,1254,3,1,1,1,12,186.731,132.493,0.015,394.494,0.002,5.142
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,11,1254,1254,3,2,1,1,12,183.422,152.659,0.01,405.247,0.002,5.597
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,11,1254,1254,3,4,1,1,12,182.739,134.026,0.018,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,11,1254,1254,3,8,1,1,12,183.892,142.013,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,11,1254,1254,3,16,1,1,12,240.358,165.651,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,11,1254,1254,3,32,1,1,12,221.64,143.865,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,11,1254,1254,3,64,1,1,12,185.717,136.337,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,11,1254,1254,3,128,1,1,12,182.65,136.551,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,11,1254,1254,3,256,1,1,12,182.664,136.248,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,11,1254,1254,3,512,1,1,12,182.515,135.393,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,11,1254,1254,3,1024,1,1,12,185.509,135.306,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,11,1254,1254,3,2048,1,1,12,182.818,137.215,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,11,1254,1254,3,4096,1,1,12,184.657,159.965,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,11,1254,1254,3,8192,1,1,12,183.912,135.127,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,11,1254,1254,3,1,1,1,12,187.89,140.73,0.011,342.293,0.001,4.549
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,11,1254,1254,3,2,1,1,12,181.688,134.576,0.011,413.163,0.001,4.964
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,11,1254,1254,3,4,1,1,12,180.684,134.319,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,11,1254,1254,3,8,1,1,12,180.449,133.419,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,11,1254,1254,3,16,1,1,12,180.206,135.639,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,11,1254,1254,3,32,1,1,12,180.681,133.055,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,11,1254,1254,3,64,1,1,12,180.504,130.87,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,11,1254,1254,3,128,1,1,12,181.744,132.748,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,11,1254,1254,3,256,1,1,12,179.581,131.236,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,11,1254,1254,3,512,1,1,12,179.952,131.003,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,11,1254,1254,3,1024,1,1,12,180.37,131.223,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,11,1254,1254,3,2048,1,1,12,182.203,133.65,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,11,1254,1254,3,4096,1,1,12,180.311,133.008,0.011,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,11,1254,1254,3,8192,1,1,12,179.723,131.344,0.011,-1,-1,-1
